"Gubernatorial General Election Returns by County, National Summary (2014)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2014)","Dem. Votes","Dem. %","Rep. Candidate (2014)","Rep. Votes","Rep. %","Highest Other (2014)","Other Votes","Other %"
AL,CONECUH,R,"Griffith, Parker",2344,49.7,"Bentley, Robert",2373,50.3,"Write-In, ",2,0
AL,COOSA,R,"Griffith, Parker",1579,41.1,"Bentley, Robert",2260,58.8,"Write-In, ",2,0.1
AL,COVINGTON,R,"Griffith, Parker",1777,22.4,"Bentley, Robert",6155,77.5,"Write-In, ",5,0.1
AL,CRENSHAW,R,"Griffith, Parker",1767,37.4,"Bentley, Robert",2956,62.5,"Write-In, ",6,0.1
AL,CULLMAN,R,"Griffith, Parker",3698,18.2,"Bentley, Robert",16606,81.7,"Write-In, ",33,0.2
AL,DALE,R,"Griffith, Parker",2794,25.5,"Bentley, Robert",8171,74.5,"Write-In, ",5,0
AL,DALLAS,D,"Griffith, Parker",8456,67.2,"Bentley, Robert",4116,32.7,"Write-In, ",18,0.1
AL,DEKALB,R,"Griffith, Parker",3682,22.6,"Bentley, Robert",12593,77.3,"Write-In, ",26,0.2
AL,ELMORE,R,"Griffith, Parker",5561,26.7,"Bentley, Robert",15215,73.1,"Write-In, ",39,0.2
AL,ESCAMBIA,R,"Griffith, Parker",3032,33.5,"Bentley, Robert",6013,66.4,"Write-In, ",9,0.1
AL,ETOWAH,R,"Griffith, Parker",8909,33.7,"Bentley, Robert",17539,66.3,"Write-In, ",23,0.1
AL,FAYETTE,R,"Griffith, Parker",1966,28.8,"Bentley, Robert",4849,71.1,"Write-In, ",9,0.1
AL,FRANKLIN,R,"Griffith, Parker",2617,34.5,"Bentley, Robert",4950,65.3,"Write-In, ",12,0.2
AL,GENEVA,R,"Griffith, Parker",1219,16.6,"Bentley, Robert",6119,83.3,"Write-In, ",5,0.1
AL,GREENE,D,"Griffith, Parker",2857,84.2,"Bentley, Robert",538,15.8,"Write-In, ",0,0
AL,HALE,D,"Griffith, Parker",3168,61.3,"Bentley, Robert",2002,38.7,"Write-In, ",2,0
AL,HENRY,R,"Griffith, Parker",1780,34.8,"Bentley, Robert",3333,65.1,"Write-In, ",3,0.1
AL,HOUSTON,R,"Griffith, Parker",6257,26.5,"Bentley, Robert",17302,73.3,"Write-In, ",31,0.1
AL,JACKSON,R,"Griffith, Parker",3234,28.1,"Bentley, Robert",8258,71.6,"Write-In, ",34,0.3
AL,JEFFERSON,R,"Griffith, Parker",82865,49.8,"Bentley, Robert",83147,50,"Write-In, ",259,0.2
AL,LAMAR,R,"Griffith, Parker",1249,28.3,"Bentley, Robert",3157,71.6,"Write-In, ",2,0
AL,LAUDERDALE,R,"Griffith, Parker",7431,31.9,"Bentley, Robert",15782,67.7,"Write-In, ",89,0.4
AL,LAWRENCE,R,"Griffith, Parker",3300,35.9,"Bentley, Robert",5867,63.8,"Write-In, ",25,0.3
AL,LEE,R,"Griffith, Parker",10139,38.3,"Bentley, Robert",16315,61.6,"Write-In, ",49,0.2
AL,LIMESTONE,R,"Griffith, Parker",5379,23.4,"Bentley, Robert",17581,76.3,"Write-In, ",67,0.3
AL,LOWNDES,D,"Griffith, Parker",3127,72.6,"Bentley, Robert",1174,27.3,"Write-In, ",6,0.1
AL,MACON,D,"Griffith, Parker",4830,85.3,"Bentley, Robert",829,14.6,"Write-In, ",3,0.1
AL,MADISON,R,"Griffith, Parker",26097,30,"Bentley, Robert",60277,69.2,"Write-In, ",720,0.8
AL,MARENGO,D,"Griffith, Parker",3762,54.4,"Bentley, Robert",3152,45.6,"Write-In, ",4,0.1
AL,MARION,R,"Griffith, Parker",2099,25.7,"Bentley, Robert",6061,74.2,"Write-In, ",12,0.1
AL,MARSHALL,R,"Griffith, Parker",3345,16.8,"Bentley, Robert",16523,83,"Write-In, ",37,0.2
AL,MOBILE,R,"Griffith, Parker",34835,41.7,"Bentley, Robert",48651,58.2,"Write-In, ",82,0.1
AL,MONROE,R,"Griffith, Parker",2580,42.4,"Bentley, Robert",3500,57.5,"Write-In, ",3,0
AL,MONTGOMERY,D,"Griffith, Parker",33366,58.2,"Bentley, Robert",23811,41.6,"Write-In, ",125,0.2
AL,MORGAN,R,"Griffith, Parker",6708,23,"Bentley, Robert",22428,76.8,"Write-In, ",76,0.3
AL,PERRY,D,"Griffith, Parker",2633,73.2,"Bentley, Robert",962,26.8,"Write-In, ",1,0
AL,PICKENS,R,"Griffith, Parker",2525,41.7,"Bentley, Robert",3528,58.3,"Write-In, ",2,0
AL,PIKE,R,"Griffith, Parker",3821,41.7,"Bentley, Robert",5330,58.2,"Write-In, ",13,0.1
AL,RANDOLPH,R,"Griffith, Parker",1917,31.9,"Bentley, Robert",4076,67.9,"Write-In, ",11,0.2
AL,RUSSELL,D,"Griffith, Parker",4758,51.7,"Bentley, Robert",4440,48.3,"Write-In, ",4,0
AL,SHELBY,R,"Griffith, Parker",10324,20.4,"Bentley, Robert",40297,79.5,"Write-In, ",95,0.2
AL,"ST. CLAIR",R,"Griffith, Parker",3522,18.1,"Bentley, Robert",15921,81.8,"Write-In, ",26,0.1
AL,SUMTER,D,"Griffith, Parker",3101,74.6,"Bentley, Robert",1051,25.3,"Write-In, ",4,0.1
AL,TALLADEGA,R,"Griffith, Parker",7877,41,"Bentley, Robert",11335,58.9,"Write-In, ",19,0.1
AL,TALLAPOOSA,R,"Griffith, Parker",4041,33.5,"Bentley, Robert",8002,66.4,"Write-In, ",10,0.1
AL,TUSCALOOSA,R,"Griffith, Parker",17196,40.3,"Bentley, Robert",25369,59.5,"Write-In, ",88,0.2
AL,WALKER,R,"Griffith, Parker",4750,27.8,"Bentley, Robert",12317,72,"Write-In, ",30,0.2
AL,WASHINGTON,R,"Griffith, Parker",1742,34.8,"Bentley, Robert",3263,65.2,"Write-In, ",1,0
AL,WILCOX,D,"Griffith, Parker",2913,68.3,"Bentley, Robert",1347,31.6,"Write-In, ",4,0.1
AL,WINSTON,R,"Griffith, Parker",1391,20.6,"Bentley, Robert",5353,79.3,"Write-In, ",9,0.1
AR,ARKANSAS,R,"Ross, Mike",2317,45.5,"Hutchinson, Asa",2676,52.5,"Gilbert, Frank",64,1.3
AR,ASHLEY,D,"Ross, Mike",3077,49.3,"Hutchinson, Asa",3037,48.6,"Gilbert, Frank",75,1.2
AR,BAXTER,R,"Ross, Mike",4681,31.3,"Hutchinson, Asa",9693,64.8,"Gilbert, Frank",406,2.7
AR,BENTON,R,"Ross, Mike",17122,27.2,"Hutchinson, Asa",43535,69.2,"Gilbert, Frank",1526,2.4
AR,BOONE,R,"Ross, Mike",3107,28.3,"Hutchinson, Asa",7363,67,"Gilbert, Frank",322,2.9
AR,BRADLEY,D,"Ross, Mike",1498,51.5,"Hutchinson, Asa",1360,46.8,"Gilbert, Frank",32,1.1
AR,CALHOUN,R,"Ross, Mike",740,45,"Hutchinson, Asa",862,52.4,"Gilbert, Frank",31,1.9
AR,CARROLL,R,"Ross, Mike",3095,38.3,"Hutchinson, Asa",4635,57.3,"Gilbert, Frank",192,2.4
AR,CHICOT,D,"Ross, Mike",2437,69.6,"Hutchinson, Asa",1024,29.2,"Gilbert, Frank",27,0.8
AR,CLARK,D,"Ross, Mike",4014,57.6,"Hutchinson, Asa",2834,40.7,"Gilbert, Frank",77,1.1
AR,CLAY,R,"Ross, Mike",1912,47.6,"Hutchinson, Asa",1943,48.4,"Gilbert, Frank",97,2.4
AR,CLEBURNE,R,"Ross, Mike",2797,28.3,"Hutchinson, Asa",6670,67.5,"Gilbert, Frank",264,2.7
AR,CLEVELAND,R,"Ross, Mike",1103,40.3,"Hutchinson, Asa",1558,57,"Gilbert, Frank",39,1.4
AR,COLUMBIA,R,"Ross, Mike",3541,44.2,"Hutchinson, Asa",4306,53.7,"Gilbert, Frank",104,1.3
AR,CONWAY,R,"Ross, Mike",2822,44.4,"Hutchinson, Asa",3366,53,"Gilbert, Frank",102,1.6
AR,CRAIGHEAD,R,"Ross, Mike",10342,40.8,"Hutchinson, Asa",14218,56.1,"Gilbert, Frank",478,1.9
AR,CRAWFORD,R,"Ross, Mike",4426,27.3,"Hutchinson, Asa",11180,68.9,"Gilbert, Frank",374,2.3
AR,CRITTENDEN,D,"Ross, Mike",5845,55,"Hutchinson, Asa",4497,42.3,"Gilbert, Frank",159,1.5
AR,CROSS,R,"Ross, Mike",2240,42.5,"Hutchinson, Asa",2899,55.1,"Gilbert, Frank",82,1.6
AR,DALLAS,D,"Ross, Mike",1274,53.4,"Hutchinson, Asa",1076,45.1,"Gilbert, Frank",20,0.8
AR,DESHA,D,"Ross, Mike",2297,67.4,"Hutchinson, Asa",1057,31,"Gilbert, Frank",28,0.8
AR,DREW,D,"Ross, Mike",2620,50,"Hutchinson, Asa",2535,48.3,"Gilbert, Frank",56,1.1
AR,FAULKNER,R,"Ross, Mike",12227,36,"Hutchinson, Asa",20540,60.5,"Gilbert, Frank",769,2.3
AR,FRANKLIN,R,"Ross, Mike",1859,33.7,"Hutchinson, Asa",3488,63.3,"Gilbert, Frank",104,1.9
AR,FULTON,R,"Ross, Mike",1394,41.2,"Hutchinson, Asa",1867,55.2,"Gilbert, Frank",95,2.8
AR,GARLAND,R,"Ross, Mike",12118,39.2,"Hutchinson, Asa",17729,57.3,"Gilbert, Frank",539,1.7
AR,GRANT,R,"Ross, Mike",1853,34.6,"Hutchinson, Asa",3327,62.2,"Gilbert, Frank",116,2.2
AR,GREENE,R,"Ross, Mike",4321,39,"Hutchinson, Asa",6355,57.3,"Gilbert, Frank",244,2.2
AR,HEMPSTEAD,R,"Ross, Mike",2637,48.9,"Hutchinson, Asa",2662,49.3,"Gilbert, Frank",56,1
AR,"HOT SPRING",R,"Ross, Mike",4154,44,"Hutchinson, Asa",4963,52.6,"Gilbert, Frank",180,1.9
AR,HOWARD,D,"Ross, Mike",1851,50.3,"Hutchinson, Asa",1768,48.1,"Gilbert, Frank",40,1.1
AR,INDEPENDENCE,R,"Ross, Mike",3623,34,"Hutchinson, Asa",6634,62.3,"Gilbert, Frank",244,2.3
AR,IZARD,R,"Ross, Mike",1702,39.1,"Hutchinson, Asa",2470,56.7,"Gilbert, Frank",112,2.6
AR,JACKSON,D,"Ross, Mike",2045,49.3,"Hutchinson, Asa",1981,47.7,"Gilbert, Frank",81,2
AR,JEFFERSON,D,"Ross, Mike",13447,66.6,"Hutchinson, Asa",6473,32.1,"Gilbert, Frank",172,0.9
AR,JOHNSON,R,"Ross, Mike",2572,39.2,"Hutchinson, Asa",3742,57,"Gilbert, Frank",147,2.2
AR,LAFAYETTE,D,"Ross, Mike",1200,49.6,"Hutchinson, Asa",1177,48.7,"Gilbert, Frank",27,1.1
AR,LAWRENCE,R,"Ross, Mike",2079,45.1,"Hutchinson, Asa",2340,50.8,"Gilbert, Frank",122,2.6
AR,LEE,D,"Ross, Mike",1713,64.7,"Hutchinson, Asa",898,33.9,"Gilbert, Frank",25,0.9
AR,LINCOLN,D,"Ross, Mike",1531,49.6,"Hutchinson, Asa",1476,47.8,"Gilbert, Frank",53,1.7
AR,"LITTLE RIVER",D,"Ross, Mike",2005,48.9,"Hutchinson, Asa",2001,48.8,"Gilbert, Frank",72,1.8
AR,LOGAN,R,"Ross, Mike",2378,36.6,"Hutchinson, Asa",3918,60.2,"Gilbert, Frank",116,1.8
AR,LONOKE,R,"Ross, Mike",5568,28.5,"Hutchinson, Asa",13385,68.5,"Gilbert, Frank",400,2
AR,MADISON,R,"Ross, Mike",1820,35.2,"Hutchinson, Asa",3171,61.3,"Gilbert, Frank",106,2
AR,MARION,R,"Ross, Mike",1571,31.4,"Hutchinson, Asa",3185,63.6,"Gilbert, Frank",176,3.5
AR,MILLER,R,"Ross, Mike",4241,36.9,"Hutchinson, Asa",7031,61.2,"Gilbert, Frank",147,1.3
AR,MISSISSIPPI,D,"Ross, Mike",5526,54,"Hutchinson, Asa",4321,42.2,"Gilbert, Frank",275,2.7
AR,MONROE,D,"Ross, Mike",1309,54.8,"Hutchinson, Asa",1026,43,"Gilbert, Frank",30,1.3
AR,MONTGOMERY,R,"Ross, Mike",1113,38.1,"Hutchinson, Asa",1711,58.5,"Gilbert, Frank",53,1.8
AR,NEVADA,D,"Ross, Mike",1657,59.7,"Hutchinson, Asa",1085,39.1,"Gilbert, Frank",18,0.6
AR,NEWTON,R,"Ross, Mike",970,32,"Hutchinson, Asa",1903,62.8,"Gilbert, Frank",95,3.1
AR,OUACHITA,D,"Ross, Mike",4340,54.8,"Hutchinson, Asa",3456,43.6,"Gilbert, Frank",79,1
AR,PERRY,R,"Ross, Mike",1386,38.5,"Hutchinson, Asa",2074,57.7,"Gilbert, Frank",90,2.5
AR,PHILLIPS,D,"Ross, Mike",3713,64.5,"Hutchinson, Asa",1888,32.8,"Gilbert, Frank",98,1.7
AR,PIKE,R,"Ross, Mike",1302,41.8,"Hutchinson, Asa",1746,56,"Gilbert, Frank",48,1.5
AR,POINSETT,R,"Ross, Mike",2730,42.9,"Hutchinson, Asa",3423,53.8,"Gilbert, Frank",129,2
AR,POLK,R,"Ross, Mike",1965,30.9,"Hutchinson, Asa",4110,64.5,"Gilbert, Frank",181,2.8
AR,POPE,R,"Ross, Mike",5085,29.8,"Hutchinson, Asa",11412,66.8,"Gilbert, Frank",377,2.2
AR,PRAIRIE,R,"Ross, Mike",1019,38.3,"Hutchinson, Asa",1563,58.8,"Gilbert, Frank",51,1.9
AR,PULASKI,D,"Ross, Mike",71804,56.2,"Hutchinson, Asa",53050,41.5,"Gilbert, Frank",1792,1.4
AR,RANDOLPH,R,"Ross, Mike",2220,43.9,"Hutchinson, Asa",2600,51.4,"Gilbert, Frank",155,3.1
AR,SALINE,R,"Ross, Mike",12555,31.6,"Hutchinson, Asa",25823,65,"Gilbert, Frank",895,2.3
AR,SCOTT,R,"Ross, Mike",1073,34.6,"Hutchinson, Asa",1919,61.9,"Gilbert, Frank",56,1.8
AR,SEARCY,R,"Ross, Mike",765,25,"Hutchinson, Asa",2174,71,"Gilbert, Frank",81,2.6
AR,SEBASTIAN,R,"Ross, Mike",9971,31.3,"Hutchinson, Asa",20875,65.5,"Gilbert, Frank",654,2.1
AR,SEVIER,R,"Ross, Mike",1549,43.6,"Hutchinson, Asa",1908,53.7,"Gilbert, Frank",54,1.5
AR,SHARP,R,"Ross, Mike",2031,35.8,"Hutchinson, Asa",3396,59.8,"Gilbert, Frank",153,2.7
AR,"ST. FRANCIS",D,"Ross, Mike",3681,61.7,"Hutchinson, Asa",2161,36.2,"Gilbert, Frank",69,1.2
AR,STONE,R,"Ross, Mike",1516,33.6,"Hutchinson, Asa",2809,62.2,"Gilbert, Frank",111,2.5
AR,UNION,R,"Ross, Mike",5555,44.7,"Hutchinson, Asa",6626,53.3,"Gilbert, Frank",150,1.2
AR,"VAN BUREN",R,"Ross, Mike",2112,35.6,"Hutchinson, Asa",3582,60.4,"Gilbert, Frank",150,2.5
AR,WASHINGTON,R,"Ross, Mike",22420,41.1,"Hutchinson, Asa",30134,55.3,"Gilbert, Frank",1157,2.1
AR,WHITE,R,"Ross, Mike",6120,28,"Hutchinson, Asa",15007,68.6,"Gilbert, Frank",491,2.2
AR,WOODRUFF,D,"Ross, Mike",1342,62.5,"Hutchinson, Asa",757,35.3,"Gilbert, Frank",29,1.4
AR,YELL,R,"Ross, Mike",2070,39.6,"Hutchinson, Asa",2985,57.1,"Gilbert, Frank",100,1.9
AZ,APACHE,D,"Duval, Fred",13562,65.9,"Ducey, Doug",5871,28.5,"Hess, Barry",684,3.3
AZ,COCHISE,R,"Duval, Fred",12709,34.9,"Ducey, Doug",21662,59.4,"Hess, Barry",1611,4.4
AZ,COCONINO,D,"Duval, Fred",20212,54.7,"Ducey, Doug",14528,39.3,"Hess, Barry",1650,4.5
AZ,GILA,R,"Duval, Fred",5253,33.2,"Ducey, Doug",9610,60.7,"Hess, Barry",769,4.9
AZ,GRAHAM,R,"Duval, Fred",1919,26.4,"Ducey, Doug",4985,68.6,"Hess, Barry",269,3.7
AZ,GREENLEE,R,"Duval, Fred",792,41.2,"Ducey, Doug",995,51.8,"Hess, Barry",104,5.4
AZ,"LA PAZ",R,"Duval, Fred",846,24.3,"Ducey, Doug",2388,68.5,"Hess, Barry",195,5.6
AZ,MARICOPA,R,"Duval, Fred",346879,40.4,"Ducey, Doug",469200,54.7,"Hess, Barry",32466,3.8
AZ,MOHAVE,R,"Duval, Fred",10662,22.8,"Ducey, Doug",33150,71,"Hess, Barry",2242,4.8
AZ,NAVAJO,R,"Duval, Fred",12128,44.3,"Ducey, Doug",13569,49.6,"Hess, Barry",1080,3.9
AZ,PIMA,D,"Duval, Fred",136302,50.4,"Ducey, Doug",122966,45.4,"Hess, Barry",8899,3.3
AZ,PINAL,R,"Duval, Fred",26131,36.6,"Ducey, Doug",41313,57.8,"Hess, Barry",2966,4.1
AZ,"SANTA CRUZ",D,"Duval, Fred",5819,62.4,"Ducey, Doug",3175,34.1,"Hess, Barry",239,2.6
AZ,YAVAPAI,R,"Duval, Fred",23210,31.3,"Ducey, Doug",46806,63.1,"Hess, Barry",3287,4.4
AZ,YUMA,R,"Duval, Fred",10497,39.6,"Ducey, Doug",14844,56,"Hess, Barry",876,3.3
CA,ALAMEDA,D,"Brown, Edmund",293081,82.2,"Kashkari, Neel",63593,17.8,,,
CA,ALPINE,D,"Brown, Edmund",284,61.9,"Kashkari, Neel",175,38.1,,,
CA,AMADOR,R,"Brown, Edmund",5682,44.6,"Kashkari, Neel",7071,55.4,,,
CA,BUTTE,R,"Brown, Edmund",29520,47.8,"Kashkari, Neel",32249,52.2,,,
CA,CALAVERAS,R,"Brown, Edmund",6870,43.7,"Kashkari, Neel",8841,56.3,,,
CA,COLUSA,R,"Brown, Edmund",1789,42.7,"Kashkari, Neel",2398,57.3,,,
CA,"CONTRA COSTA",D,"Brown, Edmund",174403,68.6,"Kashkari, Neel",79660,31.4,,,
CA,"DEL NORTE",R,"Brown, Edmund",3488,49.6,"Kashkari, Neel",3539,50.4,,,
CA,"EL DORADO",R,"Brown, Edmund",27916,45.5,"Kashkari, Neel",33443,54.5,,,
CA,FRESNO,R,"Brown, Edmund",76143,47.6,"Kashkari, Neel",83744,52.4,,,
CA,GLENN,R,"Brown, Edmund",2049,34.4,"Kashkari, Neel",3908,65.6,,,
CA,HUMBOLDT,D,"Brown, Edmund",24003,64.6,"Kashkari, Neel",13146,35.4,,,
CA,IMPERIAL,D,"Brown, Edmund",13457,64.3,"Kashkari, Neel",7484,35.7,,,
CA,INYO,R,"Brown, Edmund",2317,42.7,"Kashkari, Neel",3112,57.3,,,
CA,KERN,R,"Brown, Edmund",54269,40.9,"Kashkari, Neel",78417,59.1,,,
CA,KINGS,R,"Brown, Edmund",8752,39.2,"Kashkari, Neel",13575,60.8,,,
CA,LAKE,D,"Brown, Edmund",10722,61.3,"Kashkari, Neel",6775,38.7,,,
CA,LASSEN,R,"Brown, Edmund",2213,32.4,"Kashkari, Neel",4609,67.6,,,
CA,"LOS ANGELES",D,"Brown, Edmund",978142,66.8,"Kashkari, Neel",485186,33.2,,,
CA,MADERA,R,"Brown, Edmund",9974,37.2,"Kashkari, Neel",16825,62.8,,,
CA,MARIN,D,"Brown, Edmund",69751,79.4,"Kashkari, Neel",18147,20.6,,,
CA,MARIPOSA,R,"Brown, Edmund",2499,38.2,"Kashkari, Neel",4038,61.8,,,
CA,MENDOCINO,D,"Brown, Edmund",17340,71.8,"Kashkari, Neel",6825,28.2,,,
CA,MERCED,D,"Brown, Edmund",18945,50.1,"Kashkari, Neel",18848,49.9,,,
CA,MODOC,R,"Brown, Edmund",770,27.2,"Kashkari, Neel",2061,72.8,,,
CA,MONO,D,"Brown, Edmund",1632,53.1,"Kashkari, Neel",1442,46.9,,,
CA,MONTEREY,D,"Brown, Edmund",51315,69.4,"Kashkari, Neel",22591,30.6,,,
CA,NAPA,D,"Brown, Edmund",25846,68.2,"Kashkari, Neel",12059,31.8,,,
CA,NEVADA,D,"Brown, Edmund",20976,54.6,"Kashkari, Neel",17419,45.4,,,
CA,ORANGE,R,"Brown, Edmund",275707,44.4,"Kashkari, Neel",344817,55.6,,,
CA,PLACER,R,"Brown, Edmund",51241,45.4,"Kashkari, Neel",61604,54.6,,,
CA,PLUMAS,R,"Brown, Edmund",2966,41.7,"Kashkari, Neel",4139,58.3,,,
CA,RIVERSIDE,R,"Brown, Edmund",165340,47.1,"Kashkari, Neel",185805,52.9,,,
CA,SACRAMENTO,D,"Brown, Edmund",202416,62.3,"Kashkari, Neel",122342,37.7,,,
CA,"SAN BENITO",D,"Brown, Edmund",8654,63.5,"Kashkari, Neel",4969,36.5,,,
CA,"SAN BERNARDINO",R,"Brown, Edmund",134417,46.9,"Kashkari, Neel",152458,53.1,,,
CA,"SAN DIEGO",D,"Brown, Edmund",346419,51.1,"Kashkari, Neel",331942,48.9,,,
CA,"SAN FRANCISCO",D,"Brown, Edmund",196745,88.2,"Kashkari, Neel",26442,11.8,,,
CA,"SAN JOAQUIN",D,"Brown, Edmund",62614,53.5,"Kashkari, Neel",54331,46.5,,,
CA,"SAN LUIS OBISPO",D,"Brown, Edmund",46606,54.3,"Kashkari, Neel",39186,45.7,,,
CA,"SAN MATEO",D,"Brown, Edmund",120280,75.2,"Kashkari, Neel",39615,24.8,,,
CA,"SANTA BARBARA",D,"Brown, Edmund",64912,58.3,"Kashkari, Neel",46503,41.7,,,
CA,"SANTA CLARA",D,"Brown, Edmund",288732,72.9,"Kashkari, Neel",107113,27.1,,,
CA,"SANTA CRUZ",D,"Brown, Edmund",56977,78.6,"Kashkari, Neel",15499,21.4,,,
