"Gubernatorial General Election Returns by County, National Summary (1995)"
"Generated from CQ Press U.S. Political Stats Database, October 20, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (1995)","Dem. Votes","Dem. %","Rep. Candidate (1995)","Rep. Votes","Rep. %","Highest Other (1995)","Other Votes","Other %"
KY,HARLAN,D,"Patton, Paul",4669,53.7,"Forgy, Larry",4014,46.2,"Other/Unknown, ",9,0.1
KY,HARRISON,D,"Patton, Paul",2351,51.7,"Forgy, Larry",2157,47.5,"Other/Unknown, ",36,0.8
KY,HART,D,"Patton, Paul",2235,51,"Forgy, Larry",2140,48.9,"Other/Unknown, ",4,0.1
KY,HENDERSON,D,"Patton, Paul",6173,60.5,"Forgy, Larry",4015,39.3,"Other/Unknown, ",23,0.2
KY,HENRY,D,"Patton, Paul",2089,55.6,"Forgy, Larry",1644,43.7,"Other/Unknown, ",27,0.7
KY,HICKMAN,D,"Patton, Paul",861,52.5,"Forgy, Larry",773,47.1,"Other/Unknown, ",6,0.4
KY,HOPKINS,D,"Patton, Paul",5633,55.8,"Forgy, Larry",4450,44.1,"Other/Unknown, ",6,0.1
KY,JACKSON,R,"Patton, Paul",707,22.8,"Forgy, Larry",2388,77.1,"Other/Unknown, ",3,0.1
KY,JEFFERSON,D,"Patton, Paul",107192,56.3,"Forgy, Larry",81930,43,"Other/Unknown, ",1220,0.6
KY,JESSAMINE,R,"Patton, Paul",3284,38.3,"Forgy, Larry",5179,60.4,"Other/Unknown, ",113,1.3
KY,JOHNSON,R,"Patton, Paul",2836,49.6,"Forgy, Larry",2874,50.3,"Other/Unknown, ",7,0.1
KY,KENTON,R,"Patton, Paul",11753,37.2,"Forgy, Larry",19852,62.8,"Other/Unknown, ",,
KY,KNOTT,D,"Patton, Paul",4580,77.7,"Forgy, Larry",1314,22.3,"Other/Unknown, ",,
KY,KNOX,R,"Patton, Paul",2830,47.7,"Forgy, Larry",3095,52.2,"Other/Unknown, ",4,0.1
KY,LARUE,D,"Patton, Paul",2027,52.3,"Forgy, Larry",1842,47.5,"Other/Unknown, ",9,0.2
KY,LAUREL,R,"Patton, Paul",3372,30,"Forgy, Larry",7848,69.8,"Other/Unknown, ",27,0.2
KY,LAWRENCE,D,"Patton, Paul",2220,67.2,"Forgy, Larry",1080,32.7,"Other/Unknown, ",4,0.1
KY,LEE,R,"Patton, Paul",952,37.4,"Forgy, Larry",1587,62.3,"Other/Unknown, ",8,0.3
KY,LESLIE,R,"Patton, Paul",1383,37.1,"Forgy, Larry",2336,62.7,"Other/Unknown, ",4,0.1
KY,LETCHER,D,"Patton, Paul",3879,68.4,"Forgy, Larry",1788,31.6,"Other/Unknown, ",,
KY,LEWIS,R,"Patton, Paul",1544,35.3,"Forgy, Larry",2823,64.6,"Other/Unknown, ",1,0
KY,LINCOLN,R,"Patton, Paul",2060,46.8,"Forgy, Larry",2317,52.6,"Other/Unknown, ",24,0.5
KY,LIVINGSTON,D,"Patton, Paul",1674,63.9,"Forgy, Larry",941,35.9,"Other/Unknown, ",5,0.2
KY,LOGAN,R,"Patton, Paul",2541,39.3,"Forgy, Larry",3917,60.7,"Other/Unknown, ",,
KY,LYON,D,"Patton, Paul",1323,59.7,"Forgy, Larry",890,40.1,"Other/Unknown, ",4,0.2
KY,MADISON,R,"Patton, Paul",6471,47.4,"Forgy, Larry",7024,51.5,"Other/Unknown, ",151,1.1
KY,MAGOFFIN,D,"Patton, Paul",2747,64,"Forgy, Larry",1544,36,"Other/Unknown, ",,
KY,MARION,D,"Patton, Paul",2404,59.7,"Forgy, Larry",1612,40,"Other/Unknown, ",13,0.3
KY,MARSHALL,D,"Patton, Paul",5319,61.3,"Forgy, Larry",3355,38.6,"Other/Unknown, ",8,0.1
KY,MARTIN,D,"Patton, Paul",1264,51.3,"Forgy, Larry",1199,48.7,"Other/Unknown, ",,
KY,MASON,R,"Patton, Paul",2021,49.3,"Forgy, Larry",2072,50.5,"Other/Unknown, ",8,0.2
KY,MCCRACKEN,D,"Patton, Paul",10283,56.5,"Forgy, Larry",7890,43.4,"Other/Unknown, ",24,0.1
KY,MCCREARY,R,"Patton, Paul",923,36.2,"Forgy, Larry",1622,63.7,"Other/Unknown, ",2,0.1
KY,MCLEAN,D,"Patton, Paul",1542,58.3,"Forgy, Larry",1104,41.7,"Other/Unknown, ",,
KY,MEADE,D,"Patton, Paul",2843,56.4,"Forgy, Larry",2185,43.4,"Other/Unknown, ",10,0.2
KY,MENIFEE,D,"Patton, Paul",925,61.1,"Forgy, Larry",588,38.8,"Other/Unknown, ",1,0.1
KY,MERCER,R,"Patton, Paul",2654,48,"Forgy, Larry",2863,51.8,"Other/Unknown, ",12,0.2
KY,METCALFE,R,"Patton, Paul",1235,47,"Forgy, Larry",1388,52.9,"Other/Unknown, ",2,0.1
KY,MONROE,R,"Patton, Paul",745,22.1,"Forgy, Larry",2630,77.9,"Other/Unknown, ",,
KY,MONTGOMERY,D,"Patton, Paul",3083,57,"Forgy, Larry",2304,42.6,"Other/Unknown, ",18,0.3
KY,MORGAN,D,"Patton, Paul",2140,62,"Forgy, Larry",1313,38,"Other/Unknown, ",1,0
KY,MUHLENBERG,D,"Patton, Paul",4684,63.9,"Forgy, Larry",2636,36,"Other/Unknown, ",6,0.1
KY,NELSON,D,"Patton, Paul",4256,53.9,"Forgy, Larry",3627,45.9,"Other/Unknown, ",16,0.2
KY,NICHOLAS,D,"Patton, Paul",1022,57.4,"Forgy, Larry",723,40.6,"Other/Unknown, ",34,1.9
KY,OHIO,R,"Patton, Paul",2880,49.1,"Forgy, Larry",2973,50.7,"Other/Unknown, ",7,0.1
KY,OLDHAM,R,"Patton, Paul",4707,40.3,"Forgy, Larry",6879,58.9,"Other/Unknown, ",101,0.9
KY,OWEN,D,"Patton, Paul",1506,55.2,"Forgy, Larry",1208,44.2,"Other/Unknown, ",16,0.6
KY,OWSLEY,D,"Patton, Paul",879,52,"Forgy, Larry",811,48,"Other/Unknown, ",,
KY,PENDLETON,R,"Patton, Paul",1313,46.1,"Forgy, Larry",1532,53.8,"Other/Unknown, ",1,0
KY,PERRY,D,"Patton, Paul",5110,64.9,"Forgy, Larry",2740,34.8,"Other/Unknown, ",21,0.3
KY,PIKE,D,"Patton, Paul",13882,73.6,"Forgy, Larry",4960,26.3,"Other/Unknown, ",24,0.1
KY,POWELL,D,"Patton, Paul",1853,54.2,"Forgy, Larry",1562,45.7,"Other/Unknown, ",3,0.1
KY,PULASKI,R,"Patton, Paul",4537,33.4,"Forgy, Larry",9023,66.5,"Other/Unknown, ",9,0.1
KY,ROBERTSON,D,"Patton, Paul",358,52,"Forgy, Larry",331,48,"Other/Unknown, ",,
KY,ROCKCASTLE,R,"Patton, Paul",1012,27.7,"Forgy, Larry",2620,71.7,"Other/Unknown, ",21,0.6
KY,ROWAN,D,"Patton, Paul",2589,54.3,"Forgy, Larry",2152,45.1,"Other/Unknown, ",31,0.6
KY,RUSSELL,R,"Patton, Paul",1456,32,"Forgy, Larry",3074,67.7,"Other/Unknown, ",13,0.3
KY,SCOTT,R,"Patton, Paul",3215,47.9,"Forgy, Larry",3436,51.2,"Other/Unknown, ",63,0.9
KY,SHELBY,R,"Patton, Paul",3840,49.1,"Forgy, Larry",3955,50.5,"Other/Unknown, ",32,0.4
KY,SIMPSON,D,"Patton, Paul",1455,50.2,"Forgy, Larry",1446,49.8,"Other/Unknown, ",,
KY,SPENCER,R,"Patton, Paul",1137,49.7,"Forgy, Larry",1138,49.8,"Other/Unknown, ",11,0.5
KY,TAYLOR,R,"Patton, Paul",3283,42.9,"Forgy, Larry",4354,57,"Other/Unknown, ",7,0.1
KY,TODD,R,"Patton, Paul",1086,43.7,"Forgy, Larry",1400,56.3,"Other/Unknown, ",1,0
KY,TRIGG,D,"Patton, Paul",1917,56.3,"Forgy, Larry",1485,43.6,"Other/Unknown, ",1,0
KY,TRIMBLE,D,"Patton, Paul",1019,57.2,"Forgy, Larry",748,42,"Other/Unknown, ",16,0.9
KY,UNION,D,"Patton, Paul",2334,65,"Forgy, Larry",1255,35,"Other/Unknown, ",,
KY,WARREN,R,"Patton, Paul",9323,44.8,"Forgy, Larry",11448,55,"Other/Unknown, ",26,0.1
KY,WASHINGTON,R,"Patton, Paul",1599,49.8,"Forgy, Larry",1610,50.1,"Other/Unknown, ",2,0.1
KY,WAYNE,R,"Patton, Paul",2196,45.6,"Forgy, Larry",2619,54.4,"Other/Unknown, ",3,0.1
KY,WEBSTER,D,"Patton, Paul",2281,67.2,"Forgy, Larry",1113,32.8,"Other/Unknown, ",,
KY,WHITLEY,R,"Patton, Paul",2608,39,"Forgy, Larry",4079,61,"Other/Unknown, ",1,0
KY,WOLFE,D,"Patton, Paul",1594,69.4,"Forgy, Larry",701,30.5,"Other/Unknown, ",3,0.1
KY,WOODFORD,R,"Patton, Paul",3312,48.6,"Forgy, Larry",3434,50.4,"Other/Unknown, ",69,1
LA,ACADIA,R,"Fields, Cleo",6047,26.1,"Foster, Mike",17120,73.9,,,
LA,ALLEN,R,"Fields, Cleo",2562,30.9,"Foster, Mike",5719,69.1,,,
LA,ASCENSION,R,"Fields, Cleo",8143,30.8,"Foster, Mike",18338,69.2,,,
LA,ASSUMPTION,R,"Fields, Cleo",4250,40.5,"Foster, Mike",6232,59.5,,,
LA,AVOYELLES,R,"Fields, Cleo",4589,30.9,"Foster, Mike",10273,69.1,,,
LA,BEAUREGARD,R,"Fields, Cleo",2213,21.8,"Foster, Mike",7960,78.2,,,
LA,BIENVILLE,R,"Fields, Cleo",2848,44.2,"Foster, Mike",3590,55.8,,,
LA,BOSSIER,R,"Fields, Cleo",6656,28.2,"Foster, Mike",16916,71.8,,,
LA,CADDO,R,"Fields, Cleo",34786,45.8,"Foster, Mike",41188,54.2,,,
LA,CALCASIEU,R,"Fields, Cleo",19247,34.4,"Foster, Mike",36662,65.6,,,
LA,CALDWELL,R,"Fields, Cleo",935,20.7,"Foster, Mike",3578,79.3,,,
LA,CAMERON,R,"Fields, Cleo",854,22.1,"Foster, Mike",3005,77.9,,,
LA,CATAHOULA,R,"Fields, Cleo",1554,30.6,"Foster, Mike",3523,69.4,,,
LA,CLAIBORNE,R,"Fields, Cleo",2262,39.1,"Foster, Mike",3522,60.9,,,
LA,CONCORDIA,R,"Fields, Cleo",3099,36.5,"Foster, Mike",5394,63.5,,,
LA,"DE SOTO",R,"Fields, Cleo",4269,43.5,"Foster, Mike",5541,56.5,,,
LA,"EAST BATON ROUGE",R,"Fields, Cleo",60193,41,"Foster, Mike",86631,59,,,
LA,"EAST CARROLL",D,"Fields, Cleo",1714,53.7,"Foster, Mike",1476,46.3,,,
LA,"EAST FELICIANA",R,"Fields, Cleo",3652,43.5,"Foster, Mike",4749,56.5,,,
LA,EVANGELINE,R,"Fields, Cleo",4887,32.8,"Foster, Mike",10028,67.2,,,
LA,FRANKLIN,R,"Fields, Cleo",2569,28.3,"Foster, Mike",6524,71.7,,,
LA,GRANT,R,"Fields, Cleo",1357,20.1,"Foster, Mike",5385,79.9,,,
LA,IBERIA,R,"Fields, Cleo",9555,33.5,"Foster, Mike",19009,66.5,,,
LA,IBERVILLE,D,"Fields, Cleo",7699,51,"Foster, Mike",7406,49,,,
LA,JACKSON,R,"Fields, Cleo",2101,33.2,"Foster, Mike",4224,66.8,,,
LA,JEFFERSON,R,"Fields, Cleo",34876,23.1,"Foster, Mike",115972,76.9,,,
LA,"JEFFERSON DAVIS",R,"Fields, Cleo",3307,29.7,"Foster, Mike",7844,70.3,,,
LA,"LA SALLE",R,"Fields, Cleo",1021,14.4,"Foster, Mike",6078,85.6,,,
LA,LAFAYETTE,R,"Fields, Cleo",20021,30.4,"Foster, Mike",45842,69.6,,,
LA,LAFOURCHE,R,"Fields, Cleo",7927,24.5,"Foster, Mike",24479,75.5,,,
LA,LINCOLN,R,"Fields, Cleo",5200,39.4,"Foster, Mike",7999,60.6,,,
LA,LIVINGSTON,R,"Fields, Cleo",4323,14.3,"Foster, Mike",25866,85.7,,,
LA,MADISON,R,"Fields, Cleo",1671,43.7,"Foster, Mike",2151,56.3,,,
LA,MOREHOUSE,R,"Fields, Cleo",4493,37,"Foster, Mike",7637,63,,,
LA,NATCHITOCHES,R,"Fields, Cleo",4801,39.5,"Foster, Mike",7366,60.5,,,
LA,ORLEANS,D,"Fields, Cleo",117346,71.6,"Foster, Mike",46447,28.4,,,
LA,OUACHITA,R,"Fields, Cleo",15780,32.1,"Foster, Mike",33380,67.9,,,
LA,PLAQUEMINES,R,"Fields, Cleo",3617,35.9,"Foster, Mike",6470,64.1,,,
LA,"POINTE COUPEE",R,"Fields, Cleo",4600,40.6,"Foster, Mike",6728,59.4,,,
LA,RAPIDES,R,"Fields, Cleo",13393,31.6,"Foster, Mike",29035,68.4,,,
LA,"RED RIVER",R,"Fields, Cleo",1825,42.7,"Foster, Mike",2454,57.3,,,
LA,RICHLAND,R,"Fields, Cleo",2486,31.2,"Foster, Mike",5480,68.8,,,
LA,SABINE,R,"Fields, Cleo",1904,23,"Foster, Mike",6371,77,,,
LA,"ST. BERNARD",R,"Fields, Cleo",4451,15.5,"Foster, Mike",24186,84.5,,,
LA,"ST. CHARLES",R,"Fields, Cleo",5956,31.5,"Foster, Mike",12955,68.5,,,
LA,"ST. HELENA",D,"Fields, Cleo",2999,51.6,"Foster, Mike",2817,48.4,,,
LA,"ST. JAMES",D,"Fields, Cleo",5546,50.2,"Foster, Mike",5492,49.8,,,
LA,"ST. JOHN THE BAPTIST",R,"Fields, Cleo",7585,45.5,"Foster, Mike",9084,54.5,,,
LA,"ST. LANDRY",R,"Fields, Cleo",15424,45.1,"Foster, Mike",18771,54.9,,,
LA,"ST. MARTIN",R,"Fields, Cleo",7711,38.9,"Foster, Mike",12108,61.1,,,
LA,"ST. MARY",R,"Fields, Cleo",7659,34.5,"Foster, Mike",14534,65.5,,,
LA,"ST. TAMMANY",R,"Fields, Cleo",11935,19.5,"Foster, Mike",49362,80.5,,,
LA,TANGIPAHOA,R,"Fields, Cleo",10351,32.1,"Foster, Mike",21929,67.9,,,
LA,TENSAS,R,"Fields, Cleo",1487,47.9,"Foster, Mike",1615,52.1,,,
LA,TERREBONNE,R,"Fields, Cleo",9520,31.1,"Foster, Mike",21065,68.9,,,
LA,UNION,R,"Fields, Cleo",2362,28,"Foster, Mike",6059,72,,,
LA,VERMILION,R,"Fields, Cleo",5362,24,"Foster, Mike",16969,76,,,
LA,VERNON,R,"Fields, Cleo",2554,22.1,"Foster, Mike",8992,77.9,,,
LA,WASHINGTON,R,"Fields, Cleo",5075,29.5,"Foster, Mike",12139,70.5,,,
LA,WEBSTER,R,"Fields, Cleo",4808,34.7,"Foster, Mike",9059,65.3,,,
LA,"WEST BATON ROUGE",R,"Fields, Cleo",3879,41.4,"Foster, Mike",5499,58.6,,,
LA,"WEST CARROLL",R,"Fields, Cleo",716,17,"Foster, Mike",3486,83,,,
LA,"WEST FELICIANA",R,"Fields, Cleo",1937,45.4,"Foster, Mike",2334,54.6,,,
LA,WINN,R,"Fields, Cleo",1912,30,"Foster, Mike",4452,70,,,
MS,ADAMS,D,"Molpus, Dick",6537,54.6,"Fordice, Kirk",5440,45.4,,,
MS,ALCORN,D,"Molpus, Dick",4590,50.1,"Fordice, Kirk",4569,49.9,,,
MS,AMITE,R,"Molpus, Dick",2252,43.3,"Fordice, Kirk",2954,56.7,,,
MS,ATTALA,R,"Molpus, Dick",2725,42.8,"Fordice, Kirk",3637,57.2,,,
MS,BENTON,D,"Molpus, Dick",1714,52,"Fordice, Kirk",1582,48,,,
MS,BOLIVAR,D,"Molpus, Dick",7713,63.4,"Fordice, Kirk",4453,36.6,,,
MS,CALHOUN,R,"Molpus, Dick",2444,40.6,"Fordice, Kirk",3572,59.4,,,
MS,CARROLL,R,"Molpus, Dick",1699,37.7,"Fordice, Kirk",2806,62.3,,,
MS,CHICKASAW,D,"Molpus, Dick",3273,50.7,"Fordice, Kirk",3183,49.3,,,
MS,CHOCTAW,R,"Molpus, Dick",1204,37.3,"Fordice, Kirk",2026,62.7,,,
MS,CLAIBORNE,D,"Molpus, Dick",3680,78.8,"Fordice, Kirk",988,21.2,,,
MS,CLARKE,R,"Molpus, Dick",2565,41.3,"Fordice, Kirk",3647,58.7,,,
MS,CLAY,D,"Molpus, Dick",3669,54.5,"Fordice, Kirk",3065,45.5,,,
MS,COAHOMA,D,"Molpus, Dick",4923,56.7,"Fordice, Kirk",3753,43.3,,,
MS,COPIAH,R,"Molpus, Dick",4194,47.3,"Fordice, Kirk",4667,52.7,,,
MS,COVINGTON,R,"Molpus, Dick",2550,38.1,"Fordice, Kirk",4151,61.9,,,
MS,"DE SOTO",R,"Molpus, Dick",5016,26.3,"Fordice, Kirk",14076,73.7,,,
MS,FORREST,R,"Molpus, Dick",6765,39.1,"Fordice, Kirk",10515,60.9,,,
MS,FRANKLIN,R,"Molpus, Dick",1299,40,"Fordice, Kirk",1950,60,,,
MS,GEORGE,R,"Molpus, Dick",2184,37.2,"Fordice, Kirk",3684,62.8,,,
MS,GREENE,R,"Molpus, Dick",1530,37.3,"Fordice, Kirk",2571,62.7,,,
MS,GRENADA,R,"Molpus, Dick",3634,45.4,"Fordice, Kirk",4367,54.6,,,
MS,HANCOCK,R,"Molpus, Dick",5204,44,"Fordice, Kirk",6622,56,,,
MS,HARRISON,R,"Molpus, Dick",17226,45.9,"Fordice, Kirk",20280,54.1,,,
MS,HINDS,D,"Molpus, Dick",40216,54.4,"Fordice, Kirk",33757,45.6,,,
MS,HOLMES,D,"Molpus, Dick",4581,71.1,"Fordice, Kirk",1863,28.9,,,
MS,HUMPHREYS,D,"Molpus, Dick",2961,59.4,"Fordice, Kirk",2022,40.6,,,
MS,ISSAQUENA,D,"Molpus, Dick",532,57.7,"Fordice, Kirk",390,42.3,,,
MS,ITAWAMBA,R,"Molpus, Dick",2756,41.1,"Fordice, Kirk",3948,58.9,,,
MS,JACKSON,R,"Molpus, Dick",12192,36.8,"Fordice, Kirk",20983,63.2,,,
MS,JASPER,R,"Molpus, Dick",2985,48.1,"Fordice, Kirk",3218,51.9,,,
MS,JEFFERSON,D,"Molpus, Dick",2675,80.9,"Fordice, Kirk",630,19.1,,,
MS,"JEFFERSON DAVIS",D,"Molpus, Dick",2995,52.6,"Fordice, Kirk",2696,47.4,,,
MS,JONES,R,"Molpus, Dick",6155,31.2,"Fordice, Kirk",13575,68.8,,,
MS,KEMPER,D,"Molpus, Dick",2406,55.7,"Fordice, Kirk",1914,44.3,,,
MS,LAFAYETTE,R,"Molpus, Dick",4756,49.9,"Fordice, Kirk",4783,50.1,,,
MS,LAMAR,R,"Molpus, Dick",2931,26,"Fordice, Kirk",8349,74,,,
MS,LAUDERDALE,R,"Molpus, Dick",8460,37.8,"Fordice, Kirk",13932,62.2,,,
MS,LAWRENCE,R,"Molpus, Dick",2629,43.6,"Fordice, Kirk",3398,56.4,,,
MS,LEAKE,R,"Molpus, Dick",3111,43.6,"Fordice, Kirk",4025,56.4,,,
MS,LEE,R,"Molpus, Dick",7189,41,"Fordice, Kirk",10337,59,,,
MS,LEFLORE,D,"Molpus, Dick",6135,56.2,"Fordice, Kirk",4784,43.8,,,
MS,LINCOLN,R,"Molpus, Dick",3900,36.9,"Fordice, Kirk",6662,63.1,,,
MS,LOWNDES,R,"Molpus, Dick",5858,38.5,"Fordice, Kirk",9360,61.5,,,
MS,MADISON,R,"Molpus, Dick",9111,43.1,"Fordice, Kirk",12034,56.9,,,
MS,MARION,R,"Molpus, Dick",4121,39.8,"Fordice, Kirk",6243,60.2,,,
MS,MARSHALL,D,"Molpus, Dick",4501,52.4,"Fordice, Kirk",4086,47.6,,,
MS,MONROE,R,"Molpus, Dick",4594,46.8,"Fordice, Kirk",5221,53.2,,,
MS,MONTGOMERY,R,"Molpus, Dick",1978,47.8,"Fordice, Kirk",2160,52.2,,,
MS,NESHOBA,R,"Molpus, Dick",3503,40.4,"Fordice, Kirk",5164,59.6,,,
MS,NEWTON,R,"Molpus, Dick",2857,35.3,"Fordice, Kirk",5231,64.7,,,
MS,NOXUBEE,D,"Molpus, Dick",3289,64.9,"Fordice, Kirk",1777,35.1,,,
MS,OKTIBBEHA,D,"Molpus, Dick",5554,50.6,"Fordice, Kirk",5415,49.4,,,
MS,PANOLA,,"Molpus, Dick",4992,50,"Fordice, Kirk",4992,50,,,
MS,"PEARL RIVER",R,"Molpus, Dick",5903,39.7,"Fordice, Kirk",8951,60.3,,,
MS,PERRY,R,"Molpus, Dick",1288,32.1,"Fordice, Kirk",2729,67.9,,,
MS,PIKE,D,"Molpus, Dick",7032,52.5,"Fordice, Kirk",6356,47.5,,,
MS,PONTOTOC,R,"Molpus, Dick",2742,37.5,"Fordice, Kirk",4573,62.5,,,
MS,PRENTISS,R,"Molpus, Dick",3432,42.9,"Fordice, Kirk",4575,57.1,,,
MS,QUITMAN,D,"Molpus, Dick",2317,59.1,"Fordice, Kirk",1604,40.9,,,
MS,RANKIN,R,"Molpus, Dick",8687,26.4,"Fordice, Kirk",24176,73.6,,,
MS,SCOTT,R,"Molpus, Dick",3237,40.7,"Fordice, Kirk",4722,59.3,,,
MS,SHARKEY,D,"Molpus, Dick",1744,59.4,"Fordice, Kirk",1192,40.6,,,
MS,SIMPSON,R,"Molpus, Dick",3451,36.5,"Fordice, Kirk",5992,63.5,,,
MS,SMITH,R,"Molpus, Dick",1918,28.5,"Fordice, Kirk",4805,71.5,,,
MS,STONE,R,"Molpus, Dick",2024,42.9,"Fordice, Kirk",2694,57.1,,,
MS,SUNFLOWER,D,"Molpus, Dick",5096,59.8,"Fordice, Kirk",3422,40.2,,,
MS,TALLAHATCHIE,D,"Molpus, Dick",3232,56,"Fordice, Kirk",2539,44,,,
MS,TATE,R,"Molpus, Dick",2791,38.1,"Fordice, Kirk",4532,61.9,,,
