"Gubernatorial General Election Returns by County, National Summary (2010)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2010)","Dem. Votes","Dem. %","Rep. Candidate (2010)","Rep. Votes","Rep. %","Highest Other (2010)","Other Votes","Other %"
AL,BARBOUR,D,"Sparks, Ron",5127,61.3,"Bentley, Robert",3229,38.6,"Scattered Write-In, ",13,0.2
AL,BIBB,R,"Sparks, Ron",2048,31.6,"Bentley, Robert",4384,67.7,"Scattered Write-In, ",42,0.6
AL,BLOUNT,R,"Sparks, Ron",3748,22.2,"Bentley, Robert",13024,77.3,"Scattered Write-In, ",84,0.5
AL,BULLOCK,D,"Sparks, Ron",3018,77.5,"Bentley, Robert",874,22.5,"Scattered Write-In, ",0,0
AL,BUTLER,D,"Sparks, Ron",3728,52.5,"Bentley, Robert",3358,47.3,"Scattered Write-In, ",20,0.3
AL,CALHOUN,R,"Sparks, Ron",12568,37,"Bentley, Robert",21250,62.6,"Scattered Write-In, ",124,0.4
AL,CHAMBERS,D,"Sparks, Ron",5296,51,"Bentley, Robert",5067,48.8,"Scattered Write-In, ",15,0.1
AL,CHEROKEE,R,"Sparks, Ron",2901,40.1,"Bentley, Robert",4315,59.7,"Scattered Write-In, ",14,0.2
AL,CHILTON,R,"Sparks, Ron",4034,29.6,"Bentley, Robert",9529,69.8,"Scattered Write-In, ",83,0.6
AL,CHOCTAW,D,"Sparks, Ron",3701,55.5,"Bentley, Robert",2962,44.4,"Scattered Write-In, ",9,0.1
AL,CLARKE,R,"Sparks, Ron",5313,49.6,"Bentley, Robert",5369,50.1,"Scattered Write-In, ",33,0.3
AL,CLAY,R,"Sparks, Ron",2069,38.8,"Bentley, Robert",3248,61,"Scattered Write-In, ",10,0.2
AL,CLEBURNE,R,"Sparks, Ron",1471,28.4,"Bentley, Robert",3678,71.1,"Scattered Write-In, ",22,0.4
AL,COFFEE,R,"Sparks, Ron",5647,37.1,"Bentley, Robert",9535,62.7,"Scattered Write-In, ",36,0.2
AL,COLBERT,R,"Sparks, Ron",7586,45.2,"Bentley, Robert",9181,54.6,"Scattered Write-In, ",33,0.2
AL,CONECUH,D,"Sparks, Ron",2982,56.2,"Bentley, Robert",2311,43.6,"Scattered Write-In, ",10,0.2
AL,COOSA,D,"Sparks, Ron",2342,53,"Bentley, Robert",2068,46.8,"Scattered Write-In, ",11,0.2
AL,COVINGTON,R,"Sparks, Ron",4328,35.5,"Bentley, Robert",7832,64.2,"Scattered Write-In, ",36,0.3
AL,CRENSHAW,R,"Sparks, Ron",2632,47.6,"Bentley, Robert",2880,52.1,"Scattered Write-In, ",17,0.3
AL,CULLMAN,R,"Sparks, Ron",8803,29.3,"Bentley, Robert",21115,70.4,"Scattered Write-In, ",86,0.3
AL,DALE,R,"Sparks, Ron",6093,43.4,"Bentley, Robert",7905,56.3,"Scattered Write-In, ",35,0.2
AL,DALLAS,D,"Sparks, Ron",11118,70.8,"Bentley, Robert",4567,29.1,"Scattered Write-In, ",25,0.2
AL,DEKALB,R,"Sparks, Ron",9125,44.7,"Bentley, Robert",11289,55.3,"Scattered Write-In, ",0,0
AL,ELMORE,R,"Sparks, Ron",8724,33.1,"Bentley, Robert",17439,66.2,"Scattered Write-In, ",164,0.6
AL,ESCAMBIA,R,"Sparks, Ron",4091,38.4,"Bentley, Robert",6487,60.9,"Scattered Write-In, ",76,0.7
AL,ETOWAH,R,"Sparks, Ron",12710,39.6,"Bentley, Robert",19312,60.1,"Scattered Write-In, ",90,0.3
AL,FAYETTE,R,"Sparks, Ron",1885,30.9,"Bentley, Robert",4200,68.8,"Scattered Write-In, ",17,0.3
AL,FRANKLIN,R,"Sparks, Ron",3947,45.3,"Bentley, Robert",4751,54.5,"Scattered Write-In, ",16,0.2
AL,GENEVA,R,"Sparks, Ron",4079,42,"Bentley, Robert",5605,57.7,"Scattered Write-In, ",24,0.2
AL,GREENE,D,"Sparks, Ron",3668,84.6,"Bentley, Robert",665,15.3,"Scattered Write-In, ",1,0
AL,HALE,D,"Sparks, Ron",4116,63.1,"Bentley, Robert",2402,36.8,"Scattered Write-In, ",5,0.1
AL,HENRY,D,"Sparks, Ron",3522,51.6,"Bentley, Robert",3286,48.2,"Scattered Write-In, ",16,0.2
AL,HOUSTON,R,"Sparks, Ron",15724,47.9,"Bentley, Robert",17057,51.9,"Scattered Write-In, ",69,0.2
AL,JACKSON,R,"Sparks, Ron",6794,44,"Bentley, Robert",8606,55.7,"Scattered Write-In, ",38,0.2
AL,JEFFERSON,D,"Sparks, Ron",106959,50.3,"Bentley, Robert",103802,48.9,"Scattered Write-In, ",1684,0.8
AL,LAMAR,R,"Sparks, Ron",1580,31.9,"Bentley, Robert",3369,68,"Scattered Write-In, ",7,0.1
AL,LAUDERDALE,R,"Sparks, Ron",10849,38.8,"Bentley, Robert",17074,61,"Scattered Write-In, ",71,0.3
AL,LAWRENCE,R,"Sparks, Ron",5547,47.8,"Bentley, Robert",6036,52,"Scattered Write-In, ",24,0.2
AL,LEE,R,"Sparks, Ron",13846,40.9,"Bentley, Robert",19704,58.3,"Scattered Write-In, ",269,0.8
AL,LIMESTONE,R,"Sparks, Ron",8593,33.1,"Bentley, Robert",17346,66.7,"Scattered Write-In, ",60,0.2
AL,LOWNDES,D,"Sparks, Ron",4100,76.8,"Bentley, Robert",1231,23.1,"Scattered Write-In, ",5,0.1
AL,MACON,D,"Sparks, Ron",6634,87.8,"Bentley, Robert",919,12.2,"Scattered Write-In, ",5,0.1
AL,MADISON,R,"Sparks, Ron",42090,38.8,"Bentley, Robert",65963,60.9,"Scattered Write-In, ",323,0.3
AL,MARENGO,D,"Sparks, Ron",5084,57.1,"Bentley, Robert",3790,42.6,"Scattered Write-In, ",25,0.3
AL,MARION,R,"Sparks, Ron",2994,33.6,"Bentley, Robert",5895,66.1,"Scattered Write-In, ",32,0.4
AL,MARSHALL,R,"Sparks, Ron",7521,29.2,"Bentley, Robert",18164,70.4,"Scattered Write-In, ",103,0.4
AL,MOBILE,R,"Sparks, Ron",48000,43.4,"Bentley, Robert",61479,55.6,"Scattered Write-In, ",1188,1.1
AL,MONROE,R,"Sparks, Ron",3413,45.2,"Bentley, Robert",4103,54.3,"Scattered Write-In, ",34,0.5
AL,MONTGOMERY,D,"Sparks, Ron",43439,58.7,"Bentley, Robert",30046,40.6,"Scattered Write-In, ",523,0.7
AL,MORGAN,R,"Sparks, Ron",12169,31,"Bentley, Robert",26976,68.7,"Scattered Write-In, ",108,0.3
AL,PERRY,D,"Sparks, Ron",3303,74.1,"Bentley, Robert",1143,25.6,"Scattered Write-In, ",12,0.3
AL,PICKENS,R,"Sparks, Ron",3280,43.6,"Bentley, Robert",4226,56.2,"Scattered Write-In, ",9,0.1
AL,PIKE,R,"Sparks, Ron",4685,48.3,"Bentley, Robert",5001,51.5,"Scattered Write-In, ",21,0.2
AL,RANDOLPH,R,"Sparks, Ron",2840,38.8,"Bentley, Robert",4453,60.9,"Scattered Write-In, ",18,0.2
AL,RUSSELL,D,"Sparks, Ron",6558,57,"Bentley, Robert",4917,42.8,"Scattered Write-In, ",23,0.2
AL,SHELBY,R,"Sparks, Ron",13589,21.5,"Bentley, Robert",49192,77.7,"Scattered Write-In, ",564,0.9
AL,"ST. CLAIR",R,"Sparks, Ron",5878,23.7,"Bentley, Robert",18742,75.6,"Scattered Write-In, ",156,0.6
AL,SUMTER,D,"Sparks, Ron",4290,76.6,"Bentley, Robert",1306,23.3,"Scattered Write-In, ",8,0.1
AL,TALLADEGA,R,"Sparks, Ron",10773,44.8,"Bentley, Robert",13200,54.9,"Scattered Write-In, ",86,0.4
AL,TALLAPOOSA,R,"Sparks, Ron",6733,42.7,"Bentley, Robert",9023,57.2,"Scattered Write-In, ",11,0.1
AL,TUSCALOOSA,R,"Sparks, Ron",20146,36.9,"Bentley, Robert",34206,62.7,"Scattered Write-In, ",223,0.4
AL,WALKER,R,"Sparks, Ron",8685,38.5,"Bentley, Robert",13804,61.1,"Scattered Write-In, ",94,0.4
AL,WASHINGTON,R,"Sparks, Ron",2733,44.9,"Bentley, Robert",3336,54.8,"Scattered Write-In, ",24,0.4
AL,WILCOX,D,"Sparks, Ron",3824,76.9,"Bentley, Robert",1146,23,"Scattered Write-In, ",5,0.1
AL,WINSTON,R,"Sparks, Ron",2045,25.2,"Bentley, Robert",6031,74.4,"Scattered Write-In, ",25,0.3
AR,ARKANSAS,D,"Beebe, Mike",3765,76.3,"Keet, Jim",1111,22.5,"Lendall, Jim",46,0.9
AR,ASHLEY,D,"Beebe, Mike",3742,66.3,"Keet, Jim",1834,32.5,"Lendall, Jim",69,1.2
AR,BAXTER,D,"Beebe, Mike",8128,54.5,"Keet, Jim",6468,43.4,"Lendall, Jim",306,2.1
AR,BENTON,D,"Beebe, Mike",27715,52.1,"Keet, Jim",24600,46.2,"Lendall, Jim",855,1.6
AR,BOONE,D,"Beebe, Mike",8843,59.2,"Keet, Jim",5602,37.5,"Lendall, Jim",483,3.2
AR,BRADLEY,D,"Beebe, Mike",2164,75,"Keet, Jim",696,24.1,"Lendall, Jim",27,0.9
AR,CALHOUN,D,"Beebe, Mike",1143,70.7,"Keet, Jim",448,27.7,"Lendall, Jim",25,1.5
AR,CARROLL,D,"Beebe, Mike",5166,62.2,"Keet, Jim",2876,34.6,"Lendall, Jim",267,3.2
AR,CHICOT,D,"Beebe, Mike",2404,79.9,"Keet, Jim",573,19.1,"Lendall, Jim",30,1
AR,CLARK,D,"Beebe, Mike",5772,75.7,"Keet, Jim",1685,22.1,"Lendall, Jim",172,2.3
AR,CLAY,D,"Beebe, Mike",3055,73.6,"Keet, Jim",1029,24.8,"Lendall, Jim",64,1.5
AR,CLEBURNE,D,"Beebe, Mike",5029,54.9,"Keet, Jim",3955,43.2,"Lendall, Jim",170,1.9
AR,CLEVELAND,D,"Beebe, Mike",1539,64,"Keet, Jim",807,33.6,"Lendall, Jim",54,2.2
AR,COLUMBIA,D,"Beebe, Mike",4484,63.9,"Keet, Jim",2423,34.5,"Lendall, Jim",109,1.6
AR,CONWAY,D,"Beebe, Mike",4439,72.1,"Keet, Jim",1595,25.9,"Lendall, Jim",117,1.9
AR,CRAIGHEAD,D,"Beebe, Mike",14557,67.9,"Keet, Jim",6580,30.7,"Lendall, Jim",302,1.4
AR,CRAWFORD,D,"Beebe, Mike",8433,57.1,"Keet, Jim",6035,40.9,"Lendall, Jim",281,1.9
AR,CRITTENDEN,D,"Beebe, Mike",8256,70.2,"Keet, Jim",3171,27,"Lendall, Jim",159,1.4
AR,CROSS,D,"Beebe, Mike",3651,70.8,"Keet, Jim",1435,27.8,"Lendall, Jim",73,1.4
AR,DALLAS,D,"Beebe, Mike",1807,73.5,"Keet, Jim",628,25.5,"Lendall, Jim",24,1
AR,DESHA,D,"Beebe, Mike",2981,84.3,"Keet, Jim",517,14.6,"Lendall, Jim",34,1
AR,DREW,D,"Beebe, Mike",3124,70.6,"Keet, Jim",1228,27.7,"Lendall, Jim",75,1.7
AR,FAULKNER,D,"Beebe, Mike",16188,59.7,"Keet, Jim",10434,38.5,"Lendall, Jim",495,1.8
AR,FRANKLIN,D,"Beebe, Mike",3282,62.3,"Keet, Jim",1833,34.8,"Lendall, Jim",152,2.9
AR,FULTON,D,"Beebe, Mike",2194,61.9,"Keet, Jim",1260,35.6,"Lendall, Jim",89,2.5
AR,GARLAND,D,"Beebe, Mike",18424,60.4,"Keet, Jim",11490,37.7,"Lendall, Jim",558,1.8
AR,GRANT,D,"Beebe, Mike",3319,63.5,"Keet, Jim",1816,34.7,"Lendall, Jim",88,1.7
AR,GREENE,D,"Beebe, Mike",6213,67.6,"Keet, Jim",2809,30.6,"Lendall, Jim",168,1.8
AR,HEMPSTEAD,D,"Beebe, Mike",3238,66.2,"Keet, Jim",1550,31.7,"Lendall, Jim",104,2.1
AR,"HOT SPRING",D,"Beebe, Mike",5606,66.8,"Keet, Jim",2520,30,"Lendall, Jim",264,3.1
AR,HOWARD,D,"Beebe, Mike",2185,69.7,"Keet, Jim",900,28.7,"Lendall, Jim",50,1.6
AR,INDEPENDENCE,D,"Beebe, Mike",6056,65.5,"Keet, Jim",3033,32.8,"Lendall, Jim",156,1.7
AR,IZARD,D,"Beebe, Mike",2875,63.1,"Keet, Jim",1550,34,"Lendall, Jim",129,2.8
AR,JACKSON,D,"Beebe, Mike",2993,75.8,"Keet, Jim",891,22.6,"Lendall, Jim",65,1.6
AR,JEFFERSON,D,"Beebe, Mike",14724,78.8,"Keet, Jim",3667,19.6,"Lendall, Jim",279,1.5
AR,JOHNSON,D,"Beebe, Mike",3939,66.2,"Keet, Jim",1862,31.3,"Lendall, Jim",150,2.5
AR,LAFAYETTE,D,"Beebe, Mike",1342,64.6,"Keet, Jim",706,34,"Lendall, Jim",30,1.4
AR,LAWRENCE,D,"Beebe, Mike",3400,73.1,"Keet, Jim",1151,24.7,"Lendall, Jim",102,2.2
AR,LEE,D,"Beebe, Mike",2509,83.4,"Keet, Jim",461,15.3,"Lendall, Jim",38,1.3
AR,LINCOLN,D,"Beebe, Mike",2072,67.8,"Keet, Jim",791,25.9,"Lendall, Jim",69,2.3
AR,"LITTLE RIVER",D,"Beebe, Mike",2537,69.7,"Keet, Jim",1047,28.8,"Lendall, Jim",55,1.5
AR,LOGAN,D,"Beebe, Mike",4167,66.5,"Keet, Jim",1979,31.6,"Lendall, Jim",118,1.9
AR,LONOKE,D,"Beebe, Mike",9124,55.6,"Keet, Jim",7043,42.9,"Lendall, Jim",238,1.5
AR,MADISON,D,"Beebe, Mike",3097,61.4,"Keet, Jim",1831,36.3,"Lendall, Jim",120,2.4
AR,MARION,D,"Beebe, Mike",3267,57.1,"Keet, Jim",2222,38.8,"Lendall, Jim",205,3.6
AR,MILLER,D,"Beebe, Mike",5832,54.9,"Keet, Jim",4625,43.5,"Lendall, Jim",167,1.6
AR,MISSISSIPPI,D,"Beebe, Mike",7927,73.7,"Keet, Jim",2557,23.8,"Lendall, Jim",270,2.5
AR,MONROE,D,"Beebe, Mike",2226,82.6,"Keet, Jim",439,16.3,"Lendall, Jim",29,1.1
AR,MONTGOMERY,D,"Beebe, Mike",1969,65.8,"Keet, Jim",943,31.5,"Lendall, Jim",80,2.7
AR,NEVADA,D,"Beebe, Mike",1782,71.7,"Keet, Jim",666,26.8,"Lendall, Jim",35,1.4
AR,NEWTON,D,"Beebe, Mike",1916,56.9,"Keet, Jim",1329,39.4,"Lendall, Jim",119,3.5
AR,OUACHITA,D,"Beebe, Mike",5562,71.7,"Keet, Jim",2063,26.6,"Lendall, Jim",131,1.7
AR,PERRY,D,"Beebe, Mike",1919,61.8,"Keet, Jim",1091,35.2,"Lendall, Jim",93,3
AR,PHILLIPS,D,"Beebe, Mike",5433,85.4,"Keet, Jim",839,13.2,"Lendall, Jim",89,1.4
AR,PIKE,D,"Beebe, Mike",2112,67.7,"Keet, Jim",940,30.1,"Lendall, Jim",67,2.1
AR,POINSETT,D,"Beebe, Mike",4488,69.2,"Keet, Jim",1838,28.3,"Lendall, Jim",155,2.4
AR,POLK,D,"Beebe, Mike",3755,58.3,"Keet, Jim",2561,39.8,"Lendall, Jim",122,1.9
AR,POPE,D,"Beebe, Mike",9601,61.7,"Keet, Jim",5618,36.1,"Lendall, Jim",318,2
AR,PRAIRIE,D,"Beebe, Mike",1884,74.5,"Keet, Jim",595,23.5,"Lendall, Jim",50,2
AR,PULASKI,D,"Beebe, Mike",78055,70.4,"Keet, Jim",31120,28.1,"Lendall, Jim",1635,1.5
AR,RANDOLPH,D,"Beebe, Mike",3146,68.9,"Keet, Jim",1290,28.2,"Lendall, Jim",127,2.8
AR,SALINE,D,"Beebe, Mike",20488,58.3,"Keet, Jim",14078,40.1,"Lendall, Jim",561,1.6
AR,SCOTT,D,"Beebe, Mike",2054,63.5,"Keet, Jim",1119,34.6,"Lendall, Jim",61,1.9
AR,SEARCY,D,"Beebe, Mike",1903,56.8,"Keet, Jim",1345,40.1,"Lendall, Jim",103,3.1
AR,SEBASTIAN,D,"Beebe, Mike",18531,60.4,"Keet, Jim",11563,37.7,"Lendall, Jim",540,1.8
AR,SEVIER,D,"Beebe, Mike",2153,65.6,"Keet, Jim",1069,32.6,"Lendall, Jim",59,1.8
AR,SHARP,D,"Beebe, Mike",3607,59.6,"Keet, Jim",2279,37.6,"Lendall, Jim",165,2.7
AR,"ST. FRANCIS",D,"Beebe, Mike",5361,77.4,"Keet, Jim",1469,21.2,"Lendall, Jim",93,1.3
AR,STONE,D,"Beebe, Mike",3177,63.6,"Keet, Jim",1684,33.7,"Lendall, Jim",128,2.6
AR,UNION,D,"Beebe, Mike",7412,61.1,"Keet, Jim",4540,37.4,"Lendall, Jim",183,1.5
AR,"VAN BUREN",D,"Beebe, Mike",3493,63.8,"Keet, Jim",1824,33.3,"Lendall, Jim",155,2.8
AR,WASHINGTON,D,"Beebe, Mike",26987,60.4,"Keet, Jim",16585,37.1,"Lendall, Jim",1080,2.4
AR,WHITE,D,"Beebe, Mike",12615,63.7,"Keet, Jim",6909,34.9,"Lendall, Jim",277,1.4
AR,WOODRUFF,D,"Beebe, Mike",1889,85.4,"Keet, Jim",290,13.1,"Lendall, Jim",32,1.4
AR,YELL,D,"Beebe, Mike",3111,67.5,"Keet, Jim",1374,29.8,"Lendall, Jim",125,2.7
AZ,APACHE,D,"Goddard, Terry",12839,62.1,"Brewer, Jan",7002,33.9,"Hess, Barry",514,2.5
AZ,COCHISE,R,"Goddard, Terry",13954,34.8,"Brewer, Jan",24974,62.3,"Hess, Barry",742,1.9
AZ,COCONINO,D,"Goddard, Terry",20792,53.4,"Brewer, Jan",16754,43,"Hess, Barry",880,2.3
AZ,GILA,R,"Goddard, Terry",6155,34.3,"Brewer, Jan",11163,62.3,"Hess, Barry",451,2.5
AZ,GRAHAM,R,"Goddard, Terry",2865,31.3,"Brewer, Jan",5994,65.5,"Hess, Barry",220,2.4
AZ,GREENLEE,R,"Goddard, Terry",1177,48.1,"Brewer, Jan",1187,48.5,"Hess, Barry",60,2.5
AZ,"LA PAZ",R,"Goddard, Terry",1330,29.4,"Brewer, Jan",3048,67.3,"Hess, Barry",80,1.8
AZ,MARICOPA,R,"Goddard, Terry",415142,41.9,"Brewer, Jan",543045,54.8,"Hess, Barry",24077,2.4
AZ,MOHAVE,R,"Goddard, Terry",12777,23.8,"Brewer, Jan",39026,72.7,"Hess, Barry",1307,2.4
AZ,NAVAJO,R,"Goddard, Terry",12517,42.2,"Brewer, Jan",16157,54.5,"Hess, Barry",648,2.2
AZ,PIMA,D,"Goddard, Terry",158337,50.2,"Brewer, Jan",148916,47.2,"Hess, Barry",5353,1.7
AZ,PINAL,R,"Goddard, Terry",30109,38.3,"Brewer, Jan",45807,58.3,"Hess, Barry",1922,2.4
AZ,"SANTA CRUZ",D,"Goddard, Terry",6608,65.8,"Brewer, Jan",3190,31.8,"Hess, Barry",138,1.4
AZ,YAVAPAI,R,"Goddard, Terry",25569,31.4,"Brewer, Jan",53081,65.2,"Hess, Barry",1830,2.2
AZ,YUMA,R,"Goddard, Terry",13764,40.2,"Brewer, Jan",19590,57.2,"Hess, Barry",500,1.5
CA,ALAMEDA,D,"Brown, Edmund",340190,73.8,"Whitman, Meg",103947,22.5,"Nightingale, Chelene",3694,0.8
CA,ALPINE,D,"Brown, Edmund",319,56.6,"Whitman, Meg",228,40.4,"Nightingale, Chelene",1,0.2
CA,AMADOR,R,"Brown, Edmund",6750,41.5,"Whitman, Meg",8511,52.4,"Nightingale, Chelene",431,2.7
CA,BUTTE,R,"Brown, Edmund",32789,43.1,"Whitman, Meg",37557,49.4,"Nightingale, Chelene",2190,2.9
CA,CALAVERAS,R,"Brown, Edmund",7737,39.1,"Whitman, Meg",10655,53.8,"Nightingale, Chelene",617,3.1
CA,COLUSA,R,"Brown, Edmund",1878,35.9,"Whitman, Meg",3063,58.6,"Nightingale, Chelene",107,2
CA,"CONTRA COSTA",D,"Brown, Edmund",211125,60.6,"Whitman, Meg",123606,35.5,"Nightingale, Chelene",3880,1.1
CA,"DEL NORTE",D,"Brown, Edmund",4093,50,"Whitman, Meg",3373,41.2,"Nightingale, Chelene",288,3.5
CA,"EL DORADO",R,"Brown, Edmund",29826,38.6,"Whitman, Meg",43417,56.1,"Nightingale, Chelene",1643,2.1
CA,FRESNO,R,"Brown, Edmund",85743,42.7,"Whitman, Meg",104780,52.2,"Nightingale, Chelene",3565,1.8
CA,GLENN,R,"Brown, Edmund",2407,30.4,"Whitman, Meg",4841,61,"Nightingale, Chelene",282,3.6
CA,HUMBOLDT,D,"Brown, Edmund",28464,56.3,"Whitman, Meg",18277,36.1,"Nightingale, Chelene",597,1.2
CA,IMPERIAL,D,"Brown, Edmund",16019,59.6,"Whitman, Meg",9118,33.9,"Nightingale, Chelene",360,1.3
CA,INYO,R,"Brown, Edmund",3008,43.2,"Whitman, Meg",3406,48.9,"Nightingale, Chelene",277,4
CA,KERN,R,"Brown, Edmund",63347,36.7,"Whitman, Meg",96249,55.7,"Nightingale, Chelene",5263,3
CA,KINGS,R,"Brown, Edmund",10607,40.3,"Whitman, Meg",13868,52.7,"Nightingale, Chelene",765,2.9
CA,LAKE,D,"Brown, Edmund",11004,52,"Whitman, Meg",8455,40,"Nightingale, Chelene",567,2.7
CA,LASSEN,R,"Brown, Edmund",3895,42.1,"Whitman, Meg",4632,50.1,"Nightingale, Chelene",302,3.3
CA,"LOS ANGELES",D,"Brown, Edmund",1455184,62.7,"Whitman, Meg",749439,32.3,"Nightingale, Chelene",30310,1.3
CA,MADERA,R,"Brown, Edmund",12528,36.7,"Whitman, Meg",19287,56.5,"Nightingale, Chelene",946,2.8
CA,MARIN,D,"Brown, Edmund",80236,70.4,"Whitman, Meg",30920,27.1,"Nightingale, Chelene",616,0.5
CA,MARIPOSA,R,"Brown, Edmund",3077,37.4,"Whitman, Meg",4513,54.8,"Nightingale, Chelene",298,3.6
CA,MENDOCINO,D,"Brown, Edmund",20186,63.3,"Whitman, Meg",9524,29.9,"Nightingale, Chelene",565,1.8
CA,MERCED,R,"Brown, Edmund",21887,45.8,"Whitman, Meg",23021,48.1,"Nightingale, Chelene",1075,2.2
