"Gubernatorial General Election Returns by County, National Summary (1988)"
"Generated from CQ Press U.S. Political Stats Database, October 20, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (1988)","Dem. Votes","Dem. %","Rep. Candidate (1988)","Rep. Votes","Rep. %","Highest Other (1988)","Other Votes","Other %"
IN,ELKHART,R,"Bayh, Evan",22094,46,"Mutz, John",25985,54,,,
IN,FAYETTE,D,"Bayh, Evan",5385,54.5,"Mutz, John",4491,45.5,,,
IN,FLOYD,D,"Bayh, Evan",14608,58.6,"Mutz, John",10327,41.4,,,
IN,FOUNTAIN,D,"Bayh, Evan",4413,52.3,"Mutz, John",4025,47.7,,,
IN,FRANKLIN,D,"Bayh, Evan",4106,56.9,"Mutz, John",3107,43.1,,,
IN,FULTON,D,"Bayh, Evan",4400,54.7,"Mutz, John",3649,45.3,,,
IN,GIBSON,D,"Bayh, Evan",9609,65.3,"Mutz, John",5101,34.7,,,
IN,GRANT,D,"Bayh, Evan",14625,50,"Mutz, John",14609,50,,,
IN,GREENE,D,"Bayh, Evan",8331,61.3,"Mutz, John",5256,38.7,,,
IN,HAMILTON,R,"Bayh, Evan",13315,29.7,"Mutz, John",31456,70.3,,,
IN,HANCOCK,R,"Bayh, Evan",8400,44.8,"Mutz, John",10337,55.2,,,
IN,HARRISON,D,"Bayh, Evan",7654,65.3,"Mutz, John",4060,34.7,,,
IN,HENDRICKS,R,"Bayh, Evan",11098,37.6,"Mutz, John",18455,62.4,,,
IN,HENRY,D,"Bayh, Evan",10658,55.8,"Mutz, John",8449,44.2,,,
IN,HOWARD,D,"Bayh, Evan",15793,50,"Mutz, John",15768,50,,,
IN,HUNTINGTON,R,"Bayh, Evan",7244,46.8,"Mutz, John",8225,53.2,,,
IN,JACKSON,D,"Bayh, Evan",8490,56.8,"Mutz, John",6469,43.2,,,
IN,JASPER,R,"Bayh, Evan",4375,49.4,"Mutz, John",4479,50.6,,,
IN,JAY,D,"Bayh, Evan",4701,54.4,"Mutz, John",3948,45.6,,,
IN,JEFFERSON,D,"Bayh, Evan",6956,57.6,"Mutz, John",5111,42.4,,,
IN,JENNINGS,D,"Bayh, Evan",5405,58.6,"Mutz, John",3812,41.4,,,
IN,JOHNSON,R,"Bayh, Evan",14360,42.5,"Mutz, John",19408,57.5,,,
IN,KNOX,D,"Bayh, Evan",10133,60.8,"Mutz, John",6539,39.2,,,
IN,KOSCIUSKO,R,"Bayh, Evan",9611,41.7,"Mutz, John",13464,58.3,,,
IN,"LA PORTE",D,"Bayh, Evan",24048,63,"Mutz, John",14129,37,,,
IN,LAGRANGE,D,"Bayh, Evan",3415,52.1,"Mutz, John",3139,47.9,,,
IN,LAKE,D,"Bayh, Evan",120487,67.9,"Mutz, John",56900,32.1,,,
IN,LAWRENCE,D,"Bayh, Evan",8686,53.2,"Mutz, John",7635,46.8,,,
IN,MADISON,D,"Bayh, Evan",31059,54.3,"Mutz, John",26114,45.7,,,
IN,MARION,R,"Bayh, Evan",150024,48.1,"Mutz, John",161593,51.9,,,
IN,MARSHALL,R,"Bayh, Evan",7753,48.8,"Mutz, John",8133,51.2,,,
IN,MARTIN,D,"Bayh, Evan",3162,61.5,"Mutz, John",1980,38.5,,,
IN,MIAMI,R,"Bayh, Evan",6605,49.7,"Mutz, John",6696,50.3,,,
IN,MONROE,D,"Bayh, Evan",18725,51.8,"Mutz, John",17457,48.2,,,
IN,MONTGOMERY,R,"Bayh, Evan",5930,41,"Mutz, John",8528,59,,,
IN,MORGAN,R,"Bayh, Evan",8153,41.6,"Mutz, John",11439,58.4,,,
IN,NEWTON,D,"Bayh, Evan",2580,51.2,"Mutz, John",2457,48.8,,,
IN,NOBLE,D,"Bayh, Evan",6639,55.5,"Mutz, John",5333,44.5,,,
IN,OHIO,D,"Bayh, Evan",1422,56.1,"Mutz, John",1111,43.9,,,
IN,ORANGE,D,"Bayh, Evan",4132,51.7,"Mutz, John",3861,48.3,,,
IN,OWEN,D,"Bayh, Evan",3513,55.8,"Mutz, John",2784,44.2,,,
IN,PARKE,D,"Bayh, Evan",3983,56.3,"Mutz, John",3097,43.7,,,
IN,PERRY,D,"Bayh, Evan",6316,66.2,"Mutz, John",3229,33.8,,,
IN,PIKE,D,"Bayh, Evan",4130,64.4,"Mutz, John",2284,35.6,,,
IN,PORTER,D,"Bayh, Evan",27693,56.1,"Mutz, John",21662,43.9,,,
IN,POSEY,D,"Bayh, Evan",6418,61.3,"Mutz, John",4050,38.7,,,
IN,PULASKI,D,"Bayh, Evan",3084,52.9,"Mutz, John",2741,47.1,,,
IN,PUTNAM,D,"Bayh, Evan",5732,51.8,"Mutz, John",5335,48.2,,,
IN,RANDOLPH,D,"Bayh, Evan",5684,52,"Mutz, John",5242,48,,,
IN,RIPLEY,D,"Bayh, Evan",5144,52.7,"Mutz, John",4609,47.3,,,
IN,RUSH,D,"Bayh, Evan",3876,50.9,"Mutz, John",3742,49.1,,,
IN,SCOTT,D,"Bayh, Evan",3876,61.1,"Mutz, John",2468,38.9,,,
IN,SHELBY,D,"Bayh, Evan",7738,50,"Mutz, John",7731,50,,,
IN,SPENCER,D,"Bayh, Evan",4943,55,"Mutz, John",4051,45,,,
IN,"ST. JOSEPH",D,"Bayh, Evan",56515,58.9,"Mutz, John",39484,41.1,,,
IN,STARKE,D,"Bayh, Evan",5228,62.5,"Mutz, John",3140,37.5,,,
IN,STEUBEN,D,"Bayh, Evan",4943,50,"Mutz, John",4935,50,,,
IN,SULLIVAN,D,"Bayh, Evan",5981,70.5,"Mutz, John",2503,29.5,,,
IN,SWITZERLAND,D,"Bayh, Evan",1789,61,"Mutz, John",1142,39,,,
IN,TIPPECANOE,R,"Bayh, Evan",19662,44.5,"Mutz, John",24552,55.5,,,
IN,TIPTON,R,"Bayh, Evan",3547,46.9,"Mutz, John",4015,53.1,,,
IN,UNION,R,"Bayh, Evan",1256,45.8,"Mutz, John",1488,54.2,,,
IN,VANDERBURGH,D,"Bayh, Evan",39337,56,"Mutz, John",30889,44,,,
IN,VERMILLION,D,"Bayh, Evan",5608,71.9,"Mutz, John",2192,28.1,,,
IN,VIGO,D,"Bayh, Evan",27964,67,"Mutz, John",13783,33,,,
IN,WABASH,R,"Bayh, Evan",6379,48.1,"Mutz, John",6889,51.9,,,
IN,WARREN,D,"Bayh, Evan",2061,54.2,"Mutz, John",1743,45.8,,,
IN,WARRICK,D,"Bayh, Evan",10720,57.7,"Mutz, John",7874,42.3,,,
IN,WASHINGTON,D,"Bayh, Evan",4565,56.1,"Mutz, John",3573,43.9,,,
IN,WAYNE,D,"Bayh, Evan",13194,50.4,"Mutz, John",12980,49.6,,,
IN,WELLS,R,"Bayh, Evan",5589,49.7,"Mutz, John",5663,50.3,,,
IN,WHITE,D,"Bayh, Evan",4979,52.1,"Mutz, John",4585,47.9,,,
IN,WHITLEY,D,"Bayh, Evan",6063,53.1,"Mutz, John",5357,46.9,,,
MO,ADAIR,R,"Hearnes, Betty",2099,22.6,"Ashcroft, John",7099,76.3,"Other/Unknown, ",104,1.1
MO,ANDREW,R,"Hearnes, Betty",1961,30.1,"Ashcroft, John",4517,69.4,"Other/Unknown, ",29,0.4
MO,ATCHISON,R,"Hearnes, Betty",1024,32.1,"Ashcroft, John",2160,67.6,"Other/Unknown, ",10,0.3
MO,AUDRAIN,R,"Hearnes, Betty",3649,35.3,"Ashcroft, John",6615,64,"Other/Unknown, ",68,0.7
MO,BARRY,R,"Hearnes, Betty",3020,26.3,"Ashcroft, John",8422,73.5,"Other/Unknown, ",20,0.2
MO,BARTON,R,"Hearnes, Betty",1093,21.8,"Ashcroft, John",3882,77.5,"Other/Unknown, ",35,0.7
MO,BATES,R,"Hearnes, Betty",2637,38.2,"Ashcroft, John",4256,61.6,"Other/Unknown, ",12,0.2
MO,BENTON,R,"Hearnes, Betty",2083,34.1,"Ashcroft, John",3990,65.3,"Other/Unknown, ",36,0.6
MO,BOLLINGER,R,"Hearnes, Betty",1672,36.3,"Ashcroft, John",2930,63.6,"Other/Unknown, ",3,0.1
MO,BOONE,R,"Hearnes, Betty",16772,35.7,"Ashcroft, John",29200,62.2,"Other/Unknown, ",950,2
MO,BUCHANAN,R,"Hearnes, Betty",11989,35,"Ashcroft, John",21800,63.6,"Other/Unknown, ",514,1.5
MO,BUTLER,R,"Hearnes, Betty",4488,33.1,"Ashcroft, John",9060,66.9,"Other/Unknown, ",3,0
MO,CALDWELL,R,"Hearnes, Betty",1249,32.7,"Ashcroft, John",2527,66.2,"Other/Unknown, ",41,1.1
MO,CALLAWAY,R,"Hearnes, Betty",4468,37.4,"Ashcroft, John",7326,61.4,"Other/Unknown, ",139,1.2
MO,CAMDEN,R,"Hearnes, Betty",2830,24,"Ashcroft, John",8849,75.1,"Other/Unknown, ",107,0.9
MO,"CAPE GIRARDEAU",R,"Hearnes, Betty",7298,29.5,"Ashcroft, John",17336,70.1,"Other/Unknown, ",104,0.4
MO,CARROLL,R,"Hearnes, Betty",1623,31.6,"Ashcroft, John",3508,68.3,"Other/Unknown, ",8,0.2
MO,CARTER,R,"Hearnes, Betty",896,35.9,"Ashcroft, John",1590,63.7,"Other/Unknown, ",10,0.4
MO,CASS,R,"Hearnes, Betty",7677,33.5,"Ashcroft, John",15031,65.6,"Other/Unknown, ",210,0.9
MO,CEDAR,R,"Hearnes, Betty",1244,26.2,"Ashcroft, John",3482,73.3,"Other/Unknown, ",27,0.6
MO,CHARITON,R,"Hearnes, Betty",1805,39.8,"Ashcroft, John",2720,60,"Other/Unknown, ",5,0.1
MO,CHRISTIAN,R,"Hearnes, Betty",2828,22.6,"Ashcroft, John",9569,76.4,"Other/Unknown, ",121,1
MO,CLARK,R,"Hearnes, Betty",1170,34.1,"Ashcroft, John",2255,65.8,"Other/Unknown, ",3,0.1
MO,CLAY,R,"Hearnes, Betty",19976,33.8,"Ashcroft, John",38655,65.4,"Other/Unknown, ",442,0.7
MO,CLINTON,R,"Hearnes, Betty",2635,37.5,"Ashcroft, John",4323,61.4,"Other/Unknown, ",77,1.1
MO,COLE,R,"Hearnes, Betty",8301,31.5,"Ashcroft, John",17859,67.7,"Other/Unknown, ",233,0.9
MO,COOPER,R,"Hearnes, Betty",1836,29.2,"Ashcroft, John",4404,70,"Other/Unknown, ",52,0.8
MO,CRAWFORD,R,"Hearnes, Betty",2312,33,"Ashcroft, John",4636,66.3,"Other/Unknown, ",49,0.7
MO,DADE,R,"Hearnes, Betty",789,22.6,"Ashcroft, John",2685,77.1,"Other/Unknown, ",10,0.3
MO,DALLAS,R,"Hearnes, Betty",1403,26.8,"Ashcroft, John",3806,72.8,"Other/Unknown, ",19,0.4
MO,DAVIESS,R,"Hearnes, Betty",1151,32.7,"Ashcroft, John",2360,67,"Other/Unknown, ",9,0.3
MO,DEKALB,R,"Hearnes, Betty",1359,35.4,"Ashcroft, John",2463,64.2,"Other/Unknown, ",16,0.4
MO,DENT,R,"Hearnes, Betty",1932,35.7,"Ashcroft, John",3438,63.6,"Other/Unknown, ",39,0.7
MO,DOUGLAS,R,"Hearnes, Betty",1225,24.9,"Ashcroft, John",3671,74.6,"Other/Unknown, ",23,0.5
MO,DUNKLIN,R,"Hearnes, Betty",4178,41.7,"Ashcroft, John",5822,58.2,"Other/Unknown, ",10,0.1
MO,FRANKLIN,R,"Hearnes, Betty",8925,30.7,"Ashcroft, John",19839,68.3,"Other/Unknown, ",263,0.9
MO,GASCONADE,R,"Hearnes, Betty",1298,22.3,"Ashcroft, John",4495,77.1,"Other/Unknown, ",39,0.7
MO,GENTRY,R,"Hearnes, Betty",1374,40.2,"Ashcroft, John",2034,59.5,"Other/Unknown, ",9,0.3
MO,GREENE,R,"Hearnes, Betty",19884,22.6,"Ashcroft, John",67153,76.4,"Other/Unknown, ",866,1
MO,GRUNDY,R,"Hearnes, Betty",1399,29.5,"Ashcroft, John",3332,70.2,"Other/Unknown, ",16,0.3
MO,HARRISON,R,"Hearnes, Betty",1272,31.3,"Ashcroft, John",2779,68.4,"Other/Unknown, ",9,0.2
MO,HENRY,R,"Hearnes, Betty",3334,40.1,"Ashcroft, John",4908,59.1,"Other/Unknown, ",64,0.8
MO,HICKORY,R,"Hearnes, Betty",1101,31.3,"Ashcroft, John",2405,68.3,"Other/Unknown, ",16,0.5
MO,HOLT,R,"Hearnes, Betty",836,29.2,"Ashcroft, John",2017,70.5,"Other/Unknown, ",8,0.3
MO,HOWARD,R,"Hearnes, Betty",1781,43.2,"Ashcroft, John",2323,56.4,"Other/Unknown, ",16,0.4
MO,HOWELL,R,"Hearnes, Betty",3214,27.7,"Ashcroft, John",8321,71.7,"Other/Unknown, ",71,0.6
MO,IRON,R,"Hearnes, Betty",1817,44.2,"Ashcroft, John",2290,55.7,"Other/Unknown, ",8,0.2
MO,JACKSON,R,"Hearnes, Betty",108609,42.4,"Ashcroft, John",143905,56.2,"Other/Unknown, ",3435,1.3
MO,JASPER,R,"Hearnes, Betty",7393,23.7,"Ashcroft, John",23515,75.4,"Other/Unknown, ",263,0.8
MO,JEFFERSON,R,"Hearnes, Betty",21104,36.8,"Ashcroft, John",35559,62.1,"Other/Unknown, ",610,1.1
MO,JOHNSON,R,"Hearnes, Betty",3868,30,"Ashcroft, John",8914,69,"Other/Unknown, ",128,1
MO,KNOX,R,"Hearnes, Betty",799,32.4,"Ashcroft, John",1667,67.5,"Other/Unknown, ",3,0.1
MO,LACLEDE,R,"Hearnes, Betty",2367,24.6,"Ashcroft, John",7202,74.7,"Other/Unknown, ",72,0.7
MO,LAFAYETTE,R,"Hearnes, Betty",4232,33.9,"Ashcroft, John",8148,65.3,"Other/Unknown, ",90,0.7
MO,LAWRENCE,R,"Hearnes, Betty",3047,26.8,"Ashcroft, John",8278,72.7,"Other/Unknown, ",65,0.6
MO,LEWIS,R,"Hearnes, Betty",1635,39.2,"Ashcroft, John",2529,60.6,"Other/Unknown, ",7,0.2
MO,LINCOLN,R,"Hearnes, Betty",3446,34.9,"Ashcroft, John",6400,64.8,"Other/Unknown, ",23,0.2
MO,LINN,R,"Hearnes, Betty",2457,39.4,"Ashcroft, John",3730,59.8,"Other/Unknown, ",51,0.8
MO,LIVINGSTON,R,"Hearnes, Betty",2220,34.2,"Ashcroft, John",4265,65.7,"Other/Unknown, ",10,0.2
MO,MACON,R,"Hearnes, Betty",2245,34.1,"Ashcroft, John",4304,65.3,"Other/Unknown, ",40,0.6
MO,MADISON,R,"Hearnes, Betty",1717,36.4,"Ashcroft, John",2989,63.4,"Other/Unknown, ",8,0.2
MO,MARIES,R,"Hearnes, Betty",1341,38.2,"Ashcroft, John",2147,61.1,"Other/Unknown, ",26,0.7
MO,MARION,R,"Hearnes, Betty",3872,36.2,"Ashcroft, John",6762,63.3,"Other/Unknown, ",55,0.5
MO,MCDONALD,R,"Hearnes, Betty",1660,27,"Ashcroft, John",4434,72.1,"Other/Unknown, ",60,1
MO,MERCER,R,"Hearnes, Betty",574,33.2,"Ashcroft, John",1152,66.7,"Other/Unknown, ",2,0.1
MO,MILLER,R,"Hearnes, Betty",2020,24.7,"Ashcroft, John",6130,75,"Other/Unknown, ",18,0.2
MO,MISSISSIPPI,D,"Hearnes, Betty",3379,67.2,"Ashcroft, John",1638,32.6,"Other/Unknown, ",10,0.2
MO,MONITEAU,R,"Hearnes, Betty",1614,29.7,"Ashcroft, John",3802,69.9,"Other/Unknown, ",20,0.4
MO,MONROE,R,"Hearnes, Betty",1820,45.9,"Ashcroft, John",2140,54,"Other/Unknown, ",3,0.1
MO,MONTGOMERY,R,"Hearnes, Betty",1538,32.2,"Ashcroft, John",3224,67.5,"Other/Unknown, ",11,0.2
MO,MORGAN,R,"Hearnes, Betty",1988,30.2,"Ashcroft, John",4572,69.5,"Other/Unknown, ",17,0.3
MO,"NEW MADRID",R,"Hearnes, Betty",3449,48.9,"Ashcroft, John",3594,50.9,"Other/Unknown, ",12,0.2
MO,NEWTON,R,"Hearnes, Betty",3954,24.4,"Ashcroft, John",12167,75.1,"Other/Unknown, ",79,0.5
MO,NODAWAY,R,"Hearnes, Betty",2485,28.9,"Ashcroft, John",6041,70.2,"Other/Unknown, ",74,0.9
MO,OREGON,R,"Hearnes, Betty",1739,46.6,"Ashcroft, John",1978,53,"Other/Unknown, ",15,0.4
MO,OSAGE,R,"Hearnes, Betty",1561,27.5,"Ashcroft, John",4096,72.2,"Other/Unknown, ",13,0.2
MO,OZARK,R,"Hearnes, Betty",920,25.2,"Ashcroft, John",2721,74.5,"Other/Unknown, ",13,0.4
MO,PEMISCOT,D,"Hearnes, Betty",3171,50.9,"Ashcroft, John",3033,48.7,"Other/Unknown, ",30,0.5
MO,PERRY,R,"Hearnes, Betty",1534,25.5,"Ashcroft, John",4459,74.1,"Other/Unknown, ",24,0.4
MO,PETTIS,R,"Hearnes, Betty",4142,27.3,"Ashcroft, John",10920,71.9,"Other/Unknown, ",123,0.8
MO,PHELPS,R,"Hearnes, Betty",4438,31.3,"Ashcroft, John",9610,67.7,"Other/Unknown, ",149,1
MO,PIKE,R,"Hearnes, Betty",2411,34.5,"Ashcroft, John",4568,65.3,"Other/Unknown, ",16,0.2
MO,PLATTE,R,"Hearnes, Betty",7443,32.3,"Ashcroft, John",15259,66.3,"Other/Unknown, ",324,1.4
MO,POLK,R,"Hearnes, Betty",2256,26.7,"Ashcroft, John",6159,72.9,"Other/Unknown, ",32,0.4
MO,PULASKI,R,"Hearnes, Betty",2410,30.2,"Ashcroft, John",5544,69.6,"Other/Unknown, ",14,0.2
MO,PUTNAM,R,"Hearnes, Betty",515,24.2,"Ashcroft, John",1616,75.8,"Other/Unknown, ",1,0
MO,RALLS,R,"Hearnes, Betty",1796,45.3,"Ashcroft, John",2166,54.6,"Other/Unknown, ",5,0.1
MO,RANDOLPH,R,"Hearnes, Betty",4082,42.4,"Ashcroft, John",5526,57.4,"Other/Unknown, ",22,0.2
MO,RAY,R,"Hearnes, Betty",3714,43,"Ashcroft, John",4859,56.3,"Other/Unknown, ",63,0.7
MO,REYNOLDS,R,"Hearnes, Betty",1490,49.2,"Ashcroft, John",1528,50.4,"Other/Unknown, ",11,0.4
MO,RIPLEY,R,"Hearnes, Betty",1689,37.3,"Ashcroft, John",2840,62.6,"Other/Unknown, ",5,0.1
MO,SALINE,R,"Hearnes, Betty",3487,36.3,"Ashcroft, John",6105,63.5,"Other/Unknown, ",19,0.2
MO,SCHUYLER,R,"Hearnes, Betty",743,36,"Ashcroft, John",1321,63.9,"Other/Unknown, ",2,0.1
MO,SCOTLAND,R,"Hearnes, Betty",772,32.6,"Ashcroft, John",1591,67.2,"Other/Unknown, ",4,0.2
MO,SCOTT,R,"Hearnes, Betty",6035,43.5,"Ashcroft, John",7845,56.5,"Other/Unknown, ",8,0.1
MO,SHANNON,R,"Hearnes, Betty",1393,40,"Ashcroft, John",2078,59.7,"Other/Unknown, ",12,0.3
MO,SHELBY,R,"Hearnes, Betty",1397,41.1,"Ashcroft, John",2004,58.9,"Other/Unknown, ",1,0
MO,"ST. CHARLES",R,"Hearnes, Betty",20793,26,"Ashcroft, John",58376,73.1,"Other/Unknown, ",673,0.8
MO,"ST. CLAIR",R,"Hearnes, Betty",1424,34.2,"Ashcroft, John",2729,65.6,"Other/Unknown, ",8,0.2
MO,"ST. FRANCOIS",R,"Hearnes, Betty",6604,40.9,"Ashcroft, John",9401,58.3,"Other/Unknown, ",125,0.8
MO,"ST. LOUIS",R,"Hearnes, Betty",145256,30.4,"Ashcroft, John",327062,68.4,"Other/Unknown, ",5784,1.2
MO,"ST. LOUIS CITY",D,"Hearnes, Betty",88813,58.7,"Ashcroft, John",59083,39,"Other/Unknown, ",3433,2.3
MO,"STE. GENEVIEVE",R,"Hearnes, Betty",2691,43.6,"Ashcroft, John",3437,55.7,"Other/Unknown, ",48,0.8
MO,STODDARD,R,"Hearnes, Betty",3784,36.3,"Ashcroft, John",6634,63.6,"Other/Unknown, ",6,0.1
MO,STONE,R,"Hearnes, Betty",1763,22.1,"Ashcroft, John",6157,77.1,"Other/Unknown, ",68,0.9
MO,SULLIVAN,R,"Hearnes, Betty",1235,35.8,"Ashcroft, John",2211,64.1,"Other/Unknown, ",3,0.1
MO,TANEY,R,"Hearnes, Betty",2551,23.3,"Ashcroft, John",8298,75.8,"Other/Unknown, ",102,0.9
MO,TEXAS,R,"Hearnes, Betty",2880,33.5,"Ashcroft, John",5644,65.6,"Other/Unknown, ",81,0.9
MO,VERNON,R,"Hearnes, Betty",2507,33.3,"Ashcroft, John",5014,66.5,"Other/Unknown, ",17,0.2
MO,WARREN,R,"Hearnes, Betty",2219,30,"Ashcroft, John",5145,69.5,"Other/Unknown, ",35,0.5
MO,WASHINGTON,R,"Hearnes, Betty",2966,42.6,"Ashcroft, John",3978,57.2,"Other/Unknown, ",12,0.2
MO,WAYNE,R,"Hearnes, Betty",2014,39.8,"Ashcroft, John",3047,60.2,"Other/Unknown, ",4,0.1
MO,WEBSTER,R,"Hearnes, Betty",2472,27.7,"Ashcroft, John",6419,72,"Other/Unknown, ",30,0.3
MO,WORTH,R,"Hearnes, Betty",471,33.5,"Ashcroft, John",931,66.3,"Other/Unknown, ",2,0.1
MO,WRIGHT,R,"Hearnes, Betty",1598,24.9,"Ashcroft, John",4789,74.7,"Other/Unknown, ",26,0.4
MT,BEAVERHEAD,R,"Judge, Thomas",1557,38.6,"Stephens, Stan",2414,59.8,"Other/Unknown, ",63,1.6
MT,"BIG HORN",D,"Judge, Thomas",2364,57.9,"Stephens, Stan",1636,40.1,"Other/Unknown, ",80,2
MT,BLAINE,D,"Judge, Thomas",1541,51.9,"Stephens, Stan",1388,46.7,"Other/Unknown, ",41,1.4
MT,BROADWATER,R,"Judge, Thomas",636,37.5,"Stephens, Stan",1041,61.3,"Other/Unknown, ",21,1.2
MT,CARBON,R,"Judge, Thomas",2013,45.1,"Stephens, Stan",2379,53.3,"Other/Unknown, ",74,1.7
MT,CARTER,R,"Judge, Thomas",284,30.5,"Stephens, Stan",629,67.6,"Other/Unknown, ",17,1.8
MT,CASCADE,R,"Judge, Thomas",15777,48.6,"Stephens, Stan",16224,50,"Other/Unknown, ",470,1.4
MT,CHOUTEAU,R,"Judge, Thomas",1256,38.3,"Stephens, Stan",1961,59.8,"Other/Unknown, ",61,1.9
MT,CUSTER,D,"Judge, Thomas",2704,49.3,"Stephens, Stan",2672,48.7,"Other/Unknown, ",109,2
MT,DANIELS,R,"Judge, Thomas",538,39.1,"Stephens, Stan",824,59.9,"Other/Unknown, ",13,0.9
MT,DAWSON,D,"Judge, Thomas",2447,49.8,"Stephens, Stan",2399,48.8,"Other/Unknown, ",66,1.3
MT,"DEER LODGE",D,"Judge, Thomas",3385,73.9,"Stephens, Stan",1117,24.4,"Other/Unknown, ",76,1.7
MT,FALLON,R,"Judge, Thomas",753,46.9,"Stephens, Stan",817,50.9,"Other/Unknown, ",35,2.2
MT,FERGUS,R,"Judge, Thomas",2504,40.4,"Stephens, Stan",3575,57.7,"Other/Unknown, ",116,1.9
MT,FLATHEAD,R,"Judge, Thomas",9963,39.3,"Stephens, Stan",14841,58.5,"Other/Unknown, ",560,2.2
MT,GALLATIN,R,"Judge, Thomas",9270,40.5,"Stephens, Stan",13139,57.4,"Other/Unknown, ",488,2.1
MT,GARFIELD,R,"Judge, Thomas",304,35.5,"Stephens, Stan",537,62.7,"Other/Unknown, ",15,1.8
MT,GLACIER,D,"Judge, Thomas",2326,57,"Stephens, Stan",1607,39.4,"Other/Unknown, ",149,3.7
MT,"GOLDEN VALLEY",R,"Judge, Thomas",199,36.2,"Stephens, Stan",337,61.4,"Other/Unknown, ",13,2.4
MT,GRANITE,R,"Judge, Thomas",499,37.2,"Stephens, Stan",811,60.5,"Other/Unknown, ",30,2.2
MT,HILL,D,"Judge, Thomas",3936,49.7,"Stephens, Stan",3866,48.8,"Other/Unknown, ",114,1.4
MT,JEFFERSON,R,"Judge, Thomas",1807,46.7,"Stephens, Stan",1985,51.3,"Other/Unknown, ",77,2
MT,"JUDITH BASIN",R,"Judge, Thomas",735,47.8,"Stephens, Stan",790,51.3,"Other/Unknown, ",14,0.9
MT,LAKE,R,"Judge, Thomas",3864,42,"Stephens, Stan",5152,56,"Other/Unknown, ",186,2
MT,"LEWIS AND CLARK",D,"Judge, Thomas",11869,50.5,"Stephens, Stan",11174,47.5,"Other/Unknown, ",470,2
MT,LIBERTY,R,"Judge, Thomas",373,30.5,"Stephens, Stan",837,68.5,"Other/Unknown, ",12,1
MT,LINCOLN,D,"Judge, Thomas",3885,53.8,"Stephens, Stan",3134,43.4,"Other/Unknown, ",202,2.8
MT,MADISON,R,"Judge, Thomas",974,32.5,"Stephens, Stan",1971,65.7,"Other/Unknown, ",54,1.8
MT,MCCONE,R,"Judge, Thomas",672,47.4,"Stephens, Stan",727,51.2,"Other/Unknown, ",20,1.4
MT,MEAGHER,R,"Judge, Thomas",390,38.5,"Stephens, Stan",609,60.2,"Other/Unknown, ",13,1.3
MT,MINERAL,D,"Judge, Thomas",805,56.3,"Stephens, Stan",588,41.1,"Other/Unknown, ",37,2.6
MT,MISSOULA,R,"Judge, Thomas",17162,47.9,"Stephens, Stan",17731,49.5,"Other/Unknown, ",934,2.6
MT,MUSSELSHELL,R,"Judge, Thomas",935,42.8,"Stephens, Stan",1218,55.7,"Other/Unknown, ",32,1.5
MT,PARK,R,"Judge, Thomas",2575,40.3,"Stephens, Stan",3680,57.6,"Other/Unknown, ",135,2.1
