"Gubernatorial General Election Returns by County, National Summary (2002)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2002)","Dem. Votes","Dem. %","Rep. Candidate (2002)","Rep. Votes","Rep. %","Highest Other (2002)","Other Votes","Other %"
AR,GARLAND,R,"Fisher, Jimmie",17270,49.7,"Huckabee, Mike",17473,50.3,"Other/Unknown, ",8,0
AR,GRANT,R,"Fisher, Jimmie",2313,43.9,"Huckabee, Mike",2953,56.1,"Other/Unknown, ",,
AR,GREENE,D,"Fisher, Jimmie",6458,57.8,"Huckabee, Mike",4722,42.2,"Other/Unknown, ",,
AR,HEMPSTEAD,D,"Fisher, Jimmie",2976,51,"Huckabee, Mike",2862,49,"Other/Unknown, ",2,0
AR,"HOT SPRING",D,"Fisher, Jimmie",5067,51.9,"Huckabee, Mike",4701,48.1,"Other/Unknown, ",,
AR,HOWARD,R,"Fisher, Jimmie",1780,47.9,"Huckabee, Mike",1935,52.1,"Other/Unknown, ",,
AR,INDEPENDENCE,R,"Fisher, Jimmie",4472,43.4,"Huckabee, Mike",5836,56.6,"Other/Unknown, ",,
AR,IZARD,D,"Fisher, Jimmie",2437,54.4,"Huckabee, Mike",2042,45.6,"Other/Unknown, ",1,0
AR,JACKSON,D,"Fisher, Jimmie",2972,55.5,"Huckabee, Mike",2387,44.5,"Other/Unknown, ",,
AR,JEFFERSON,D,"Fisher, Jimmie",13135,57.1,"Huckabee, Mike",9887,42.9,"Other/Unknown, ",,
AR,JOHNSON,R,"Fisher, Jimmie",2921,45.6,"Huckabee, Mike",3484,54.4,"Other/Unknown, ",,
AR,LAFAYETTE,D,"Fisher, Jimmie",1498,55.7,"Huckabee, Mike",1192,44.3,"Other/Unknown, ",,
AR,LAWRENCE,D,"Fisher, Jimmie",3199,56.1,"Huckabee, Mike",2499,43.9,"Other/Unknown, ",,
AR,LEE,D,"Fisher, Jimmie",2124,56.6,"Huckabee, Mike",1629,43.4,"Other/Unknown, ",,
AR,LINCOLN,D,"Fisher, Jimmie",1746,51.4,"Huckabee, Mike",1646,48.4,"Other/Unknown, ",8,0.2
AR,"LITTLE RIVER",D,"Fisher, Jimmie",2452,55.5,"Huckabee, Mike",1964,44.5,"Other/Unknown, ",,
AR,LOGAN,R,"Fisher, Jimmie",3389,46.9,"Huckabee, Mike",3830,53,"Other/Unknown, ",1,0
AR,LONOKE,R,"Fisher, Jimmie",6508,39.5,"Huckabee, Mike",9985,60.5,"Other/Unknown, ",,
AR,MADISON,R,"Fisher, Jimmie",2052,41.9,"Huckabee, Mike",2848,58.1,"Other/Unknown, ",2,0
AR,MARION,R,"Fisher, Jimmie",2161,41.9,"Huckabee, Mike",2715,52.6,"Other/Unknown, ",284,5.5
AR,MILLER,R,"Fisher, Jimmie",4971,45.8,"Huckabee, Mike",5882,54.2,"Other/Unknown, ",4,0
AR,MISSISSIPPI,D,"Fisher, Jimmie",5563,51.1,"Huckabee, Mike",5319,48.9,"Other/Unknown, ",,
AR,MONROE,D,"Fisher, Jimmie",1659,56.5,"Huckabee, Mike",1276,43.5,"Other/Unknown, ",,
AR,MONTGOMERY,R,"Fisher, Jimmie",1234,38.9,"Huckabee, Mike",1939,61.1,"Other/Unknown, ",,
AR,NEVADA,D,"Fisher, Jimmie",1733,56.1,"Huckabee, Mike",1354,43.9,"Other/Unknown, ",,
AR,NEWTON,R,"Fisher, Jimmie",1372,38.9,"Huckabee, Mike",2153,61.1,"Other/Unknown, ",,
AR,OUACHITA,D,"Fisher, Jimmie",4602,52.9,"Huckabee, Mike",4097,47.1,"Other/Unknown, ",,
AR,PERRY,R,"Fisher, Jimmie",1691,48.3,"Huckabee, Mike",1806,51.6,"Other/Unknown, ",1,0
AR,PHILLIPS,D,"Fisher, Jimmie",3932,50.3,"Huckabee, Mike",3883,49.7,"Other/Unknown, ",,
AR,PIKE,R,"Fisher, Jimmie",1420,40.9,"Huckabee, Mike",2048,59.1,"Other/Unknown, ",,
AR,POINSETT,D,"Fisher, Jimmie",3594,53.8,"Huckabee, Mike",3086,46.2,"Other/Unknown, ",,
AR,POLK,R,"Fisher, Jimmie",2357,36.9,"Huckabee, Mike",4015,62.9,"Other/Unknown, ",8,0.1
AR,POPE,R,"Fisher, Jimmie",5939,37.3,"Huckabee, Mike",9969,62.7,"Other/Unknown, ",,
AR,PRAIRIE,R,"Fisher, Jimmie",1504,45.4,"Huckabee, Mike",1811,54.6,"Other/Unknown, ",,
AR,PULASKI,D,"Fisher, Jimmie",60719,54.7,"Huckabee, Mike",50268,45.3,"Other/Unknown, ",,
AR,RANDOLPH,D,"Fisher, Jimmie",2969,56.8,"Huckabee, Mike",2255,43.2,"Other/Unknown, ",,
AR,SALINE,R,"Fisher, Jimmie",12391,41.8,"Huckabee, Mike",17250,58.2,"Other/Unknown, ",2,0
AR,SCOTT,R,"Fisher, Jimmie",1747,46.6,"Huckabee, Mike",2001,53.4,"Other/Unknown, ",,
AR,SEARCY,R,"Fisher, Jimmie",1411,42.8,"Huckabee, Mike",1884,57.2,"Other/Unknown, ",,
AR,SEBASTIAN,R,"Fisher, Jimmie",13238,39.5,"Huckabee, Mike",20264,60.5,"Other/Unknown, ",,
AR,SEVIER,D,"Fisher, Jimmie",1869,51.5,"Huckabee, Mike",1759,48.5,"Other/Unknown, ",1,0
AR,SHARP,R,"Fisher, Jimmie",2853,45.9,"Huckabee, Mike",3363,54.1,"Other/Unknown, ",,
AR,"ST. FRANCIS",D,"Fisher, Jimmie",4646,61.3,"Huckabee, Mike",2934,38.7,"Other/Unknown, ",,
AR,STONE,R,"Fisher, Jimmie",1912,44.3,"Huckabee, Mike",2401,55.6,"Other/Unknown, ",4,0.1
AR,UNION,R,"Fisher, Jimmie",5722,43.5,"Huckabee, Mike",7418,56.5,"Other/Unknown, ",,
AR,"VAN BUREN",R,"Fisher, Jimmie",2876,44.2,"Huckabee, Mike",3620,55.7,"Other/Unknown, ",4,0.1
AR,WASHINGTON,R,"Fisher, Jimmie",18763,42.9,"Huckabee, Mike",24954,57.1,"Other/Unknown, ",,
AR,WHITE,R,"Fisher, Jimmie",7541,36.5,"Huckabee, Mike",13085,63.4,"Other/Unknown, ",9,0
AR,WOODRUFF,D,"Fisher, Jimmie",1682,58.3,"Huckabee, Mike",1202,41.7,"Other/Unknown, ",,
AR,YELL,R,"Fisher, Jimmie",2691,49,"Huckabee, Mike",2798,50.9,"Other/Unknown, ",3,0.1
AZ,APACHE,D,"Napolitano, Janet",10927,61.2,"Salmon, Matt",4041,22.6,"Other/Unknown, ",2882,16.1
AZ,COCHISE,R,"Napolitano, Janet",11401,41.1,"Salmon, Matt",13210,47.6,"Other/Unknown, ",3143,11.3
AZ,COCONINO,D,"Napolitano, Janet",18928,54.9,"Salmon, Matt",11585,33.6,"Other/Unknown, ",3972,11.5
AZ,GILA,D,"Napolitano, Janet",7331,47.4,"Salmon, Matt",6336,41,"Other/Unknown, ",1785,11.6
AZ,GRAHAM,R,"Napolitano, Janet",2924,36.6,"Salmon, Matt",4491,56.3,"Other/Unknown, ",566,7.1
AZ,GREENLEE,D,"Napolitano, Janet",966,44.9,"Salmon, Matt",955,44.4,"Other/Unknown, ",230,10.7
AZ,"LA PAZ",R,"Napolitano, Janet",1488,41,"Salmon, Matt",1766,48.7,"Other/Unknown, ",372,10.3
AZ,MARICOPA,R,"Napolitano, Janet",313107,44.4,"Salmon, Matt",337954,48,"Other/Unknown, ",53689,7.6
AZ,MOHAVE,R,"Napolitano, Janet",13227,37.6,"Salmon, Matt",18431,52.4,"Other/Unknown, ",3528,10
AZ,NAVAJO,D,"Napolitano, Janet",11669,49.7,"Salmon, Matt",9423,40.2,"Other/Unknown, ",2366,10.1
AZ,PIMA,D,"Napolitano, Janet",118896,51.7,"Salmon, Matt",89002,38.7,"Other/Unknown, ",21905,9.5
AZ,PINAL,D,"Napolitano, Janet",18300,48.1,"Salmon, Matt",16380,43.1,"Other/Unknown, ",3343,8.8
AZ,"SANTA CRUZ",D,"Napolitano, Janet",3675,57.9,"Salmon, Matt",2069,32.6,"Other/Unknown, ",600,9.5
AZ,YAVAPAI,R,"Napolitano, Janet",23238,40.5,"Salmon, Matt",28245,49.2,"Other/Unknown, ",5893,10.3
AZ,YUMA,R,"Napolitano, Janet",10207,46.7,"Salmon, Matt",10577,48.4,"Other/Unknown, ",1088,5
CA,ALAMEDA,D,"Davis, Gray",216058,62.8,"Simon, Bill",76407,22.2,"Other/Unknown, ",51436,15
CA,ALPINE,R,"Davis, Gray",229,40.9,"Simon, Bill",247,44.1,"Other/Unknown, ",84,15
CA,AMADOR,R,"Davis, Gray",4437,34.2,"Simon, Bill",6997,53.9,"Other/Unknown, ",1544,11.9
CA,BUTTE,R,"Davis, Gray",19437,31.6,"Simon, Bill",32706,53.2,"Other/Unknown, ",9314,15.2
CA,CALAVERAS,R,"Davis, Gray",5052,33.2,"Simon, Bill",8104,53.3,"Other/Unknown, ",2038,13.4
CA,COLUSA,R,"Davis, Gray",1243,27.2,"Simon, Bill",2996,65.5,"Other/Unknown, ",336,7.3
CA,"CONTRA COSTA",D,"Davis, Gray",140975,53.2,"Simon, Bill",94487,35.7,"Other/Unknown, ",29408,11.1
CA,"DEL NORTE",R,"Davis, Gray",2922,43.3,"Simon, Bill",3093,45.8,"Other/Unknown, ",735,10.9
CA,"EL DORADO",R,"Davis, Gray",16402,29.4,"Simon, Bill",32898,59,"Other/Unknown, ",6429,11.5
CA,FRESNO,R,"Davis, Gray",59019,38,"Simon, Bill",85910,55.3,"Other/Unknown, ",10542,6.8
CA,GLENN,R,"Davis, Gray",1685,25.9,"Simon, Bill",4268,65.5,"Other/Unknown, ",564,8.7
CA,HUMBOLDT,D,"Davis, Gray",19499,45.4,"Simon, Bill",16118,37.6,"Other/Unknown, ",7290,17
CA,IMPERIAL,D,"Davis, Gray",11644,53.3,"Simon, Bill",8789,40.2,"Other/Unknown, ",1416,6.5
CA,INYO,R,"Davis, Gray",2114,33.6,"Simon, Bill",3567,56.7,"Other/Unknown, ",607,9.7
CA,KERN,R,"Davis, Gray",46250,33.7,"Simon, Bill",82660,60.2,"Other/Unknown, ",8378,6.1
CA,KINGS,R,"Davis, Gray",7776,36.7,"Simon, Bill",12212,57.6,"Other/Unknown, ",1227,5.8
CA,LAKE,D,"Davis, Gray",7424,46.7,"Simon, Bill",6459,40.6,"Other/Unknown, ",2010,12.6
CA,LASSEN,R,"Davis, Gray",2429,31.6,"Simon, Bill",4512,58.6,"Other/Unknown, ",753,9.8
CA,"LOS ANGELES",D,"Davis, Gray",953162,55.9,"Simon, Bill",594748,34.9,"Other/Unknown, ",158149,9.3
CA,MADERA,R,"Davis, Gray",8217,31.4,"Simon, Bill",15998,61.1,"Other/Unknown, ",1954,7.5
CA,MARIN,D,"Davis, Gray",49512,56.2,"Simon, Bill",24520,27.8,"Other/Unknown, ",14023,15.9
CA,MARIPOSA,R,"Davis, Gray",2126,32.8,"Simon, Bill",3720,57.4,"Other/Unknown, ",639,9.9
CA,MENDOCINO,D,"Davis, Gray",10832,43.5,"Simon, Bill",8331,33.5,"Other/Unknown, ",5741,23.1
