"Gubernatorial General Election Returns by County, National Summary (2008)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2008)","Dem. Votes","Dem. %","Rep. Candidate (2008)","Rep. Votes","Rep. %","Highest Other (2008)","Other Votes","Other %"
IN,FULTON,R,"Thompson, Jill",3493,38.6,"Daniels, Mitch",5309,58.7,"Other/Unknown, ",247,2.7
IN,GIBSON,R,"Thompson, Jill",5757,38.1,"Daniels, Mitch",9087,60.1,"Other/Unknown, ",270,1.8
IN,GRANT,R,"Thompson, Jill",9431,36.4,"Daniels, Mitch",16006,61.8,"Other/Unknown, ",462,1.8
IN,GREENE,R,"Thompson, Jill",6261,46.4,"Daniels, Mitch",6756,50.1,"Other/Unknown, ",464,3.4
IN,HAMILTON,R,"Thompson, Jill",19442,15.2,"Daniels, Mitch",106574,83.3,"Other/Unknown, ",1863,1.5
IN,HANCOCK,R,"Thompson, Jill",7053,20.6,"Daniels, Mitch",26395,77.1,"Other/Unknown, ",800,2.3
IN,HARRISON,R,"Thompson, Jill",7447,41.2,"Daniels, Mitch",10277,56.9,"Other/Unknown, ",342,1.9
IN,HENDRICKS,R,"Thompson, Jill",13381,20.9,"Daniels, Mitch",49490,77.1,"Other/Unknown, ",1301,2
IN,HENRY,R,"Thompson, Jill",8519,40.1,"Daniels, Mitch",12142,57.1,"Other/Unknown, ",589,2.8
IN,HOWARD,R,"Thompson, Jill",14143,36.5,"Daniels, Mitch",23852,61.6,"Other/Unknown, ",755,1.9
IN,HUNTINGTON,R,"Thompson, Jill",5139,32,"Daniels, Mitch",10555,65.7,"Other/Unknown, ",377,2.3
IN,JACKSON,R,"Thompson, Jill",7218,41.5,"Daniels, Mitch",9729,56,"Other/Unknown, ",433,2.5
IN,JASPER,R,"Thompson, Jill",5419,43.5,"Daniels, Mitch",6737,54.1,"Other/Unknown, ",296,2.4
IN,JAY,R,"Thompson, Jill",3404,40.8,"Daniels, Mitch",4763,57.1,"Other/Unknown, ",180,2.2
IN,JEFFERSON,R,"Thompson, Jill",6127,47,"Daniels, Mitch",6671,51.2,"Other/Unknown, ",242,1.9
IN,JENNINGS,R,"Thompson, Jill",5373,45.6,"Daniels, Mitch",6016,51.1,"Other/Unknown, ",381,3.2
IN,JOHNSON,R,"Thompson, Jill",11813,20.4,"Daniels, Mitch",44743,77.4,"Other/Unknown, ",1279,2.2
IN,KNOX,D,"Thompson, Jill",8165,52.1,"Daniels, Mitch",7119,45.5,"Other/Unknown, ",376,2.4
IN,KOSCIUSKO,R,"Thompson, Jill",8825,29.9,"Daniels, Mitch",19901,67.5,"Other/Unknown, ",751,2.5
IN,"LA PORTE",D,"Thompson, Jill",28922,63.3,"Daniels, Mitch",15495,33.9,"Other/Unknown, ",1241,2.7
IN,LAGRANGE,R,"Thompson, Jill",3727,39.3,"Daniels, Mitch",5441,57.3,"Other/Unknown, ",322,3.4
IN,LAKE,D,"Thompson, Jill",122111,63.9,"Daniels, Mitch",66145,34.6,"Other/Unknown, ",2748,1.4
IN,LAWRENCE,R,"Thompson, Jill",7281,39.8,"Daniels, Mitch",10504,57.5,"Other/Unknown, ",495,2.7
IN,MADISON,R,"Thompson, Jill",21776,38.3,"Daniels, Mitch",34028,59.8,"Other/Unknown, ",1120,2
IN,MARION,R,"Thompson, Jill",160318,42.5,"Daniels, Mitch",209955,55.6,"Other/Unknown, ",7377,2
IN,MARSHALL,R,"Thompson, Jill",7447,41,"Daniels, Mitch",10314,56.8,"Other/Unknown, ",394,2.2
IN,MARTIN,R,"Thompson, Jill",2030,41.5,"Daniels, Mitch",2714,55.4,"Other/Unknown, ",153,3.1
IN,MIAMI,R,"Thompson, Jill",5174,38.4,"Daniels, Mitch",7816,58.1,"Other/Unknown, ",469,3.5
IN,MONROE,D,"Thompson, Jill",30026,49.8,"Daniels, Mitch",28482,47.3,"Other/Unknown, ",1764,2.9
IN,MONTGOMERY,R,"Thompson, Jill",3605,23.7,"Daniels, Mitch",11304,74.2,"Other/Unknown, ",317,2.1
IN,MORGAN,R,"Thompson, Jill",7570,26.8,"Daniels, Mitch",19818,70,"Other/Unknown, ",908,3.2
IN,NEWTON,R,"Thompson, Jill",2822,47,"Daniels, Mitch",2999,49.9,"Other/Unknown, ",186,3.1
IN,NOBLE,R,"Thompson, Jill",6951,41.3,"Daniels, Mitch",9408,56,"Other/Unknown, ",453,2.7
IN,OHIO,R,"Thompson, Jill",1197,41.8,"Daniels, Mitch",1590,55.5,"Other/Unknown, ",80,2.8
IN,ORANGE,R,"Thompson, Jill",3760,47,"Daniels, Mitch",4046,50.6,"Other/Unknown, ",192,2.4
IN,OWEN,R,"Thompson, Jill",3074,37.8,"Daniels, Mitch",4717,58,"Other/Unknown, ",347,4.3
IN,PARKE,R,"Thompson, Jill",3240,46.1,"Daniels, Mitch",3553,50.5,"Other/Unknown, ",236,3.4
IN,PERRY,D,"Thompson, Jill",5133,61.1,"Daniels, Mitch",3169,37.7,"Other/Unknown, ",98,1.2
IN,PIKE,D,"Thompson, Jill",2924,49.3,"Daniels, Mitch",2850,48.1,"Other/Unknown, ",157,2.6
IN,PORTER,D,"Thompson, Jill",39519,54.4,"Daniels, Mitch",31388,43.2,"Other/Unknown, ",1802,2.5
IN,POSEY,R,"Thompson, Jill",4592,36,"Daniels, Mitch",7983,62.7,"Other/Unknown, ",164,1.3
IN,PULASKI,R,"Thompson, Jill",2524,43.7,"Daniels, Mitch",3096,53.6,"Other/Unknown, ",153,2.7
IN,PUTNAM,R,"Thompson, Jill",4597,32,"Daniels, Mitch",9443,65.6,"Other/Unknown, ",346,2.4
IN,RANDOLPH,R,"Thompson, Jill",3987,37.8,"Daniels, Mitch",6268,59.5,"Other/Unknown, ",280,2.7
IN,RIPLEY,R,"Thompson, Jill",4342,35.9,"Daniels, Mitch",7347,60.8,"Other/Unknown, ",402,3.3
IN,RUSH,R,"Thompson, Jill",2311,30.3,"Daniels, Mitch",5071,66.6,"Other/Unknown, ",237,3.1
IN,SCOTT,R,"Thompson, Jill",4330,48.5,"Daniels, Mitch",4414,49.5,"Other/Unknown, ",180,2
IN,SHELBY,R,"Thompson, Jill",5259,30,"Daniels, Mitch",11774,67.2,"Other/Unknown, ",489,2.8
IN,SPENCER,R,"Thompson, Jill",4418,43.8,"Daniels, Mitch",5527,54.8,"Other/Unknown, ",134,1.3
IN,"ST. JOSEPH",D,"Thompson, Jill",59259,50.5,"Daniels, Mitch",56176,47.8,"Other/Unknown, ",1978,1.7
IN,STARKE,D,"Thompson, Jill",4726,51.2,"Daniels, Mitch",4339,47,"Other/Unknown, ",161,1.7
IN,STEUBEN,R,"Thompson, Jill",5822,41.2,"Daniels, Mitch",7896,55.9,"Other/Unknown, ",402,2.8
IN,SULLIVAN,D,"Thompson, Jill",4779,55.9,"Daniels, Mitch",3463,40.5,"Other/Unknown, ",311,3.6
IN,SWITZERLAND,D,"Thompson, Jill",1776,48.9,"Daniels, Mitch",1730,47.6,"Other/Unknown, ",126,3.5
IN,TIPPECANOE,R,"Thompson, Jill",23980,35.6,"Daniels, Mitch",41740,61.9,"Other/Unknown, ",1710,2.5
IN,TIPTON,R,"Thompson, Jill",2376,30.4,"Daniels, Mitch",5244,67,"Other/Unknown, ",204,2.6
IN,UNION,R,"Thompson, Jill",1412,42.7,"Daniels, Mitch",1756,53.1,"Other/Unknown, ",138,4.2
IN,VANDERBURGH,R,"Thompson, Jill",28090,36.4,"Daniels, Mitch",48033,62.3,"Other/Unknown, ",994,1.3
IN,VERMILLION,D,"Thompson, Jill",4164,58.2,"Daniels, Mitch",2769,38.7,"Other/Unknown, ",223,3.1
IN,VIGO,R,"Thompson, Jill",20448,47.1,"Daniels, Mitch",21941,50.6,"Other/Unknown, ",1011,2.3
IN,WABASH,R,"Thompson, Jill",4434,33.3,"Daniels, Mitch",8578,64.4,"Other/Unknown, ",308,2.3
IN,WARREN,R,"Thompson, Jill",1804,45.3,"Daniels, Mitch",2057,51.7,"Other/Unknown, ",119,3
IN,WARRICK,R,"Thompson, Jill",9531,33.5,"Daniels, Mitch",18498,65.1,"Other/Unknown, ",386,1.4
IN,WASHINGTON,R,"Thompson, Jill",4894,43.4,"Daniels, Mitch",6141,54.4,"Other/Unknown, ",249,2.2
IN,WAYNE,R,"Thompson, Jill",12203,43.2,"Daniels, Mitch",14832,52.5,"Other/Unknown, ",1198,4.2
IN,WELLS,R,"Thompson, Jill",4153,32.3,"Daniels, Mitch",8418,65.4,"Other/Unknown, ",292,2.3
IN,WHITE,R,"Thompson, Jill",3845,35.6,"Daniels, Mitch",6620,61.3,"Other/Unknown, ",343,3.2
IN,WHITLEY,R,"Thompson, Jill",5566,37.4,"Daniels, Mitch",8997,60.5,"Other/Unknown, ",320,2.2
MO,ADAIR,D,"Nixon, Jay",5771,49.7,"Hulshof, Kenny",5575,48,"Other/Unknown, ",262,2.3
MO,ANDREW,D,"Nixon, Jay",4313,49.7,"Hulshof, Kenny",4174,48.1,"Other/Unknown, ",192,2.2
MO,ATCHISON,D,"Nixon, Jay",1461,50.2,"Hulshof, Kenny",1336,45.9,"Other/Unknown, ",112,3.9
MO,AUDRAIN,R,"Nixon, Jay",4951,46.2,"Hulshof, Kenny",5612,52.3,"Other/Unknown, ",158,1.5
MO,BARRY,R,"Nixon, Jay",6928,47.9,"Hulshof, Kenny",7156,49.5,"Other/Unknown, ",379,2.6
MO,BARTON,R,"Nixon, Jay",2089,35.5,"Hulshof, Kenny",3661,62.2,"Other/Unknown, ",139,2.4
MO,BATES,D,"Nixon, Jay",4555,55.4,"Hulshof, Kenny",3431,41.7,"Other/Unknown, ",232,2.8
MO,BENTON,D,"Nixon, Jay",5353,56.1,"Hulshof, Kenny",3967,41.6,"Other/Unknown, ",223,2.3
MO,BOLLINGER,R,"Nixon, Jay",2425,42.1,"Hulshof, Kenny",3232,56.1,"Other/Unknown, ",109,1.9
MO,BOONE,D,"Nixon, Jay",46315,55.3,"Hulshof, Kenny",35785,42.7,"Other/Unknown, ",1688,2
MO,BUCHANAN,D,"Nixon, Jay",23151,59.9,"Hulshof, Kenny",14442,37.4,"Other/Unknown, ",1028,2.7
MO,BUTLER,R,"Nixon, Jay",7459,43.9,"Hulshof, Kenny",9205,54.1,"Other/Unknown, ",343,2
MO,CALDWELL,D,"Nixon, Jay",2361,52.3,"Hulshof, Kenny",2014,44.6,"Other/Unknown, ",143,3.2
MO,CALLAWAY,R,"Nixon, Jay",9375,48.6,"Hulshof, Kenny",9596,49.8,"Other/Unknown, ",306,1.6
MO,CAMDEN,D,"Nixon, Jay",10795,49.1,"Hulshof, Kenny",10716,48.8,"Other/Unknown, ",453,2.1
MO,"CAPE GIRARDEAU",R,"Nixon, Jay",15348,41.7,"Hulshof, Kenny",20672,56.2,"Other/Unknown, ",744,2
MO,CARROLL,R,"Nixon, Jay",2201,48.8,"Hulshof, Kenny",2233,49.5,"Other/Unknown, ",79,1.8
MO,CARTER,D,"Nixon, Jay",1516,53.3,"Hulshof, Kenny",1232,43.3,"Other/Unknown, ",97,3.4
MO,CASS,D,"Nixon, Jay",25754,52.2,"Hulshof, Kenny",22592,45.8,"Other/Unknown, ",1010,2
MO,CEDAR,D,"Nixon, Jay",3036,48.2,"Hulshof, Kenny",2970,47.2,"Other/Unknown, ",290,4.6
MO,CHARITON,D,"Nixon, Jay",2166,51.7,"Hulshof, Kenny",1951,46.5,"Other/Unknown, ",75,1.8
MO,CHRISTIAN,R,"Nixon, Jay",17840,47.7,"Hulshof, Kenny",18556,49.7,"Other/Unknown, ",977,2.6
MO,CLARK,R,"Nixon, Jay",1588,46,"Hulshof, Kenny",1772,51.3,"Other/Unknown, ",92,2.7
MO,CLAY,D,"Nixon, Jay",63341,59,"Hulshof, Kenny",41518,38.6,"Other/Unknown, ",2583,2.4
MO,CLINTON,D,"Nixon, Jay",5909,57,"Hulshof, Kenny",4199,40.5,"Other/Unknown, ",258,2.5
MO,COLE,R,"Nixon, Jay",18941,49,"Hulshof, Kenny",19285,49.9,"Other/Unknown, ",447,1.2
MO,COOPER,R,"Nixon, Jay",3669,46,"Hulshof, Kenny",4170,52.3,"Other/Unknown, ",138,1.7
MO,CRAWFORD,D,"Nixon, Jay",5204,51.9,"Hulshof, Kenny",4627,46.2,"Other/Unknown, ",188,1.9
MO,DADE,R,"Nixon, Jay",1879,46.1,"Hulshof, Kenny",2049,50.2,"Other/Unknown, ",152,3.7
MO,DALLAS,D,"Nixon, Jay",4173,54.5,"Hulshof, Kenny",3212,41.9,"Other/Unknown, ",277,3.6
MO,DAVIESS,D,"Nixon, Jay",1969,52.4,"Hulshof, Kenny",1683,44.8,"Other/Unknown, ",104,2.8
MO,DEKALB,R,"Nixon, Jay",2177,46.8,"Hulshof, Kenny",2332,50.1,"Other/Unknown, ",143,3.1
MO,DENT,D,"Nixon, Jay",3583,52.4,"Hulshof, Kenny",3055,44.7,"Other/Unknown, ",195,2.9
MO,DOUGLAS,D,"Nixon, Jay",3259,48.9,"Hulshof, Kenny",3014,45.3,"Other/Unknown, ",385,5.8
MO,DUNKLIN,D,"Nixon, Jay",6458,56.1,"Hulshof, Kenny",4792,41.7,"Other/Unknown, ",255,2.2
MO,FRANKLIN,D,"Nixon, Jay",25082,51.3,"Hulshof, Kenny",22896,46.8,"Other/Unknown, ",921,1.9
MO,GASCONADE,R,"Nixon, Jay",3313,42.9,"Hulshof, Kenny",4307,55.8,"Other/Unknown, ",102,1.3
MO,GENTRY,D,"Nixon, Jay",1764,54.2,"Hulshof, Kenny",1400,43,"Other/Unknown, ",93,2.9
MO,GREENE,D,"Nixon, Jay",73164,54.4,"Hulshof, Kenny",57565,42.8,"Other/Unknown, ",3641,2.7
MO,GRUNDY,R,"Nixon, Jay",2042,43.6,"Hulshof, Kenny",2512,53.7,"Other/Unknown, ",128,2.7
MO,HARRISON,R,"Nixon, Jay",1696,43.9,"Hulshof, Kenny",2090,54.1,"Other/Unknown, ",80,2.1
MO,HENRY,D,"Nixon, Jay",6810,61.8,"Hulshof, Kenny",3935,35.7,"Other/Unknown, ",277,2.5
MO,HICKORY,D,"Nixon, Jay",3115,61,"Hulshof, Kenny",1820,35.6,"Other/Unknown, ",175,3.4
MO,HOLT,R,"Nixon, Jay",1047,40.5,"Hulshof, Kenny",1440,55.7,"Other/Unknown, ",96,3.7
MO,HOWARD,D,"Nixon, Jay",2377,49.1,"Hulshof, Kenny",2358,48.7,"Other/Unknown, ",108,2.2
MO,HOWELL,D,"Nixon, Jay",8804,52.1,"Hulshof, Kenny",7659,45.3,"Other/Unknown, ",432,2.6
MO,IRON,D,"Nixon, Jay",2844,64.1,"Hulshof, Kenny",1483,33.4,"Other/Unknown, ",107,2.4
MO,JACKSON,D,"Nixon, Jay",107244,58.7,"Hulshof, Kenny",71781,39.3,"Other/Unknown, ",3597,2
MO,JASPER,R,"Nixon, Jay",18676,39.4,"Hulshof, Kenny",27764,58.6,"Other/Unknown, ",932,2
MO,JEFFERSON,D,"Nixon, Jay",66697,63.9,"Hulshof, Kenny",35947,34.4,"Other/Unknown, ",1781,1.7
MO,JOHNSON,D,"Nixon, Jay",11658,53.9,"Hulshof, Kenny",9367,43.3,"Other/Unknown, ",613,2.8
MO,KNOX,R,"Nixon, Jay",793,39.6,"Hulshof, Kenny",1180,58.9,"Other/Unknown, ",31,1.5
MO,LACLEDE,D,"Nixon, Jay",8242,50.9,"Hulshof, Kenny",7604,47,"Other/Unknown, ",348,2.1
MO,LAFAYETTE,D,"Nixon, Jay",9060,55.1,"Hulshof, Kenny",7022,42.7,"Other/Unknown, ",364,2.2
MO,LAWRENCE,R,"Nixon, Jay",7918,47.9,"Hulshof, Kenny",8118,49.1,"Other/Unknown, ",482,2.9
MO,LEWIS,R,"Nixon, Jay",1831,41.1,"Hulshof, Kenny",2533,56.8,"Other/Unknown, ",96,2.2
MO,LINCOLN,D,"Nixon, Jay",12197,52.3,"Hulshof, Kenny",10589,45.4,"Other/Unknown, ",521,2.2
MO,LINN,D,"Nixon, Jay",3403,57.6,"Hulshof, Kenny",2371,40.1,"Other/Unknown, ",138,2.3
MO,LIVINGSTON,D,"Nixon, Jay",3520,54.4,"Hulshof, Kenny",2830,43.7,"Other/Unknown, ",120,1.9
MO,MACON,R,"Nixon, Jay",3068,41.3,"Hulshof, Kenny",4242,57.2,"Other/Unknown, ",111,1.5
MO,MADISON,D,"Nixon, Jay",2719,54.3,"Hulshof, Kenny",2160,43.1,"Other/Unknown, ",129,2.6
MO,MARIES,D,"Nixon, Jay",2306,50.8,"Hulshof, Kenny",2157,47.5,"Other/Unknown, ",79,1.7
MO,MARION,R,"Nixon, Jay",4964,39.8,"Hulshof, Kenny",7341,58.8,"Other/Unknown, ",176,1.4
MO,MCDONALD,R,"Nixon, Jay",2922,36.6,"Hulshof, Kenny",4766,59.7,"Other/Unknown, ",290,3.6
MO,MERCER,R,"Nixon, Jay",620,35.8,"Hulshof, Kenny",1043,60.3,"Other/Unknown, ",67,3.9
MO,MILLER,R,"Nixon, Jay",4858,42.3,"Hulshof, Kenny",6414,55.9,"Other/Unknown, ",211,1.8
MO,MISSISSIPPI,R,"Nixon, Jay",2523,47.7,"Hulshof, Kenny",2659,50.3,"Other/Unknown, ",107,2
MO,MONITEAU,R,"Nixon, Jay",2951,44.3,"Hulshof, Kenny",3617,54.3,"Other/Unknown, ",99,1.5
MO,MONROE,R,"Nixon, Jay",1810,41.9,"Hulshof, Kenny",2459,57,"Other/Unknown, ",47,1.1
MO,MONTGOMERY,R,"Nixon, Jay",2493,42.9,"Hulshof, Kenny",3215,55.3,"Other/Unknown, ",102,1.8
MO,MORGAN,D,"Nixon, Jay",4570,50.2,"Hulshof, Kenny",4333,47.6,"Other/Unknown, ",204,2.2
MO,"NEW MADRID",D,"Nixon, Jay",4313,53.9,"Hulshof, Kenny",3574,44.6,"Other/Unknown, ",120,1.5
MO,NEWTON,R,"Nixon, Jay",9134,36.3,"Hulshof, Kenny",15570,61.9,"Other/Unknown, ",468,1.9
MO,NODAWAY,D,"Nixon, Jay",5418,54.1,"Hulshof, Kenny",4254,42.5,"Other/Unknown, ",337,3.4
MO,OREGON,D,"Nixon, Jay",2710,59.2,"Hulshof, Kenny",1742,38.1,"Other/Unknown, ",124,2.7
MO,OSAGE,R,"Nixon, Jay",2792,39.4,"Hulshof, Kenny",4212,59.5,"Other/Unknown, ",74,1
MO,OZARK,D,"Nixon, Jay",2484,53.6,"Hulshof, Kenny",1967,42.5,"Other/Unknown, ",181,3.9
MO,PEMISCOT,D,"Nixon, Jay",4045,60.5,"Hulshof, Kenny",2491,37.3,"Other/Unknown, ",150,2.2
MO,PERRY,R,"Nixon, Jay",3916,46.2,"Hulshof, Kenny",4391,51.9,"Other/Unknown, ",161,1.9
MO,PETTIS,D,"Nixon, Jay",9834,54.6,"Hulshof, Kenny",7660,42.6,"Other/Unknown, ",507,2.8
MO,PHELPS,D,"Nixon, Jay",10226,53.3,"Hulshof, Kenny",8485,44.2,"Other/Unknown, ",481,2.5
MO,PIKE,D,"Nixon, Jay",3858,49.2,"Hulshof, Kenny",3850,49.1,"Other/Unknown, ",135,1.7
MO,PLATTE,D,"Nixon, Jay",25228,55.2,"Hulshof, Kenny",19417,42.5,"Other/Unknown, ",1032,2.3
MO,POLK,D,"Nixon, Jay",6758,49.5,"Hulshof, Kenny",6244,45.8,"Other/Unknown, ",644,4.7
MO,PULASKI,D,"Nixon, Jay",7075,54.5,"Hulshof, Kenny",5627,43.3,"Other/Unknown, ",283,2.2
MO,PUTNAM,R,"Nixon, Jay",748,32.9,"Hulshof, Kenny",1467,64.4,"Other/Unknown, ",62,2.7
MO,RALLS,R,"Nixon, Jay",2263,44.8,"Hulshof, Kenny",2717,53.7,"Other/Unknown, ",76,1.5
MO,RANDOLPH,R,"Nixon, Jay",4700,44.5,"Hulshof, Kenny",5652,53.5,"Other/Unknown, ",214,2
MO,RAY,D,"Nixon, Jay",6670,61.1,"Hulshof, Kenny",3899,35.7,"Other/Unknown, ",343,3.1
MO,REYNOLDS,D,"Nixon, Jay",1901,58.7,"Hulshof, Kenny",1223,37.7,"Other/Unknown, ",117,3.6
MO,RIPLEY,D,"Nixon, Jay",2640,49.7,"Hulshof, Kenny",2499,47.1,"Other/Unknown, ",168,3.2
MO,SALINE,D,"Nixon, Jay",5540,56.9,"Hulshof, Kenny",3195,32.8,"Other/Unknown, ",1007,10.3
MO,SCHUYLER,R,"Nixon, Jay",888,45.5,"Hulshof, Kenny",1008,51.6,"Other/Unknown, ",56,2.9
MO,SCOTLAND,R,"Nixon, Jay",857,40.9,"Hulshof, Kenny",1197,57.1,"Other/Unknown, ",41,2
MO,SCOTT,R,"Nixon, Jay",8142,45.6,"Hulshof, Kenny",9494,53.1,"Other/Unknown, ",238,1.3
MO,SHANNON,D,"Nixon, Jay",2327,60.6,"Hulshof, Kenny",1292,33.7,"Other/Unknown, ",218,5.7
MO,SHELBY,R,"Nixon, Jay",1189,35.9,"Hulshof, Kenny",2094,63.1,"Other/Unknown, ",33,1
MO,"ST. CHARLES",D,"Nixon, Jay",99705,53.8,"Hulshof, Kenny",82440,44.5,"Other/Unknown, ",3058,1.7
MO,"ST. CLAIR",D,"Nixon, Jay",2734,54.7,"Hulshof, Kenny",2093,41.9,"Other/Unknown, ",168,3.4
MO,"ST. FRANCOIS",D,"Nixon, Jay",15468,63.5,"Hulshof, Kenny",8418,34.6,"Other/Unknown, ",478,2
MO,"ST. LOUIS",D,"Nixon, Jay",357649,65.3,"Hulshof, Kenny",180278,32.9,"Other/Unknown, ",9400,1.7
MO,"ST. LOUIS CITY",D,"Nixon, Jay",131900,84.9,"Hulshof, Kenny",20205,13,"Other/Unknown, ",3258,2.1
MO,"STE. GENEVIEVE",D,"Nixon, Jay",5699,65.5,"Hulshof, Kenny",2861,32.9,"Other/Unknown, ",144,1.7
MO,STODDARD,R,"Nixon, Jay",5934,45.3,"Hulshof, Kenny",6919,52.8,"Other/Unknown, ",239,1.8
MO,STONE,R,"Nixon, Jay",7708,47.5,"Hulshof, Kenny",8043,49.5,"Other/Unknown, ",489,3
MO,SULLIVAN,R,"Nixon, Jay",1321,46,"Hulshof, Kenny",1476,51.4,"Other/Unknown, ",73,2.5
MO,TANEY,R,"Nixon, Jay",9870,46.3,"Hulshof, Kenny",10903,51.2,"Other/Unknown, ",540,2.5
MO,TEXAS,D,"Nixon, Jay",5848,54.1,"Hulshof, Kenny",4688,43.4,"Other/Unknown, ",265,2.5
MO,VERNON,D,"Nixon, Jay",4491,51,"Hulshof, Kenny",4095,46.5,"Other/Unknown, ",212,2.4
MO,WARREN,R,"Nixon, Jay",7587,49.1,"Hulshof, Kenny",7617,49.3,"Other/Unknown, ",259,1.7
MO,WASHINGTON,D,"Nixon, Jay",6456,67,"Hulshof, Kenny",2993,31.1,"Other/Unknown, ",180,1.9
MO,WAYNE,D,"Nixon, Jay",3269,53.5,"Hulshof, Kenny",2727,44.6,"Other/Unknown, ",115,1.9
MO,WEBSTER,D,"Nixon, Jay",8306,51.1,"Hulshof, Kenny",7521,46.3,"Other/Unknown, ",414,2.5
MO,WORTH,R,"Nixon, Jay",548,48,"Hulshof, Kenny",559,48.9,"Other/Unknown, ",35,3.1
MO,WRIGHT,R,"Nixon, Jay",4025,47.5,"Hulshof, Kenny",4198,49.6,"Other/Unknown, ",245,2.9
MT,BEAVERHEAD,D,"Schweitzer, Brian",2534,53.7,"Brown, Roy",2089,44.2,"Other/Unknown, ",99,2.1
MT,"BIG HORN",D,"Schweitzer, Brian",3724,71.3,"Brown, Roy",1400,26.8,"Other/Unknown, ",96,1.8
MT,BLAINE,D,"Schweitzer, Brian",2242,76.9,"Brown, Roy",622,21.3,"Other/Unknown, ",52,1.8
MT,BROADWATER,D,"Schweitzer, Brian",600,55.9,"Brown, Roy",452,42.1,"Other/Unknown, ",21,2
MT,CARBON,D,"Schweitzer, Brian",3669,64,"Brown, Roy",1961,34.2,"Other/Unknown, ",103,1.8
