"Gubernatorial General Election Returns by County, National Summary (2006)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2006)","Dem. Votes","Dem. %","Rep. Candidate (2006)","Rep. Votes","Rep. %","Highest Other (2006)","Other Votes","Other %"
AL,FRANKLIN,D,"Baxley, Lucy",4122,54.1,"Riley, Robert",3385,44.4,"Other/Unknown, ",114,1.5
AL,GENEVA,R,"Baxley, Lucy",2335,32.1,"Riley, Robert",4911,67.5,"Other/Unknown, ",28,0.4
AL,GREENE,D,"Baxley, Lucy",3260,76.8,"Riley, Robert",973,22.9,"Other/Unknown, ",12,0.3
AL,HALE,D,"Baxley, Lucy",3335,62.9,"Riley, Robert",1951,36.8,"Other/Unknown, ",17,0.3
AL,HENRY,R,"Baxley, Lucy",2706,46.7,"Riley, Robert",3075,53.1,"Other/Unknown, ",15,0.3
AL,HOUSTON,R,"Baxley, Lucy",9705,37.2,"Riley, Robert",16253,62.3,"Other/Unknown, ",151,0.6
AL,JACKSON,R,"Baxley, Lucy",6077,47.9,"Riley, Robert",6515,51.3,"Other/Unknown, ",105,0.8
AL,JEFFERSON,R,"Baxley, Lucy",84137,46.9,"Riley, Robert",93132,51.9,"Other/Unknown, ",2122,1.2
AL,LAMAR,D,"Baxley, Lucy",2429,50.4,"Riley, Robert",2336,48.5,"Other/Unknown, ",50,1
AL,LAUDERDALE,R,"Baxley, Lucy",10831,43.3,"Riley, Robert",13943,55.8,"Other/Unknown, ",215,0.9
AL,LAWRENCE,D,"Baxley, Lucy",5558,54.5,"Riley, Robert",4450,43.6,"Other/Unknown, ",194,1.9
AL,LEE,R,"Baxley, Lucy",10469,38.5,"Riley, Robert",16490,60.7,"Other/Unknown, ",211,0.8
AL,LIMESTONE,R,"Baxley, Lucy",7214,37.2,"Riley, Robert",11910,61.5,"Other/Unknown, ",249,1.3
AL,LOWNDES,D,"Baxley, Lucy",3068,71.2,"Riley, Robert",1235,28.7,"Other/Unknown, ",7,0.2
AL,MACON,D,"Baxley, Lucy",4541,78,"Riley, Robert",1274,21.9,"Other/Unknown, ",9,0.2
AL,MADISON,R,"Baxley, Lucy",29398,35.1,"Riley, Robert",53489,63.9,"Other/Unknown, ",825,1
AL,MARENGO,D,"Baxley, Lucy",4046,56,"Riley, Robert",3159,43.8,"Other/Unknown, ",14,0.2
AL,MARION,D,"Baxley, Lucy",4397,50.2,"Riley, Robert",4205,48,"Other/Unknown, ",164,1.9
AL,MARSHALL,R,"Baxley, Lucy",8615,36.4,"Riley, Robert",14599,61.7,"Other/Unknown, ",430,1.8
AL,MOBILE,R,"Baxley, Lucy",34221,36.7,"Riley, Robert",58750,63,"Other/Unknown, ",307,0.3
AL,MONROE,R,"Baxley, Lucy",3215,39.9,"Riley, Robert",4841,60.1,"Other/Unknown, ",,
AL,MONTGOMERY,R,"Baxley, Lucy",30589,49.7,"Riley, Robert",30659,49.8,"Other/Unknown, ",331,0.5
AL,MORGAN,R,"Baxley, Lucy",11717,35.1,"Riley, Robert",21156,63.3,"Other/Unknown, ",552,1.7
AL,PERRY,D,"Baxley, Lucy",3025,70.8,"Riley, Robert",1237,29,"Other/Unknown, ",8,0.2
AL,PICKENS,R,"Baxley, Lucy",2920,46.6,"Riley, Robert",3311,52.8,"Other/Unknown, ",38,0.6
AL,PIKE,R,"Baxley, Lucy",3393,42.2,"Riley, Robert",4627,57.5,"Other/Unknown, ",23,0.3
AL,RANDOLPH,R,"Baxley, Lucy",2829,43.4,"Riley, Robert",3653,56.1,"Other/Unknown, ",31,0.5
AL,RUSSELL,D,"Baxley, Lucy",5536,58.1,"Riley, Robert",3955,41.5,"Other/Unknown, ",31,0.3
