"Gubernatorial General Election Returns by County, National Summary (2012)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2012)","Dem. Votes","Dem. %","Rep. Candidate (2012)","Rep. Votes","Rep. %","Highest Other (2012)","Other Votes","Other %"
IN,MARSHALL,R,"Gregg, John",7112,40.4,"Pence, Mike",9901,56.2,"Boneham, Rupert",598,3.4
IN,MARTIN,R,"Gregg, John",2050,43.4,"Pence, Mike",2471,52.4,"Boneham, Rupert",198,4.2
IN,MIAMI,R,"Gregg, John",4985,39.4,"Pence, Mike",6892,54.5,"Boneham, Rupert",767,6.1
IN,MONROE,D,"Gregg, John",33628,59.8,"Pence, Mike",20176,35.9,"Boneham, Rupert",2415,4.3
IN,MONTGOMERY,R,"Gregg, John",5522,38.2,"Pence, Mike",8147,56.4,"Boneham, Rupert",785,5.4
IN,MORGAN,R,"Gregg, John",9297,33.1,"Pence, Mike",17082,60.8,"Boneham, Rupert",1711,6.1
IN,NEWTON,R,"Gregg, John",2287,41.2,"Pence, Mike",3015,54.3,"Boneham, Rupert",253,4.6
IN,NOBLE,R,"Gregg, John",6047,37.8,"Pence, Mike",9405,58.8,"Boneham, Rupert",547,3.4
IN,OHIO,R,"Gregg, John",1086,39.5,"Pence, Mike",1556,56.5,"Boneham, Rupert",109,4
IN,ORANGE,R,"Gregg, John",3273,42.9,"Pence, Mike",4114,53.9,"Boneham, Rupert",251,3.3
IN,OWEN,R,"Gregg, John",3456,42.7,"Pence, Mike",4164,51.4,"Boneham, Rupert",476,5.9
IN,PARKE,R,"Gregg, John",2821,43.3,"Pence, Mike",3372,51.8,"Boneham, Rupert",317,4.9
IN,PERRY,D,"Gregg, John",4524,57.8,"Pence, Mike",3132,40,"Boneham, Rupert",168,2.1
IN,PIKE,D,"Gregg, John",3066,52.1,"Pence, Mike",2661,45.2,"Boneham, Rupert",163,2.8
IN,PORTER,D,"Gregg, John",40154,55.9,"Pence, Mike",29503,41.1,"Boneham, Rupert",2209,3.1
IN,POSEY,R,"Gregg, John",5344,44.1,"Pence, Mike",6457,53.3,"Boneham, Rupert",315,2.6
IN,PULASKI,R,"Gregg, John",2189,42,"Pence, Mike",2809,53.9,"Boneham, Rupert",215,4.1
IN,PUTNAM,R,"Gregg, John",5309,38.7,"Pence, Mike",7558,55,"Boneham, Rupert",864,6.3
IN,RANDOLPH,R,"Gregg, John",3939,39,"Pence, Mike",5709,56.5,"Boneham, Rupert",454,4.5
IN,RIPLEY,R,"Gregg, John",3224,29.9,"Pence, Mike",7018,65,"Boneham, Rupert",558,5.2
IN,RUSH,R,"Gregg, John",2370,34.1,"Pence, Mike",4120,59.2,"Boneham, Rupert",470,6.8
IN,SCOTT,D,"Gregg, John",4287,49.8,"Pence, Mike",4069,47.3,"Boneham, Rupert",254,3
IN,SHELBY,R,"Gregg, John",5995,35.8,"Pence, Mike",9650,57.7,"Boneham, Rupert",1084,6.5
IN,SPENCER,R,"Gregg, John",4385,45.4,"Pence, Mike",5059,52.4,"Boneham, Rupert",215,2.2
IN,"ST. JOSEPH",D,"Gregg, John",59411,54.3,"Pence, Mike",47182,43.1,"Boneham, Rupert",2897,2.6
IN,STARKE,D,"Gregg, John",4291,50.7,"Pence, Mike",3828,45.3,"Boneham, Rupert",337,4
IN,STEUBEN,R,"Gregg, John",5314,39.1,"Pence, Mike",7777,57.2,"Boneham, Rupert",509,3.7
IN,SULLIVAN,D,"Gregg, John",5179,62.1,"Pence, Mike",2948,35.3,"Boneham, Rupert",218,2.6
IN,SWITZERLAND,R,"Gregg, John",1489,45.3,"Pence, Mike",1666,50.7,"Boneham, Rupert",129,3.9
IN,TIPPECANOE,D,"Gregg, John",27669,49.1,"Pence, Mike",25749,45.7,"Boneham, Rupert",2930,5.2
IN,TIPTON,R,"Gregg, John",2752,37.8,"Pence, Mike",4136,56.7,"Boneham, Rupert",401,5.5
IN,UNION,R,"Gregg, John",940,30.8,"Pence, Mike",1963,64.4,"Boneham, Rupert",145,4.8
IN,VANDERBURGH,R,"Gregg, John",32869,46.1,"Pence, Mike",36529,51.2,"Boneham, Rupert",1971,2.8
IN,VERMILLION,D,"Gregg, John",3639,55.3,"Pence, Mike",2617,39.8,"Boneham, Rupert",326,5
IN,VIGO,D,"Gregg, John",22992,58.2,"Pence, Mike",15013,38,"Boneham, Rupert",1528,3.9
IN,WABASH,R,"Gregg, John",4512,35.8,"Pence, Mike",7622,60.4,"Boneham, Rupert",478,3.8
IN,WARREN,R,"Gregg, John",1579,41.8,"Pence, Mike",2013,53.3,"Boneham, Rupert",188,5
IN,WARRICK,R,"Gregg, John",10031,41.3,"Pence, Mike",13655,56.3,"Boneham, Rupert",589,2.4
IN,WASHINGTON,R,"Gregg, John",4108,38.7,"Pence, Mike",6130,57.7,"Boneham, Rupert",383,3.6
IN,WAYNE,R,"Gregg, John",10267,40.4,"Pence, Mike",13895,54.7,"Boneham, Rupert",1263,5
IN,WELLS,R,"Gregg, John",3999,31.1,"Pence, Mike",8518,66.2,"Boneham, Rupert",355,2.8
IN,WHITE,R,"Gregg, John",4281,43.3,"Pence, Mike",5032,50.9,"Boneham, Rupert",570,5.8
IN,WHITLEY,R,"Gregg, John",5209,35.2,"Pence, Mike",9085,61.4,"Boneham, Rupert",493,3.3
MO,ADAIR,D,"Nixon, Jay",5066,50.6,"Spence, David",4656,46.5,"Higgins, Jim",281,2.8
MO,ANDREW,R,"Nixon, Jay",3692,44.6,"Spence, David",4301,52,"Higgins, Jim",280,3.4
MO,ATCHISON,R,"Nixon, Jay",1240,46.8,"Spence, David",1319,49.8,"Higgins, Jim",88,3.3
MO,AUDRAIN,D,"Nixon, Jay",4922,49.8,"Spence, David",4633,46.8,"Higgins, Jim",335,3.4
MO,BARRY,R,"Nixon, Jay",5491,40.1,"Spence, David",7769,56.7,"Higgins, Jim",446,3.3
MO,BARTON,R,"Nixon, Jay",1900,33.3,"Spence, David",3644,63.8,"Higgins, Jim",169,3
MO,BATES,D,"Nixon, Jay",3972,51.4,"Spence, David",3513,45.5,"Higgins, Jim",243,3.1
MO,BENTON,R,"Nixon, Jay",4213,46.2,"Spence, David",4641,50.9,"Higgins, Jim",256,2.8
MO,BOLLINGER,R,"Nixon, Jay",2142,39.5,"Spence, David",3115,57.5,"Higgins, Jim",162,3
MO,BOONE,D,"Nixon, Jay",45302,58.4,"Spence, David",29171,37.6,"Higgins, Jim",3125,4
MO,BUCHANAN,D,"Nixon, Jay",19685,56.5,"Spence, David",13810,39.6,"Higgins, Jim",1368,3.9
MO,BUTLER,R,"Nixon, Jay",7036,42.2,"Spence, David",9251,55.5,"Higgins, Jim",393,2.4
MO,CALDWELL,R,"Nixon, Jay",1882,45.3,"Spence, David",2092,50.4,"Higgins, Jim",178,4.3
MO,CALLAWAY,R,"Nixon, Jay",8012,44.2,"Spence, David",9489,52.3,"Higgins, Jim",640,3.5
MO,CAMDEN,R,"Nixon, Jay",9210,42.2,"Spence, David",11986,54.9,"Higgins, Jim",631,2.9
MO,"CAPE GIRARDEAU",R,"Nixon, Jay",14686,41.6,"Spence, David",19797,56,"Higgins, Jim",857,2.4
MO,CARROLL,R,"Nixon, Jay",1902,44.6,"Spence, David",2256,52.9,"Higgins, Jim",106,2.5
MO,CARTER,R,"Nixon, Jay",1235,45,"Spence, David",1414,51.5,"Higgins, Jim",97,3.5
MO,CASS,R,"Nixon, Jay",23168,47.8,"Spence, David",23837,49.2,"Higgins, Jim",1454,3
MO,CEDAR,R,"Nixon, Jay",2453,40.9,"Spence, David",3383,56.4,"Higgins, Jim",159,2.7
MO,CHARITON,D,"Nixon, Jay",1937,51,"Spence, David",1770,46.6,"Higgins, Jim",92,2.4
MO,CHRISTIAN,R,"Nixon, Jay",15000,39.7,"Spence, David",21902,58,"Higgins, Jim",852,2.3
MO,CLARK,D,"Nixon, Jay",1822,56.6,"Spence, David",1312,40.8,"Higgins, Jim",83,2.6
MO,CLAY,D,"Nixon, Jay",57962,55.5,"Spence, David",43398,41.5,"Higgins, Jim",3138,3
MO,CLINTON,D,"Nixon, Jay",5003,51,"Spence, David",4461,45.5,"Higgins, Jim",351,3.6
MO,COLE,R,"Nixon, Jay",16810,45.6,"Spence, David",19099,51.8,"Higgins, Jim",926,2.5
MO,COOPER,R,"Nixon, Jay",3418,45.7,"Spence, David",3837,51.3,"Higgins, Jim",226,3
MO,CRAWFORD,R,"Nixon, Jay",4275,44.9,"Spence, David",4978,52.2,"Higgins, Jim",278,2.9
MO,DADE,R,"Nixon, Jay",1557,40.1,"Spence, David",2237,57.6,"Higgins, Jim",90,2.3
MO,DALLAS,R,"Nixon, Jay",3148,43.3,"Spence, David",3882,53.4,"Higgins, Jim",237,3.3
MO,DAVIESS,R,"Nixon, Jay",1691,48.1,"Spence, David",1697,48.3,"Higgins, Jim",127,3.6
MO,DEKALB,R,"Nixon, Jay",1815,41.7,"Spence, David",2394,55.1,"Higgins, Jim",139,3.2
MO,DENT,R,"Nixon, Jay",2823,42.6,"Spence, David",3595,54.2,"Higgins, Jim",215,3.2
MO,DOUGLAS,R,"Nixon, Jay",2407,37,"Spence, David",3869,59.4,"Higgins, Jim",234,3.6
MO,DUNKLIN,D,"Nixon, Jay",5657,54,"Spence, David",4560,43.5,"Higgins, Jim",254,2.4
MO,FRANKLIN,D,"Nixon, Jay",22869,49.2,"Spence, David",22335,48.1,"Higgins, Jim",1252,2.7
MO,GASCONADE,R,"Nixon, Jay",3162,44.5,"Spence, David",3775,53.2,"Higgins, Jim",161,2.3
MO,GENTRY,R,"Nixon, Jay",1429,47.9,"Spence, David",1458,48.9,"Higgins, Jim",95,3.2
MO,GREENE,D,"Nixon, Jay",61970,49.5,"Spence, David",59660,47.6,"Higgins, Jim",3659,2.9
MO,GRUNDY,R,"Nixon, Jay",1852,42.4,"Spence, David",2352,53.9,"Higgins, Jim",163,3.7
MO,HARRISON,R,"Nixon, Jay",1453,39.8,"Spence, David",2072,56.8,"Higgins, Jim",124,3.4
MO,HENRY,D,"Nixon, Jay",5430,53.8,"Spence, David",4277,42.4,"Higgins, Jim",377,3.7
MO,HICKORY,D,"Nixon, Jay",2334,50,"Spence, David",2177,46.6,"Higgins, Jim",156,3.3
MO,HOLT,R,"Nixon, Jay",956,41.6,"Spence, David",1296,56.4,"Higgins, Jim",46,2
MO,HOWARD,D,"Nixon, Jay",2350,48.9,"Spence, David",2302,47.9,"Higgins, Jim",154,3.2
MO,HOWELL,R,"Nixon, Jay",6950,42.6,"Spence, David",8849,54.2,"Higgins, Jim",520,3.2
MO,IRON,D,"Nixon, Jay",2278,56.9,"Spence, David",1596,39.9,"Higgins, Jim",129,3.2
MO,JACKSON,D,"Nixon, Jay",94008,54.4,"Spence, David",73518,42.6,"Higgins, Jim",5135,3
MO,JASPER,R,"Nixon, Jay",19457,43.2,"Spence, David",24218,53.8,"Higgins, Jim",1356,3
MO,JEFFERSON,D,"Nixon, Jay",53971,55.7,"Spence, David",40470,41.8,"Higgins, Jim",2484,2.6
MO,JOHNSON,D,"Nixon, Jay",10428,50.2,"Spence, David",9484,45.7,"Higgins, Jim",853,4.1
MO,KNOX,D,"Nixon, Jay",966,50.2,"Spence, David",912,47.4,"Higgins, Jim",48,2.5
MO,LACLEDE,R,"Nixon, Jay",6128,39.9,"Spence, David",8751,57,"Higgins, Jim",474,3.1
MO,LAFAYETTE,D,"Nixon, Jay",7758,49.3,"Spence, David",7537,47.9,"Higgins, Jim",438,2.8
MO,LAWRENCE,R,"Nixon, Jay",6261,39.9,"Spence, David",9022,57.5,"Higgins, Jim",405,2.6
MO,LEWIS,D,"Nixon, Jay",2101,49.5,"Spence, David",2046,48.2,"Higgins, Jim",94,2.2
MO,LINCOLN,R,"Nixon, Jay",10730,47.6,"Spence, David",11092,49.2,"Higgins, Jim",703,3.1
MO,LINN,D,"Nixon, Jay",2888,52.2,"Spence, David",2456,44.4,"Higgins, Jim",184,3.3
MO,LIVINGSTON,R,"Nixon, Jay",2906,48.5,"Spence, David",2922,48.7,"Higgins, Jim",169,2.8
MO,MACON,R,"Nixon, Jay",3086,43.4,"Spence, David",3868,54.4,"Higgins, Jim",150,2.1
MO,MADISON,D,"Nixon, Jay",2455,50.2,"Spence, David",2298,46.9,"Higgins, Jim",142,2.9
MO,MARIES,R,"Nixon, Jay",2068,45.6,"Spence, David",2337,51.5,"Higgins, Jim",132,2.9
MO,MARION,R,"Nixon, Jay",5394,44.8,"Spence, David",6380,53,"Higgins, Jim",257,2.1
MO,MCDONALD,R,"Nixon, Jay",2564,33.1,"Spence, David",4823,62.3,"Higgins, Jim",359,4.6
MO,MERCER,R,"Nixon, Jay",503,30.6,"Spence, David",1090,66.3,"Higgins, Jim",52,3.2
MO,MILLER,R,"Nixon, Jay",4012,36.7,"Spence, David",6547,59.8,"Higgins, Jim",381,3.5
MO,MISSISSIPPI,D,"Nixon, Jay",2938,60.5,"Spence, David",1822,37.5,"Higgins, Jim",98,2
MO,MONITEAU,R,"Nixon, Jay",2649,41.3,"Spence, David",3568,55.6,"Higgins, Jim",194,3
MO,MONROE,D,"Nixon, Jay",1953,48.7,"Spence, David",1948,48.6,"Higgins, Jim",111,2.8
MO,MONTGOMERY,R,"Nixon, Jay",2338,44,"Spence, David",2842,53.5,"Higgins, Jim",133,2.5
MO,MORGAN,R,"Nixon, Jay",3983,44.9,"Spence, David",4575,51.6,"Higgins, Jim",310,3.5
MO,"NEW MADRID",D,"Nixon, Jay",4270,59.7,"Spence, David",2732,38.2,"Higgins, Jim",151,2.1
MO,NEWTON,R,"Nixon, Jay",9880,39.5,"Spence, David",14483,57.9,"Higgins, Jim",661,2.6
MO,NODAWAY,D,"Nixon, Jay",4522,50.8,"Spence, David",4118,46.2,"Higgins, Jim",266,3
MO,OREGON,R,"Nixon, Jay",2061,46.9,"Spence, David",2200,50,"Higgins, Jim",138,3.1
MO,OSAGE,R,"Nixon, Jay",2712,39.4,"Spence, David",4016,58.4,"Higgins, Jim",152,2.2
MO,OZARK,R,"Nixon, Jay",1948,43.9,"Spence, David",2334,52.6,"Higgins, Jim",153,3.4
MO,PEMISCOT,D,"Nixon, Jay",3559,58.8,"Spence, David",2338,38.6,"Higgins, Jim",153,2.5
MO,PERRY,R,"Nixon, Jay",3647,46.4,"Spence, David",4057,51.6,"Higgins, Jim",163,2.1
MO,PETTIS,D,"Nixon, Jay",8490,49.8,"Spence, David",8073,47.3,"Higgins, Jim",496,2.9
MO,PHELPS,R,"Nixon, Jay",8271,45.7,"Spence, David",9282,51.2,"Higgins, Jim",565,3.1
MO,PIKE,D,"Nixon, Jay",3655,50,"Spence, David",3482,47.7,"Higgins, Jim",169,2.3
MO,PLATTE,D,"Nixon, Jay",23654,52.4,"Spence, David",20154,44.6,"Higgins, Jim",1339,3
MO,POLK,R,"Nixon, Jay",5647,43.1,"Spence, David",7052,53.9,"Higgins, Jim",388,3
MO,PULASKI,R,"Nixon, Jay",5829,46,"Spence, David",6454,50.9,"Higgins, Jim",396,3.1
MO,PUTNAM,R,"Nixon, Jay",726,32,"Spence, David",1485,65.5,"Higgins, Jim",55,2.4
MO,RALLS,R,"Nixon, Jay",2279,45.7,"Spence, David",2595,52.1,"Higgins, Jim",110,2.2
MO,RANDOLPH,R,"Nixon, Jay",4491,45.4,"Spence, David",5055,51.1,"Higgins, Jim",349,3.5
MO,RAY,D,"Nixon, Jay",5722,55.5,"Spence, David",4252,41.3,"Higgins, Jim",331,3.2
MO,REYNOLDS,D,"Nixon, Jay",1795,57.1,"Spence, David",1239,39.4,"Higgins, Jim",108,3.4
MO,RIPLEY,R,"Nixon, Jay",2216,42.6,"Spence, David",2822,54.3,"Higgins, Jim",160,3.1
MO,SALINE,D,"Nixon, Jay",5275,58.2,"Spence, David",3489,38.5,"Higgins, Jim",307,3.4
MO,SCHUYLER,R,"Nixon, Jay",867,45.6,"Spence, David",961,50.5,"Higgins, Jim",74,3.9
MO,SCOTLAND,R,"Nixon, Jay",921,48.1,"Spence, David",930,48.6,"Higgins, Jim",62,3.2
MO,SCOTT,R,"Nixon, Jay",8092,48,"Spence, David",8421,50,"Higgins, Jim",333,2
MO,SHANNON,D,"Nixon, Jay",1978,53.5,"Spence, David",1601,43.3,"Higgins, Jim",119,3.2
MO,SHELBY,R,"Nixon, Jay",1426,44.4,"Spence, David",1721,53.6,"Higgins, Jim",65,2
MO,"ST. CHARLES",D,"Nixon, Jay",89860,49,"Spence, David",89144,48.6,"Higgins, Jim",4486,2.4
MO,"ST. CLAIR",R,"Nixon, Jay",2121,45.7,"Spence, David",2335,50.3,"Higgins, Jim",183,3.9
MO,"ST. FRANCOIS",D,"Nixon, Jay",11930,52.9,"Spence, David",9965,44.2,"Higgins, Jim",648,2.9
MO,"ST. LOUIS",D,"Nixon, Jay",324748,62.3,"Spence, David",185704,35.6,"Higgins, Jim",10537,2
MO,"ST. LOUIS CITY",D,"Nixon, Jay",117979,83.6,"Spence, David",19478,13.8,"Higgins, Jim",3663,2.6
MO,"STE. GENEVIEVE",D,"Nixon, Jay",4884,61.3,"Spence, David",2878,36.2,"Higgins, Jim",199,2.5
MO,STODDARD,R,"Nixon, Jay",5980,46.8,"Spence, David",6514,51,"Higgins, Jim",280,2.2
MO,STONE,R,"Nixon, Jay",6025,37.9,"Spence, David",9434,59.3,"Higgins, Jim",453,2.8
MO,SULLIVAN,R,"Nixon, Jay",1104,42.4,"Spence, David",1429,54.9,"Higgins, Jim",70,2.7
MO,TANEY,R,"Nixon, Jay",8071,37.7,"Spence, David",12761,59.6,"Higgins, Jim",593,2.8
MO,TEXAS,R,"Nixon, Jay",4635,43,"Spence, David",5831,54.1,"Higgins, Jim",321,3
MO,VERNON,R,"Nixon, Jay",3759,44.4,"Spence, David",4424,52.3,"Higgins, Jim",283,3.3
MO,WARREN,R,"Nixon, Jay",6819,46.8,"Spence, David",7338,50.3,"Higgins, Jim",419,2.9
MO,WASHINGTON,D,"Nixon, Jay",4823,55.1,"Spence, David",3697,42.3,"Higgins, Jim",230,2.6
MO,WAYNE,D,"Nixon, Jay",2865,50.8,"Spence, David",2642,46.8,"Higgins, Jim",136,2.4
MO,WEBSTER,R,"Nixon, Jay",6570,42.6,"Spence, David",8406,54.6,"Higgins, Jim",430,2.8
MO,WORTH,R,"Nixon, Jay",486,46.5,"Spence, David",524,50.1,"Higgins, Jim",35,3.3
MO,WRIGHT,R,"Nixon, Jay",2878,36.2,"Spence, David",4866,61.1,"Higgins, Jim",216,2.7
MT,BEAVERHEAD,R,"Bullock, Steve",1689,35,"Hill, Rick",2945,61,"Vandevender, Ron",190,3.9
MT,"BIG HORN",D,"Bullock, Steve",3051,66.1,"Hill, Rick",1445,31.3,"Vandevender, Ron",123,2.7
MT,BLAINE,D,"Bullock, Steve",1788,62.6,"Hill, Rick",989,34.6,"Vandevender, Ron",80,2.8
MT,BROADWATER,R,"Bullock, Steve",1104,36.6,"Hill, Rick",1800,59.7,"Vandevender, Ron",110,3.6
MT,CARBON,R,"Bullock, Steve",2576,44.2,"Hill, Rick",3046,52.2,"Vandevender, Ron",212,3.6
MT,CARTER,R,"Bullock, Steve",103,13.2,"Hill, Rick",646,82.7,"Vandevender, Ron",32,4.1
MT,CASCADE,D,"Bullock, Steve",19138,55.4,"Hill, Rick",14164,41,"Vandevender, Ron",1262,3.7
MT,CHOUTEAU,R,"Bullock, Steve",1266,44.7,"Hill, Rick",1470,51.9,"Vandevender, Ron",94,3.3
MT,CUSTER,R,"Bullock, Steve",2246,41.7,"Hill, Rick",2926,54.4,"Vandevender, Ron",211,3.9
MT,DANIELS,R,"Bullock, Steve",310,31.4,"Hill, Rick",638,64.6,"Vandevender, Ron",40,4
MT,DAWSON,R,"Bullock, Steve",1537,34.8,"Hill, Rick",2712,61.5,"Vandevender, Ron",162,3.7
MT,"DEER LODGE",D,"Bullock, Steve",3188,71.2,"Hill, Rick",1119,25,"Vandevender, Ron",171,3.8
MT,FALLON,R,"Bullock, Steve",325,23.5,"Hill, Rick",1010,73.1,"Vandevender, Ron",46,3.3
MT,FERGUS,R,"Bullock, Steve",2084,34.5,"Hill, Rick",3726,61.7,"Vandevender, Ron",232,3.8
MT,FLATHEAD,R,"Bullock, Steve",16348,37.7,"Hill, Rick",25286,58.3,"Vandevender, Ron",1748,4
MT,GALLATIN,D,"Bullock, Steve",24091,50.7,"Hill, Rick",21576,45.4,"Vandevender, Ron",1842,3.9
MT,GARFIELD,R,"Bullock, Steve",107,15.2,"Hill, Rick",573,81.6,"Vandevender, Ron",22,3.1
MT,GLACIER,D,"Bullock, Steve",3071,69.1,"Hill, Rick",1200,27,"Vandevender, Ron",174,3.9
MT,"GOLDEN VALLEY",R,"Bullock, Steve",156,32.3,"Hill, Rick",309,64,"Vandevender, Ron",18,3.7
MT,GRANITE,R,"Bullock, Steve",628,37,"Hill, Rick",988,58.3,"Vandevender, Ron",80,4.7
MT,HILL,D,"Bullock, Steve",3969,58.1,"Hill, Rick",2583,37.8,"Vandevender, Ron",278,4.1
MT,JEFFERSON,R,"Bullock, Steve",2796,42.8,"Hill, Rick",3502,53.6,"Vandevender, Ron",240,3.7
MT,"JUDITH BASIN",R,"Bullock, Steve",450,36.7,"Hill, Rick",743,60.7,"Vandevender, Ron",32,2.6
