"Gubernatorial General Election Returns by County, National Summary (2004)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2004)","Dem. Votes","Dem. %","Rep. Candidate (2004)","Rep. Votes","Rep. %","Highest Other (2004)","Other Votes","Other %"
DE,KENT,R,"Minner, Ruth",22324,40.7,"Lee, William",28562,52,"Infante, Frank",4006,7.3
DE,"NEW CASTLE",D,"Minner, Ruth",129092,55.3,"Lee, William",99586,42.6,"Infante, Frank",4945,2.1
DE,SUSSEX,R,"Minner, Ruth",34271,44.8,"Lee, William",38967,50.9,"Infante, Frank",3255,4.3
IN,ADAMS,R,"Kernan, Joseph",4816,36.3,"Daniels, Mitch",8350,62.9,"Giveiden, Kenn",99,0.7
IN,ALLEN,R,"Kernan, Joseph",53899,41.9,"Daniels, Mitch",73689,57.2,"Giveiden, Kenn",1183,0.9
IN,BARTHOLOMEW,R,"Kernan, Joseph",11008,38.8,"Daniels, Mitch",16858,59.4,"Giveiden, Kenn",519,1.8
IN,BENTON,R,"Kernan, Joseph",1498,37.5,"Daniels, Mitch",2432,60.8,"Giveiden, Kenn",69,1.7
IN,BLACKFORD,R,"Kernan, Joseph",2567,47.9,"Daniels, Mitch",2741,51.2,"Giveiden, Kenn",46,0.9
IN,BOONE,R,"Kernan, Joseph",6326,27.7,"Daniels, Mitch",16189,70.9,"Giveiden, Kenn",305,1.3
IN,BROWN,R,"Kernan, Joseph",3118,42.8,"Daniels, Mitch",4010,55,"Giveiden, Kenn",164,2.2
IN,CARROLL,R,"Kernan, Joseph",3387,39.4,"Daniels, Mitch",5090,59.2,"Giveiden, Kenn",115,1.3
IN,CASS,R,"Kernan, Joseph",5808,41.6,"Daniels, Mitch",7946,56.9,"Giveiden, Kenn",221,1.6
IN,CLARK,D,"Kernan, Joseph",20964,50.2,"Daniels, Mitch",20471,49,"Giveiden, Kenn",360,0.9
IN,CLAY,R,"Kernan, Joseph",4677,44.3,"Daniels, Mitch",5724,54.3,"Giveiden, Kenn",148,1.4
IN,CLINTON,R,"Kernan, Joseph",4129,35,"Daniels, Mitch",7537,63.8,"Giveiden, Kenn",148,1.3
IN,CRAWFORD,,"Kernan, Joseph",2231,49.3,"Daniels, Mitch",2231,49.3,"Giveiden, Kenn",60,1.3
IN,DAVIESS,R,"Kernan, Joseph",4049,38.7,"Daniels, Mitch",6223,59.5,"Giveiden, Kenn",183,1.7
IN,DEARBORN,R,"Kernan, Joseph",7573,37.2,"Daniels, Mitch",12514,61.4,"Giveiden, Kenn",297,1.5
IN,DECATUR,R,"Kernan, Joseph",3524,35.2,"Daniels, Mitch",6355,63.4,"Giveiden, Kenn",140,1.4
IN,DEKALB,R,"Kernan, Joseph",6012,38.9,"Daniels, Mitch",9242,59.9,"Giveiden, Kenn",181,1.2
IN,DELAWARE,D,"Kernan, Joseph",24132,50.6,"Daniels, Mitch",22917,48,"Giveiden, Kenn",663,1.4
IN,DUBOIS,R,"Kernan, Joseph",6871,41.8,"Daniels, Mitch",9385,57.1,"Giveiden, Kenn",169,1
IN,ELKHART,R,"Kernan, Joseph",22406,36.5,"Daniels, Mitch",38430,62.7,"Giveiden, Kenn",503,0.8
IN,FAYETTE,R,"Kernan, Joseph",4224,45.3,"Daniels, Mitch",4981,53.4,"Giveiden, Kenn",121,1.3
IN,FLOYD,R,"Kernan, Joseph",16503,49,"Daniels, Mitch",16869,50.1,"Giveiden, Kenn",279,0.8
IN,FOUNTAIN,R,"Kernan, Joseph",2878,37.1,"Daniels, Mitch",4786,61.6,"Giveiden, Kenn",101,1.3
IN,FRANKLIN,R,"Kernan, Joseph",3862,39.4,"Daniels, Mitch",5822,59.4,"Giveiden, Kenn",114,1.2
IN,FULTON,R,"Kernan, Joseph",3513,40.3,"Daniels, Mitch",5103,58.5,"Giveiden, Kenn",110,1.3
IN,GIBSON,R,"Kernan, Joseph",7101,48.8,"Daniels, Mitch",7289,50.1,"Giveiden, Kenn",166,1.1
IN,GRANT,R,"Kernan, Joseph",11376,41.8,"Daniels, Mitch",15543,57.2,"Giveiden, Kenn",275,1
IN,GREENE,R,"Kernan, Joseph",6123,46.6,"Daniels, Mitch",6791,51.7,"Giveiden, Kenn",213,1.6
IN,HAMILTON,R,"Kernan, Joseph",27316,26.1,"Daniels, Mitch",76433,73,"Giveiden, Kenn",920,0.9
IN,HANCOCK,R,"Kernan, Joseph",8746,31.3,"Daniels, Mitch",18825,67.4,"Giveiden, Kenn",359,1.3
