"Gubernatorial General Election Returns by County, National Summary (2001)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2001)","Dem. Votes","Dem. %","Rep. Candidate (2001)","Rep. Votes","Rep. %","Highest Other (2001)","Other Votes","Other %"
NJ,ATLANTIC,D,"McGreevey, James",38623,57.5,"Schundler, Bret",27547,41,"Other/Unknown, ",995,1.5
NJ,BERGEN,D,"McGreevey, James",140215,55.1,"Schundler, Bret",111221,43.7,"Other/Unknown, ",3106,1.2
NJ,BURLINGTON,D,"McGreevey, James",62697,55.4,"Schundler, Bret",48098,42.5,"Other/Unknown, ",2437,2.2
NJ,CAMDEN,D,"McGreevey, James",78169,64.6,"Schundler, Bret",40063,33.1,"Other/Unknown, ",2728,2.3
NJ,"CAPE MAY",R,"McGreevey, James",17118,48.5,"Schundler, Bret",17471,49.5,"Other/Unknown, ",735,2.1
NJ,CUMBERLAND,D,"McGreevey, James",19445,57.7,"Schundler, Bret",13583,40.3,"Other/Unknown, ",668,2
NJ,ESSEX,D,"McGreevey, James",129406,71.9,"Schundler, Bret",48540,27,"Other/Unknown, ",2083,1.2
NJ,GLOUCESTER,D,"McGreevey, James",41083,58.1,"Schundler, Bret",28210,39.9,"Other/Unknown, ",1392,2
NJ,HUDSON,D,"McGreevey, James",85074,68.8,"Schundler, Bret",37440,30.3,"Other/Unknown, ",1224,1
NJ,HUNTERDON,R,"McGreevey, James",13911,35.3,"Schundler, Bret",23059,58.4,"Other/Unknown, ",2484,6.3
NJ,MERCER,D,"McGreevey, James",57513,60.9,"Schundler, Bret",31705,33.6,"Other/Unknown, ",5148,5.5
NJ,MIDDLESEX,D,"McGreevey, James",117061,62.7,"Schundler, Bret",66749,35.7,"Other/Unknown, ",2999,1.6
NJ,MONMOUTH,D,"McGreevey, James",91838,49.5,"Schundler, Bret",89987,48.5,"Other/Unknown, ",3647,2
NJ,MORRIS,R,"McGreevey, James",60948,42.8,"Schundler, Bret",79350,55.8,"Other/Unknown, ",1942,1.4
NJ,OCEAN,D,"McGreevey, James",84538,51.2,"Schundler, Bret",77726,47.1,"Other/Unknown, ",2690,1.6
NJ,PASSAIC,D,"McGreevey, James",62390,58.1,"Schundler, Bret",43806,40.8,"Other/Unknown, ",1238,1.2
NJ,SALEM,D,"McGreevey, James",10837,53.5,"Schundler, Bret",8878,43.8,"Other/Unknown, ",540,2.7
NJ,SOMERSET,R,"McGreevey, James",39110,45.6,"Schundler, Bret",44815,52.2,"Other/Unknown, ",1903,2.2
NJ,SUSSEX,R,"McGreevey, James",14641,37.5,"Schundler, Bret",23478,60.1,"Other/Unknown, ",957,2.4
NJ,UNION,D,"McGreevey, James",79682,60.3,"Schundler, Bret",50780,38.4,"Other/Unknown, ",1790,1.4
NJ,WARREN,R,"McGreevey, James",12554,42.3,"Schundler, Bret",15668,52.8,"Other/Unknown, ",1432,4.8
VA,ACCOMACK,D,"Warner, Mark",3710,50.3,"Earley, Mark",3575,48.5,"Other/Unknown, ",89,1.2
VA,ALBEMARLE,D,"Warner, Mark",14891,56.3,"Earley, Mark",11143,42.2,"Other/Unknown, ",394,1.5
VA,ALLEGHANY,D,"Warner, Mark",3018,59,"Earley, Mark",2044,39.9,"Other/Unknown, ",56,1.1
VA,AMELIA,R,"Warner, Mark",1665,46.7,"Earley, Mark",1880,52.7,"Other/Unknown, ",20,0.6
VA,AMHERST,D,"Warner, Mark",4198,50.8,"Earley, Mark",4031,48.8,"Other/Unknown, ",37,0.4
VA,APPOMATTOX,D,"Warner, Mark",2268,51.3,"Earley, Mark",2090,47.3,"Other/Unknown, ",62,1.4
VA,ARLINGTON,D,"Warner, Mark",35990,68.3,"Earley, Mark",16214,30.8,"Other/Unknown, ",515,1
VA,AUGUSTA,R,"Warner, Mark",6673,37.1,"Earley, Mark",11133,61.9,"Other/Unknown, ",168,0.9
VA,BATH,D,"Warner, Mark",804,51.8,"Earley, Mark",721,46.4,"Other/Unknown, ",28,1.8
VA,BEDFORD,R,"Warner, Mark",8035,41.1,"Earley, Mark",11298,57.8,"Other/Unknown, ",214,1.1
VA,BRUNSWICK,D,"Warner, Mark",2840,65.3,"Earley, Mark",1491,34.3,"Other/Unknown, ",19,0.4
VA,BUCHANAN,D,"Warner, Mark",3746,65.7,"Earley, Mark",1921,33.7,"Other/Unknown, ",39,0.7
VA,BUCKINGHAM,D,"Warner, Mark",2364,59.1,"Earley, Mark",1601,40.1,"Other/Unknown, ",32,0.8
VA,CAMPBELL,R,"Warner, Mark",7187,45.7,"Earley, Mark",8366,53.1,"Other/Unknown, ",190,1.2
VA,CAROLINE,D,"Warner, Mark",3590,60.8,"Earley, Mark",2274,38.5,"Other/Unknown, ",38,0.6
VA,CARROLL,R,"Warner, Mark",3309,42.3,"Earley, Mark",4481,57.2,"Other/Unknown, ",40,0.5
VA,"CHARLES CITY",D,"Warner, Mark",1747,73.1,"Earley, Mark",631,26.4,"Other/Unknown, ",13,0.5
VA,CHARLOTTE,D,"Warner, Mark",2202,51.4,"Earley, Mark",2012,46.9,"Other/Unknown, ",73,1.7
VA,CHESTERFIELD,R,"Warner, Mark",33810,41.9,"Earley, Mark",46160,57.3,"Other/Unknown, ",628,0.8
VA,CLARKE,R,"Warner, Mark",1839,49.3,"Earley, Mark",1851,49.7,"Other/Unknown, ",37,1
VA,CRAIG,D,"Warner, Mark",918,50.3,"Earley, Mark",887,48.6,"Other/Unknown, ",20,1.1
VA,CULPEPER,R,"Warner, Mark",3721,42,"Earley, Mark",5054,57.1,"Other/Unknown, ",74,0.8
VA,CUMBERLAND,D,"Warner, Mark",1315,50,"Earley, Mark",1255,47.7,"Other/Unknown, ",62,2.4
VA,BLAND,R,"Warner, Mark",835,48.2,"Earley, Mark",888,51.2,"Other/Unknown, ",11,0.6
VA,BOTETOURT,R,"Warner, Mark",4629,43.7,"Earley, Mark",5872,55.4,"Other/Unknown, ",101,1
VA,DICKENSON,D,"Warner, Mark",2907,61,"Earley, Mark",1837,38.6,"Other/Unknown, ",19,0.4
VA,DINWIDDIE,D,"Warner, Mark",3578,52.3,"Earley, Mark",3202,46.8,"Other/Unknown, ",56,0.8
VA,ESSEX,D,"Warner, Mark",1436,54.2,"Earley, Mark",1203,45.4,"Other/Unknown, ",12,0.5
VA,FAIRFAX,D,"Warner, Mark",146537,54.5,"Earley, Mark",120799,44.9,"Other/Unknown, ",1678,0.6
VA,GILES,D,"Warner, Mark",3071,56.5,"Earley, Mark",2276,41.9,"Other/Unknown, ",85,1.6
VA,GLOUCESTER,R,"Warner, Mark",4116,44.8,"Earley, Mark",5010,54.5,"Other/Unknown, ",70,0.8
VA,GOOCHLAND,R,"Warner, Mark",3091,47.3,"Earley, Mark",3394,51.9,"Other/Unknown, ",52,0.8
VA,GRAYSON,R,"Warner, Mark",2507,46.7,"Earley, Mark",2824,52.6,"Other/Unknown, ",40,0.7
VA,GREENE,R,"Warner, Mark",1644,41.7,"Earley, Mark",2244,56.9,"Other/Unknown, ",56,1.4
VA,GREENSVILLE,D,"Warner, Mark",1859,68.6,"Earley, Mark",841,31,"Other/Unknown, ",9,0.3
VA,HALIFAX,D,"Warner, Mark",5506,54.8,"Earley, Mark",4366,43.4,"Other/Unknown, ",179,1.8
VA,FAUQUIER,R,"Warner, Mark",6952,42.2,"Earley, Mark",9420,57.2,"Other/Unknown, ",100,0.6
VA,FLOYD,R,"Warner, Mark",2093,46.6,"Earley, Mark",2331,51.9,"Other/Unknown, ",69,1.5
VA,FLUVANNA,R,"Warner, Mark",3118,47,"Earley, Mark",3425,51.7,"Other/Unknown, ",87,1.3
VA,FRANKLIN,D,"Warner, Mark",7182,51.3,"Earley, Mark",6703,47.9,"Other/Unknown, ",111,0.8
VA,FREDERICK,R,"Warner, Mark",6433,39,"Earley, Mark",9947,60.3,"Other/Unknown, ",119,0.7
VA,HANOVER,R,"Warner, Mark",11713,38.2,"Earley, Mark",18757,61.1,"Other/Unknown, ",221,0.7
VA,"ISLE OF WIGHT",D,"Warner, Mark",4727,49.9,"Earley, Mark",4708,49.7,"Other/Unknown, ",36,0.4
VA,"JAMES CITY",R,"Warner, Mark",8505,49.3,"Earley, Mark",8654,50.2,"Other/Unknown, ",92,0.5
VA,"KING AND QUEEN",D,"Warner, Mark",1188,57.3,"Earley, Mark",872,42,"Other/Unknown, ",14,0.7
VA,"KING GEORGE",R,"Warner, Mark",2110,49.2,"Earley, Mark",2151,50.1,"Other/Unknown, ",30,0.7
VA,"KING WILLIAM",R,"Warner, Mark",1942,49.4,"Earley, Mark",1960,49.9,"Other/Unknown, ",27,0.7
VA,LANCASTER,R,"Warner, Mark",2025,45.7,"Earley, Mark",2373,53.5,"Other/Unknown, ",34,0.8
VA,LEE,D,"Warner, Mark",2923,53.3,"Earley, Mark",2536,46.2,"Other/Unknown, ",25,0.5
VA,HENRICO,D,"Warner, Mark",42089,51.4,"Earley, Mark",39215,47.9,"Other/Unknown, ",599,0.7
VA,HENRY,D,"Warner, Mark",9872,61.4,"Earley, Mark",5942,36.9,"Other/Unknown, ",271,1.7
VA,HIGHLAND,R,"Warner, Mark",533,48,"Earley, Mark",568,51.2,"Other/Unknown, ",9,0.8
VA,LOUDOUN,R,"Warner, Mark",20907,45.8,"Earley, Mark",24372,53.4,"Other/Unknown, ",330,0.7
VA,LOUISA,D,"Warner, Mark",4244,53.7,"Earley, Mark",3568,45.2,"Other/Unknown, ",90,1.1
VA,LUNENBURG,D,"Warner, Mark",1996,54.7,"Earley, Mark",1634,44.7,"Other/Unknown, ",22,0.6
VA,MATHEWS,R,"Warner, Mark",1516,46.4,"Earley, Mark",1712,52.4,"Other/Unknown, ",37,1.1
VA,MECKLENBURG,R,"Warner, Mark",3519,46.7,"Earley, Mark",3898,51.7,"Other/Unknown, ",124,1.6
VA,MIDDLESEX,R,"Warner, Mark",1757,47.6,"Earley, Mark",1861,50.4,"Other/Unknown, ",74,2
VA,MONTGOMERY,D,"Warner, Mark",11154,55.7,"Earley, Mark",8639,43.1,"Other/Unknown, ",241,1.2
VA,NELSON,D,"Warner, Mark",2681,59.4,"Earley, Mark",1763,39.1,"Other/Unknown, ",69,1.5
VA,"NEW KENT",R,"Warner, Mark",2161,45.6,"Earley, Mark",2532,53.5,"Other/Unknown, ",44,0.9
VA,MADISON,R,"Warner, Mark",1794,44.9,"Earley, Mark",2121,53.1,"Other/Unknown, ",77,1.9
VA,NOTTOWAY,D,"Warner, Mark",2513,57.4,"Earley, Mark",1824,41.6,"Other/Unknown, ",44,1
VA,ORANGE,R,"Warner, Mark",3617,47.5,"Earley, Mark",3902,51.3,"Other/Unknown, ",94,1.2
VA,PAGE,R,"Warner, Mark",2443,42.4,"Earley, Mark",3292,57.2,"Other/Unknown, ",22,0.4
VA,PATRICK,R,"Warner, Mark",2651,48.3,"Earley, Mark",2775,50.6,"Other/Unknown, ",57,1
VA,NORTHAMPTON,D,"Warner, Mark",2316,64.2,"Earley, Mark",1236,34.2,"Other/Unknown, ",58,1.6
VA,NORTHUMBERLAND,D,"Warner, Mark",2166,49.7,"Earley, Mark",2159,49.6,"Other/Unknown, ",30,0.7
VA,PITTSYLVANIA,R,"Warner, Mark",7462,42.5,"Earley, Mark",9831,56,"Other/Unknown, ",275,1.6
VA,POWHATAN,R,"Warner, Mark",2558,36.8,"Earley, Mark",4338,62.4,"Other/Unknown, ",61,0.9
VA,"PRINCE EDWARD",D,"Warner, Mark",2874,58.6,"Earley, Mark",1967,40.1,"Other/Unknown, ",64,1.3
VA,"PRINCE GEORGE",R,"Warner, Mark",3414,45.1,"Earley, Mark",4104,54.2,"Other/Unknown, ",52,0.7
VA,"PRINCE WILLIAM",R,"Warner, Mark",27297,46.8,"Earley, Mark",30543,52.4,"Other/Unknown, ",502,0.9
VA,PULASKI,D,"Warner, Mark",5109,53,"Earley, Mark",4411,45.8,"Other/Unknown, ",119,1.2
VA,RAPPAHANNOCK,R,"Warner, Mark",1284,48,"Earley, Mark",1369,51.2,"Other/Unknown, ",22,0.8
VA,RICHMOND,R,"Warner, Mark",1101,49.1,"Earley, Mark",1124,50.1,"Other/Unknown, ",17,0.8
VA,ROANOKE,R,"Warner, Mark",14993,47,"Earley, Mark",16713,52.4,"Other/Unknown, ",211,0.7
VA,ROCKBRIDGE,D,"Warner, Mark",2972,50.3,"Earley, Mark",2885,48.9,"Other/Unknown, ",46,0.8
VA,ROCKINGHAM,R,"Warner, Mark",6642,36,"Earley, Mark",11723,63.5,"Other/Unknown, ",107,0.6
VA,RUSSELL,D,"Warner, Mark",4507,60.4,"Earley, Mark",2907,38.9,"Other/Unknown, ",53,0.7
VA,SCOTT,R,"Warner, Mark",2877,42.8,"Earley, Mark",3772,56.1,"Other/Unknown, ",78,1.2
