"Gubernatorial General Election Returns by County, National Summary (1997)"
"Generated from CQ Press U.S. Political Stats Database, October 20, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (1997)","Dem. Votes","Dem. %","Rep. Candidate (1997)","Rep. Votes","Rep. %","Highest Other (1997)","Other Votes","Other %"
NJ,ATLANTIC,R,"McGreevey, James",29091,43.9,"Whitman, Christine",31364,47.3,"Other/Unknown, ",5791,8.7
NJ,BERGEN,R,"McGreevey, James",118834,42.5,"Whitman, Christine",148934,53.3,"Other/Unknown, ",11903,4.3
NJ,BURLINGTON,D,"McGreevey, James",60690,47.5,"Whitman, Christine",55523,43.5,"Other/Unknown, ",11485,9
NJ,CAMDEN,D,"McGreevey, James",82028,56.7,"Whitman, Christine",51643,35.7,"Other/Unknown, ",10933,7.6
NJ,"CAPE MAY",R,"McGreevey, James",15395,41.9,"Whitman, Christine",18227,49.6,"Other/Unknown, ",3159,8.6
NJ,CUMBERLAND,D,"McGreevey, James",19977,53.5,"Whitman, Christine",13651,36.5,"Other/Unknown, ",3729,10
NJ,ESSEX,D,"McGreevey, James",120429,61.2,"Whitman, Christine",69470,35.3,"Other/Unknown, ",6778,3.4
NJ,GLOUCESTER,D,"McGreevey, James",41082,52.1,"Whitman, Christine",30314,38.4,"Other/Unknown, ",7519,9.5
NJ,HUDSON,D,"McGreevey, James",80526,60.4,"Whitman, Christine",47468,35.6,"Other/Unknown, ",5394,4
NJ,HUNTERDON,R,"McGreevey, James",10983,26.7,"Whitman, Christine",24465,59.5,"Other/Unknown, ",5698,13.8
NJ,MERCER,D,"McGreevey, James",54977,50.9,"Whitman, Christine",44056,40.8,"Other/Unknown, ",8905,8.3
NJ,MIDDLESEX,D,"McGreevey, James",110354,52.2,"Whitman, Christine",83149,39.3,"Other/Unknown, ",17911,8.5
NJ,MONMOUTH,R,"McGreevey, James",74098,37.8,"Whitman, Christine",105535,53.9,"Other/Unknown, ",16189,8.3
NJ,MORRIS,R,"McGreevey, James",41296,27.7,"Whitman, Christine",97414,65.4,"Other/Unknown, ",10252,6.9
NJ,OCEAN,R,"McGreevey, James",57944,36.7,"Whitman, Christine",84897,53.8,"Other/Unknown, ",15076,9.5
NJ,PASSAIC,D,"McGreevey, James",60256,49.1,"Whitman, Christine",55541,45.2,"Other/Unknown, ",6966,5.7
NJ,SALEM,R,"McGreevey, James",8790,41,"Whitman, Christine",10686,49.9,"Other/Unknown, ",1950,9.1
NJ,SOMERSET,R,"McGreevey, James",29089,32.4,"Whitman, Christine",51465,57.4,"Other/Unknown, ",9154,10.2
NJ,SUSSEX,R,"McGreevey, James",11331,26.9,"Whitman, Christine",25458,60.4,"Other/Unknown, ",5332,12.7
NJ,UNION,D,"McGreevey, James",69673,47.2,"Whitman, Christine",68721,46.6,"Other/Unknown, ",9065,6.1
NJ,WARREN,R,"McGreevey, James",11125,36.7,"Whitman, Christine",15413,50.8,"Other/Unknown, ",3793,12.5
VA,ACCOMACK,R,"Beyer, Donald",2511,34.5,"Gilmore, James",4529,62.3,"Other/Unknown, ",234,3.2
VA,ALBEMARLE,R,"Beyer, Donald",10784,44.2,"Gilmore, James",13287,54.4,"Other/Unknown, ",345,1.4
VA,ALLEGHANY,R,"Beyer, Donald",1708,41.5,"Gilmore, James",2337,56.8,"Other/Unknown, ",72,1.7
VA,AMELIA,R,"Beyer, Donald",1101,35.3,"Gilmore, James",1947,62.3,"Other/Unknown, ",75,2.4
VA,AMHERST,R,"Beyer, Donald",3400,42,"Gilmore, James",4571,56.4,"Other/Unknown, ",131,1.6
